2346	543	146	\N	205500
2347	593	666	\N	1100000
2348	388	4425	\N	180500
2349	493	4992	\N	56250
2350	472	4746	\N	1160832
2351	471	4734	\N	81250
2352	141	7096	\N	149075
2353	742	1794	\N	712500
2354	443	8426	\N	775000
2355	1007	2802	\N	12306827
2356	1020	2934	\N	625
2357	506	5131	\N	58000
2358	155	4153	\N	3450
2359	178	6294	\N	200
2360	918	7929	\N	12000
2361	918	7931	\N	115000
2362	1119	8997	\N	6250
2363	1119	8998	\N	8750
2364	1119	8999	\N	625
2365	1119	9000	\N	688
2366	1119	9002	\N	2750
2367	1119	9003	\N	2688
2368	1119	9004	\N	17824
2369	1119	9005	\N	2750
2370	1119	9006	\N	5125
2371	1119	9008	\N	3750
2372	1119	9009	\N	6500
2373	1119	9010	\N	4375
2374	1119	9011	\N	350
2375	1119	9012	\N	7250
2376	1119	9013	\N	18750
2377	1119	9015	\N	2000
2378	1119	9016	\N	2500
2379	1119	9017	\N	1875
2380	1119	9018	\N	3125
2381	1119	9019	\N	4375
2382	1119	9020	\N	1250
2383	1119	9021	\N	16805
2384	1146	9238	\N	247.75
2385	1146	9239	\N	35500
2386	1146	9240	\N	105000
2387	1146	9241	\N	1000
2388	1147	9242	\N	120
2389	1147	9243	\N	35000
2390	1147	9244	\N	195000
2391	1147	9245	\N	77500
2392	1132	9126	\N	24000
2393	1132	9127	\N	29200
2394	1132	9128	\N	1500
2395	1132	9124	\N	15800
2396	1132	9125	\N	12550
2397	1132	9130	\N	3200
2398	1132	9131	\N	50000
2399	1132	9132	\N	159375
2400	1132	9133	\N	7813
2401	1132	9134	\N	10000
2402	1132	9135	\N	9000
2403	1132	9140	\N	14560
2404	1121	9023	\N	20000
2405	1121	9024	\N	12500
2406	1121	9025	\N	33750
2407	1121	9026	\N	10750
2408	1121	9027	\N	1882
2409	1121	9028	\N	538
2410	1121	9029	\N	9375
2411	1121	9030	\N	641
2412	1121	9031	\N	2750
2413	1121	9032	\N	5000
2414	1121	9033	\N	2813
2415	1121	9034	\N	3314
2416	1136	9160	\N	35000
2417	1136	9161	\N	85000
2418	1136	9162	\N	10000
2419	1144	9233	\N	325000
2420	1144	9234	\N	29500
2421	1144	9235	\N	8000
2422	1144	9236	\N	34500
2423	1132	9136	\N	10000
2424	1132	9137	\N	70000
2425	1132	9138	\N	225000
2426	1132	9139	\N	115700
2427	1132	9142	\N	125
2428	1132	9143	\N	125
2429	1132	9144	\N	5000
2430	1142	9203	\N	6250
2431	1142	9204	\N	5625
2432	1142	9205	\N	10625
2433	1142	9206	\N	12500
2434	1142	9207	\N	11875
2435	1142	9208	\N	1229
2436	1142	9209	\N	23360
2437	1142	9210	\N	11500
2438	1142	9211	\N	7820
2439	1142	9213	\N	68000
2440	1142	9214	\N	79000
2441	1142	9215	\N	3000
2442	1142	9216	\N	2900
2443	1142	9217	\N	5830
2444	1122	9035	\N	74600
2445	1122	9036	\N	240
2446	1122	9037	\N	230
2447	1122	9038	\N	190
2448	1122	9039	\N	145
2449	1122	9040	\N	110
2450	1122	9041	\N	350
2451	1136	9164	\N	40000
2452	1135	9151	\N	40000
2453	1135	9152	\N	6000
2454	1135	9154	\N	4500
2455	1135	9155	\N	8000
2456	1135	9156	\N	2000
2457	1135	9157	\N	800
2458	1145	9237	\N	8894000
2459	1122	9042	\N	450
2460	1142	9218	\N	1875
2461	1142	9219	\N	2250
2462	1142	9220	\N	2625
2463	1142	9221	\N	3125
2464	1142	9222	\N	3500
2465	1142	9223	\N	4375
2466	1142	9224	\N	3125
2467	1142	9225	\N	4375
2468	1142	9226	\N	17875
2469	1142	9228	\N	2250
2470	1132	9145	\N	3750
2471	1142	9229	\N	2625
2472	1142	9230	\N	3125
2473	1142	9231	\N	3500
2474	1132	9146	\N	313
2475	1132	9147	\N	13
2476	122	5833	\N	2500
2477	1132	9148	\N	63
2478	1148	9248	\N	663
2479	1148	9249	\N	1063
2480	1123	9043	\N	25600
2481	1123	9044	\N	23400
2482	1123	9045	\N	19900
2483	1123	9046	\N	380
2484	1123	9047	\N	180
2485	1123	9049	\N	180
2486	1123	9050	\N	160
2487	1123	9051	\N	110
2488	1123	9052	\N	340
2489	1123	9053	\N	80
2490	1123	9054	\N	35
2491	1148	9250	\N	563
2492	1148	9251	\N	4400
2493	1148	9252	\N	5725
2494	1148	9253	\N	6897
2495	1148	9254	\N	3125
2496	1148	9255	\N	82
2497	1148	9286	\N	25000
2498	1148	9287	\N	57600
2499	1148	9288	\N	87500
2500	1148	9289	\N	11188
2501	1148	9290	\N	9375
2502	1148	9291	\N	2813
2503	1148	9292	\N	625
2504	1148	9293	\N	4375
2505	1148	9294	\N	313
2506	1148	9295	\N	250
2507	1148	9296	\N	313
2508	1148	9246	\N	663
2509	1148	9247	\N	663
2510	477	4783	\N	945
2511	1152	9341	\N	41000
2512	1152	9342	\N	9887
2513	1152	9343	\N	9887
2514	1152	9344	\N	12000
2515	1152	9345	\N	5000
2516	1152	9355	\N	10300
2517	1152	9356	\N	5000
2518	1152	9357	\N	2645
2519	1152	9358	\N	5460
2520	1124	9055	\N	325000
2521	1124	9056	\N	29500
2522	1124	9057	\N	8000
2523	1135	9158	\N	1000
2524	1135	9159	\N	3000
2525	1124	9058	\N	34500
2526	440	6523	\N	800000
2527	487	4858	\N	93075
2528	1119	9059	\N	1500
2529	1119	9060	\N	147500
2530	440	6648	\N	11000
2531	1125	9061	\N	128000
2532	1125	9062	\N	52500
2533	1125	9063	\N	108250
2534	456	4616	\N	75275
2535	1098	8804	\N	14461
2536	1098	8805	\N	12500
2537	503	5089	\N	1725
2538	508	6998	\N	430
2539	1151	9336	\N	4824820
2540	1151	9337	\N	1665590
2541	1151	9338	\N	171600
2542	1151	9339	\N	457600
2543	1150	9335	\N	375000
2544	551	5235	\N	145
2545	551	5236	\N	60
2546	551	5237	\N	120
2547	551	5239	\N	2425
2548	551	5240	\N	180
2549	551	5241	\N	6675
2550	551	5242	\N	18200
2551	551	5244	\N	11160
2552	551	5245	\N	5460
2553	1130	9109	\N	115
2554	1130	9110	\N	11250
2555	1130	9111	\N	9375
2556	95	7307	\N	14000
2557	92	7326	\N	57000
2558	551	5238	\N	12130
2559	159	4262	\N	66000
2560	673	1243	\N	48000
2561	1130	9102	\N	57777
2562	1130	9104	\N	27942
2563	1130	9105	\N	5625
2564	1130	9106	\N	6700
2565	1130	9107	\N	8563
2566	1130	9108	\N	71625
2567	551	5243	\N	7280
2568	305	7609	\N	6750
2569	684	1356	\N	48000
2570	135	5922	\N	2530
2571	575	425	\N	70300
2572	1130	9112	\N	500
2573	1130	9113	\N	1875
2574	1130	9114	\N	2313
2575	1130	9115	\N	1875
2576	1130	9116	\N	2063
2577	1130	9117	\N	5640
2578	1130	9118	\N	3535
2579	1130	9119	\N	282
2580	1130	9120	\N	10125
2581	1130	9121	\N	14375
2582	948	6847	\N	2415
2583	158	4230	\N	4000
2584	639	989	\N	3450
2585	1040	5316	\N	3570
2586	420	4456	\N	292000
2587	863	2442	\N	4375
2588	736	1743	\N	188164
2589	584	467	\N	97900
2590	673	1266	\N	46280
2591	639	983	\N	1610
2592	639	974	\N	2875
2593	86	4093	\N	7013216
2594	602	814	\N	704404
2595	948	6856	\N	40250
2596	954	6857	\N	1380
2597	954	6861	\N	520
2598	673	1227	\N	4300
2599	1053	5458	\N	17500
2600	1039	5313	\N	750
2601	1039	5311	\N	155
2602	1039	5299	\N	205
2603	879	5461	\N	262200
2604	822	2116	\N	9750
2605	733	1694	\N	81260.25
2606	576	433	\N	1753000
2607	286	8487	\N	269450
2608	97	7422	\N	19800
2609	933	7158	\N	32487
2610	453	8548	\N	897500
2611	453	8555	\N	445750
2612	291	7101	\N	125000
2613	122	5834	\N	3000
2614	291	7104	\N	28500
2615	589	630	\N	135000
2616	303	7607	\N	720
2617	291	7103	\N	148000
2618	290	7658	\N	130000
2619	1054	5559	\N	4000000
2620	938	6880	\N	19085
2621	290	7656	\N	156000
2622	290	7653	\N	110500
2623	289	7088	\N	115000
2624	86	4094	\N	35850
2625	86	4096	\N	295165
2626	110	5723	\N	185
2627	110	5724	\N	105
2628	110	5725	\N	150
2629	110	5726	\N	130
2630	110	5727	\N	180
2631	110	5728	\N	75
2632	111	5735	\N	150
2633	111	5736	\N	50
2634	111	5739	\N	300
2635	111	5740	\N	550
2636	111	5741	\N	200
2637	111	5742	\N	250
2638	111	5743	\N	400
2639	112	5745	\N	115
2640	112	5746	\N	3000
2641	112	5747	\N	250
2642	112	5752	\N	2100
2643	113	5754	\N	1650
2644	113	5756	\N	9500
2645	113	5757	\N	19850
2646	115	5759	\N	675
2647	115	5760	\N	425
2648	115	5761	\N	350
2649	115	5762	\N	180
2650	115	5763	\N	500
2651	115	5764	\N	350
2652	115	5765	\N	150
2653	115	5766	\N	100
2654	115	5767	\N	100
2655	115	5768	\N	100
2656	115	5769	\N	150
2657	115	5770	\N	250
2658	115	5771	\N	65
2659	115	5772	\N	300
2660	115	5773	\N	50
2661	115	5774	\N	150
2662	115	5775	\N	250
2663	115	5776	\N	850
2664	115	5778	\N	250
2665	115	5779	\N	50
2666	115	5781	\N	50
2667	115	5782	\N	2800
2668	115	5783	\N	3500
2669	115	5784	\N	1500
2670	116	5787	\N	120
2671	116	5788	\N	100
2672	116	5789	\N	150
2673	116	5791	\N	420
2674	117	5792	\N	450
2675	117	5793	\N	250
2676	117	5794	\N	60
2677	117	5795	\N	85
2678	118	5812	\N	200
2679	118	5813	\N	30
2680	118	5815	\N	120
2681	120	5817	\N	6920
2682	120	5818	\N	6920
2683	121	5823	\N	5000
2684	122	5828	\N	9000
2685	122	5829	\N	990
2686	122	5830	\N	750
2687	122	5831	\N	1150
2688	122	5832	\N	850
2689	122	5835	\N	5500
2690	122	5836	\N	6000
2691	122	5837	\N	550
2692	122	5838	\N	650
2693	122	5839	\N	600
2694	122	5840	\N	1000
2695	122	5841	\N	1000
2696	122	5842	\N	257.5
2697	122	5843	\N	6500
2698	122	5844	\N	750
2699	122	5845	\N	3500
2700	128	5891	\N	780
2701	129	5893	\N	11750
2702	134	5895	\N	23105
2703	134	5896	\N	5960
2704	134	5897	\N	4132
2705	134	5898	\N	1500
2706	134	5899	\N	1705
2707	134	5900	\N	22620
2708	134	5901	\N	22375
2709	134	5902	\N	14110
2710	134	5905	\N	56
2711	134	5906	\N	420
2712	134	5907	\N	255
2713	134	5908	\N	1050
2714	86	4097	\N	351808
2715	135	5909	\N	720
2716	135	5910	\N	1920
2717	135	5912	\N	2160
2718	135	5913	\N	4800
2719	135	5914	\N	10800
2720	135	5915	\N	35
2721	139	5943	\N	15
2722	139	5947	\N	85
2723	139	5948	\N	150
2724	139	5949	\N	250
2725	139	5950	\N	150
2726	139	5951	\N	90
2727	139	5952	\N	330
2728	139	5956	\N	2500
2729	139	5959	\N	250
2730	139	5961	\N	675
2731	139	5965	\N	6800
2732	139	5966	\N	1200
2733	140	5968	\N	180
2734	140	5976	\N	120
2735	140	5980	\N	800
2736	140	5981	\N	1200
2737	140	5985	\N	400
2738	140	5987	\N	3500
2739	140	5991	\N	510
2740	140	5994	\N	720
2741	140	5995	\N	515
2742	140	5996	\N	105
2743	140	5997	\N	920
2744	140	5998	\N	105
2745	140	5999	\N	205
2746	140	6000	\N	920
2747	140	6001	\N	1130
2748	140	6002	\N	920
2749	140	6003	\N	515
2750	140	6004	\N	215
2751	140	6005	\N	215
2752	140	6006	\N	115
2753	140	6007	\N	240
2754	140	6008	\N	150
2755	140	6009	\N	115
2756	140	6010	\N	115
2757	140	6011	\N	115
2758	140	6012	\N	215
2759	140	6013	\N	215
2760	140	6014	\N	215
2761	140	6015	\N	215
2762	140	6016	\N	215
2763	140	6017	\N	215
2764	140	6018	\N	215
2765	140	6019	\N	115
2766	140	6020	\N	115
2767	140	6021	\N	215
2768	140	6022	\N	115
2769	140	6023	\N	215
2770	140	6024	\N	240
2771	140	6025	\N	240
2772	140	6026	\N	240
2773	140	6027	\N	240
2774	140	6028	\N	240
2775	140	6029	\N	240
2776	140	6030	\N	205
2777	140	6031	\N	205
2778	140	6032	\N	240
2779	140	6033	\N	240
2780	140	6034	\N	240
2781	140	6035	\N	240
2782	140	6036	\N	240
2783	140	6037	\N	215
2784	140	6038	\N	105
2785	140	6039	\N	1025
2786	140	6040	\N	105
2787	140	6041	\N	105
2788	140	6042	\N	115
2789	140	6043	\N	115
2790	140	6044	\N	70725
2791	140	6045	\N	2970
2792	140	6047	\N	2800
2793	140	6048	\N	2250
2794	140	6051	\N	1800
2795	140	6052	\N	5400
2796	153	4109	\N	47250
2797	153	4110	\N	54337
2798	153	4111	\N	4252
2799	153	4112	\N	1800
2800	153	4113	\N	3600
2801	153	4114	\N	900
2802	153	4115	\N	5760
2803	155	4132	\N	13260
2804	155	4136	\N	39100
2805	155	4137	\N	9775
2806	155	4139	\N	575
2807	155	4150	\N	6325
2808	155	4151	\N	1495
2809	155	4152	\N	1840
2810	155	4154	\N	5750
2811	155	4160	\N	780
2812	155	4161	\N	400
2813	155	4164	\N	175
2814	156	4166	\N	3100
2815	156	4167	\N	460
2816	156	4168	\N	5600
2817	161	4319	\N	1200
2818	156	4169	\N	3450
2819	156	4170	\N	3680
2820	156	4171	\N	123500
2821	156	4172	\N	216250
2822	156	4173	\N	140
2823	156	4174	\N	3450
2824	156	4175	\N	45
2825	156	4176	\N	700
2826	156	4177	\N	625
2827	156	4178	\N	25
2828	156	4180	\N	1000
2829	156	4181	\N	90
2830	156	4182	\N	2200
2831	156	4183	\N	290
2832	156	4184	\N	2300
2833	156	4185	\N	150
2834	156	4186	\N	920
2835	156	4187	\N	460
2836	174	8367	\N	10
2837	156	4188	\N	230
2838	156	4189	\N	920
2839	156	4190	\N	340
2840	156	4192	\N	73790
2841	156	4193	\N	3400
2842	160	4274	\N	5600
2843	160	4275	\N	3200
2844	160	4276	\N	4000
2845	160	4277	\N	5600
2846	160	4278	\N	5600
2847	160	4279	\N	9600
2848	160	4280	\N	7200
2849	160	4281	\N	5600
2850	160	4282	\N	10
2851	160	4283	\N	10
2852	160	4284	\N	10
2853	160	4285	\N	10
2854	160	4286	\N	10
2855	160	4287	\N	10
2856	160	4288	\N	10
2857	160	4289	\N	10
2858	160	4290	\N	10
2859	160	4291	\N	10
2860	160	4292	\N	15
2861	160	4293	\N	10
2862	160	4294	\N	10
2863	160	4295	\N	10
2864	160	4296	\N	10
2865	160	4297	\N	10
2866	160	4298	\N	20
2867	166	6141	\N	4248
2868	160	4299	\N	10
2869	160	4300	\N	20
2870	160	4301	\N	20
2871	160	4302	\N	360
2872	160	4303	\N	25
2873	160	4304	\N	60
2874	160	4305	\N	3200
2875	160	4306	\N	25
2876	160	4307	\N	25
2877	160	4308	\N	2880
2878	160	4310	\N	100
2879	160	4311	\N	4480
2880	160	4312	\N	12000
2881	160	4315	\N	275
2882	160	4316	\N	320
2883	160	4317	\N	400
2884	160	4318	\N	9600
2885	161	4321	\N	9600
2886	161	4322	\N	12000
2887	162	4327	\N	35000
2888	163	6085	\N	1500
2889	163	6086	\N	780
2890	163	6087	\N	180
2891	163	6088	\N	850
2892	163	6089	\N	2250
2893	163	6090	\N	1000
2894	166	6125	\N	455
2895	166	6126	\N	390
2896	166	6127	\N	390
2897	166	6128	\N	390
2898	166	6129	\N	28
2899	166	6130	\N	48
2900	166	6137	\N	2508
2901	166	6138	\N	11928
2902	166	6139	\N	1608
2903	166	6143	\N	1200
2904	166	6145	\N	108
2905	166	6146	\N	390
2906	166	6147	\N	300
2907	166	6148	\N	324
2908	166	6149	\N	954
2909	166	6150	\N	240
2910	166	6151	\N	72
2911	166	6154	\N	480
2912	166	6155	\N	720
2913	167	6199	\N	100
2914	167	6200	\N	120
2915	167	6201	\N	60
2916	167	6202	\N	220
2917	167	6203	\N	220
2918	167	6204	\N	160
2919	167	6205	\N	160
2920	959	8069	\N	288
2921	167	6206	\N	360
2922	167	6207	\N	360
2923	167	6208	\N	160
2924	167	6209	\N	40
2925	167	6210	\N	40
2926	167	6211	\N	300
2927	167	6212	\N	230
2928	167	6213	\N	9200
2929	167	6214	\N	2450
2930	167	6215	\N	50
2931	167	6218	\N	750
2932	168	6223	\N	2800
2933	168	6227	\N	1250
2934	169	6230	\N	300
2935	169	6231	\N	2200
2936	169	6232	\N	420
2937	169	6266	\N	1250
2938	170	6275	\N	1350
2939	170	6276	\N	7500
2940	170	6282	\N	2700
2941	173	8500	\N	49257
2942	97	7421	\N	39000
2943	174	8300	\N	22
2944	174	8301	\N	28
2945	174	8302	\N	1250
2946	174	8303	\N	4449
2947	174	8304	\N	18
2948	174	8305	\N	385
2949	174	8306	\N	2
2950	174	8309	\N	25
2951	174	8314	\N	85
2952	174	8318	\N	3
2953	174	8320	\N	35
2954	174	8327	\N	3
2955	174	8329	\N	35
2956	174	8333	\N	8
2957	174	8337	\N	2
2958	174	8356	\N	80
2959	174	8358	\N	80
2960	174	8361	\N	5
2961	174	8362	\N	2
2962	174	8366	\N	15
2963	174	8369	\N	190
2964	178	6286	\N	150
2965	178	6288	\N	100
2966	178	6289	\N	300
2967	178	6291	\N	400
2968	178	6295	\N	8000
2969	178	6296	\N	250
2970	178	6297	\N	250
2971	178	6298	\N	150
2972	178	6299	\N	350
2973	178	6300	\N	300
2974	178	6301	\N	50
2975	178	6302	\N	200
2976	179	6305	\N	575
2977	179	6306	\N	800
2978	179	6307	\N	1500
2979	179	6308	\N	850
2980	179	6309	\N	450
2981	179	6310	\N	350
2982	179	6311	\N	50
2983	179	6312	\N	700
2984	179	6313	\N	30
2985	179	6316	\N	2500
2986	179	6317	\N	1690
2987	180	6318	\N	6300
2988	180	6319	\N	1500
2989	180	6321	\N	1000
2990	180	6322	\N	500
2991	181	6328	\N	500
2992	181	6329	\N	2500
2993	182	6331	\N	1500
2994	187	6373	\N	750
2995	187	6375	\N	450
2996	187	6378	\N	115
2997	842	2274	\N	5780
2998	842	2275	\N	5780
2999	842	2276	\N	14600
3000	842	2277	\N	14600
3001	174	8331	\N	4.499999
3002	842	2279	\N	4750
3003	842	2280	\N	3450
3004	842	2281	\N	3450
3005	842	2282	\N	1770
3006	849	2314	\N	5000
3007	849	2315	\N	5000
3008	849	2316	\N	10000
3009	849	2317	\N	20000
3010	849	2318	\N	20000
3011	849	2319	\N	20000
3012	849	2320	\N	2500
3013	849	2321	\N	17500
3014	850	2322	\N	2900
3015	850	2323	\N	560
3016	850	2324	\N	450
3017	850	2325	\N	300
3018	850	2326	\N	155
3019	850	2327	\N	362.5
3020	850	2328	\N	450
3021	850	2331	\N	2733
3022	850	2332	\N	3250
3023	850	2333	\N	6500
3024	850	2334	\N	1750
3025	850	2336	\N	224
3026	852	2344	\N	3055
3027	852	2345	\N	3666
3028	852	2346	\N	2075
3029	852	2350	\N	2112
3030	853	2352	\N	560
3031	853	2353	\N	5565
3032	853	2354	\N	12550
3033	853	2355	\N	25860
3034	853	2356	\N	25860
3035	853	2357	\N	5780
3036	853	2358	\N	9700
3037	853	2359	\N	3900
3038	853	2361	\N	1820
3039	853	2362	\N	338
3040	853	2363	\N	25750
3041	853	2366	\N	3250
3042	853	2367	\N	3315
3043	854	2369	\N	315
3044	854	2370	\N	315
3045	854	2371	\N	1800
3046	854	2372	\N	2800
3047	854	2373	\N	70
3048	854	2374	\N	15
3049	854	2375	\N	63
3050	854	2376	\N	63
3051	854	2377	\N	25
3052	854	2378	\N	25
3053	854	2379	\N	63
3054	854	2380	\N	63
3055	854	2381	\N	2800
3056	854	2382	\N	2700
3057	854	2383	\N	1500
3058	854	2384	\N	3550
3059	854	2385	\N	1500
3060	854	2386	\N	2000
3061	854	2387	\N	2000
3062	854	2389	\N	2000
3063	854	2392	\N	17000
3064	854	2393	\N	67500
3065	860	2411	\N	560
3066	860	2412	\N	3400
3067	860	2413	\N	10500
3068	860	2415	\N	3450
3069	860	2417	\N	2650
3070	860	2418	\N	650
3071	860	2419	\N	550
3072	860	2421	\N	570
3073	860	2424	\N	1780
3074	860	2425	\N	26000
3075	862	2429	\N	515600
3076	862	2430	\N	640700
3077	863	2439	\N	500
3078	863	2441	\N	315
3079	863	2443	\N	37.5
3080	863	2444	\N	625
3081	863	2445	\N	1250
3082	863	2434	\N	565
3083	863	2446	\N	440
3084	863	2447	\N	190
3085	863	2448	\N	250
3086	863	2449	\N	100
3087	863	2451	\N	125
3088	863	2456	\N	32500
3089	863	2457	\N	75000
3090	863	2460	\N	1000
3091	863	2463	\N	1375
3092	863	2464	\N	500
3093	863	2465	\N	1250
3094	863	2467	\N	7500
3095	863	2469	\N	22250
3096	863	2470	\N	5265
3097	863	2472	\N	4375
3098	863	2473	\N	6915
3099	863	2475	\N	34175
3100	863	2478	\N	5625
3101	863	2479	\N	1940
3102	863	2480	\N	36250
3103	863	2481	\N	135000
3104	864	2482	\N	309050
3105	864	2483	\N	7125
3106	864	2484	\N	4375
3107	864	2485	\N	725
3108	864	2486	\N	1000
3109	864	2487	\N	1000
3110	864	2488	\N	1500
3111	864	2489	\N	4000
3112	864	2490	\N	500
3113	864	2491	\N	12
3114	864	2492	\N	1200
3115	864	2493	\N	12500
3116	870	2496	\N	2192
3117	863	2433	\N	475
3118	870	2498	\N	5000
3119	870	2499	\N	7500
3120	870	2500	\N	7500
3121	870	2501	\N	110080
3122	870	2502	\N	43
3123	870	2503	\N	44460
3124	883	6837	\N	7765
3125	884	7847	\N	7475
3126	884	7848	\N	575
3127	884	7849	\N	1150
3128	884	7850	\N	1840
3129	884	7851	\N	2990
3130	884	7852	\N	690
3131	884	7853	\N	920
3132	884	7854	\N	143.75
3133	884	7855	\N	575
3134	884	7856	\N	1150
3135	884	7857	\N	1610
3136	884	7858	\N	1150
3137	884	7859	\N	403
3138	884	7860	\N	1150
3139	198	7433	\N	14500
3140	884	7861	\N	575
3141	884	7862	\N	345
3142	884	7863	\N	575
3143	884	7864	\N	288
3144	884	7865	\N	253
3145	884	7866	\N	276
3146	884	7867	\N	345
3147	884	7868	\N	575
3148	887	5428	\N	59500
3149	906	7902	\N	390
3150	906	7903	\N	2616
3151	906	7904	\N	345
3152	906	7905	\N	805
3153	906	7906	\N	460
3154	906	7907	\N	400
3155	906	7908	\N	690
3156	906	7909	\N	290
3157	906	7910	\N	115
3158	906	7911	\N	3450
3159	906	7912	\N	368
3160	906	7913	\N	9200
3161	906	7914	\N	575
3162	906	7915	\N	3450
3163	906	7918	\N	1725
3164	906	7921	\N	1150
3165	920	7946	\N	1150
3166	920	7947	\N	890
3167	928	5644	\N	10735.9
3168	928	5645	\N	6780
3169	928	6825	\N	4960
3170	928	6826	\N	26298.39
3171	928	6827	\N	3230.53
3172	928	6828	\N	2342.7
3173	928	6829	\N	13349.48
3174	928	6830	\N	10688.31
3175	928	6831	\N	19829.88
3176	930	5598	\N	73150
3177	930	5599	\N	156.28
3178	930	5600	\N	211.2
3179	930	5601	\N	141
3180	930	5602	\N	141
3181	930	5603	\N	168.46
3182	930	5605	\N	12.8
3183	930	5606	\N	7.43
3184	930	5608	\N	7.43
3185	930	5609	\N	7.43
3186	930	5610	\N	16.52
3187	930	5611	\N	16.52
3188	930	5612	\N	633.79
3189	930	5613	\N	179.61
3190	930	5614	\N	2747.81
3191	930	5615	\N	1684.61
3192	930	5616	\N	3224.71
3193	932	5589	\N	4960
3194	932	5590	\N	6452
3195	932	5591	\N	6452
3196	932	5592	\N	19829.88
3197	937	5641	\N	6120
3198	937	5642	\N	3060
3199	937	5643	\N	5100
3200	942	7119	\N	110
3201	942	7120	\N	1055
3202	942	7121	\N	695
3203	942	7122	\N	395
3204	942	7123	\N	300
3205	942	7124	\N	330
3206	942	7125	\N	970
3207	942	7126	\N	245
3208	942	7127	\N	245
3209	942	7128	\N	75
3210	942	7129	\N	1220
3211	942	7130	\N	610
3212	942	7131	\N	490
3213	942	7132	\N	735
3214	942	7136	\N	1220
3215	942	7137	\N	490
3216	942	7138	\N	245
3217	942	7139	\N	300
3218	942	7140	\N	245
3219	942	7141	\N	245
3220	942	7142	\N	245
3221	943	5530	\N	21600
3222	943	5531	\N	2160
3223	943	5532	\N	1040
3224	943	5534	\N	780
3225	943	5535	\N	1560
3226	943	5540	\N	1800
3227	943	5541	\N	10800
3228	943	5542	\N	1950
3229	943	5543	\N	4800
3230	943	5545	\N	1800
3231	943	5546	\N	65
3232	943	5547	\N	4800
3233	943	5548	\N	3600
3234	943	5550	\N	2400
3235	943	5551	\N	650
3236	944	7030	\N	2723
3237	944	7031	\N	2972
3238	944	7042	\N	360
3239	944	7043	\N	648
3240	944	7044	\N	60
3241	944	7045	\N	186
3242	944	7047	\N	72
3243	944	7048	\N	360
3244	944	7049	\N	60
3245	944	7080	\N	30
3246	944	7081	\N	30
3247	945	7014	\N	220
3248	945	7015	\N	1980
3249	945	7016	\N	330
3250	945	7017	\N	440
3251	945	7018	\N	385
3252	945	7019	\N	4950
3253	945	7020	\N	1320
3254	945	7021	\N	275
3255	945	7022	\N	880
3256	945	7023	\N	110
3257	945	7024	\N	825
3258	945	7025	\N	1100
3259	945	7026	\N	220
3260	945	7027	\N	770
3261	945	7028	\N	165
3262	945	7029	\N	330
3263	946	5619	\N	3000
3264	946	5620	\N	4800
3265	946	5621	\N	300
3266	946	5622	\N	3000
3267	946	5623	\N	600
3268	946	5624	\N	600
3269	946	5625	\N	600
3270	946	5626	\N	1200
3271	946	5627	\N	1020
3272	946	5628	\N	1020
3273	946	5629	\N	420
3274	946	5630	\N	420
3275	946	5631	\N	240
3276	946	5632	\N	420
3277	946	5633	\N	420
3278	946	5634	\N	420
3279	946	5635	\N	540
3280	946	5636	\N	300
3281	946	5637	\N	480
3282	946	5638	\N	360
3283	946	5639	\N	36
3284	946	5640	\N	2400
3285	947	7248	\N	190
3286	947	7265	\N	720
3287	947	7266	\N	600
3288	947	7329	\N	1200
3289	947	7330	\N	1200
3290	947	7331	\N	144
3291	947	7332	\N	144
3292	947	7333	\N	480
3293	947	7334	\N	600
3294	198	7434	\N	16200
3295	947	7335	\N	600
3296	947	7336	\N	360
3297	947	7337	\N	420
3298	947	7338	\N	20
3299	947	7339	\N	215
3300	947	7340	\N	50
3301	947	7341	\N	25
3302	947	7342	\N	20
3303	947	7345	\N	220
3304	947	7346	\N	1980
3305	947	7347	\N	330
3306	947	7348	\N	770
3307	947	7349	\N	495
3308	947	7350	\N	385
3309	947	7353	\N	550
3310	947	7355	\N	275
3311	947	7357	\N	110
3312	948	6843	\N	5175
3313	948	6844	\N	1160
3314	948	6845	\N	1825
3315	948	6846	\N	1725
3316	948	6848	\N	4025
3317	948	6849	\N	3000
3318	948	6851	\N	3450
3319	948	6854	\N	8950
3320	949	7185	\N	345
3321	949	7193	\N	115
3322	949	7206	\N	690
3323	949	7208	\N	575
3324	949	7232	\N	11500
3325	950	6875	\N	21450
3326	950	6876	\N	40480
3327	951	5484	\N	30880
3328	951	5485	\N	5355
3329	951	5489	\N	9515
3330	952	6893	\N	110
3331	952	6894	\N	140
3332	952	6895	\N	6000
3333	952	6896	\N	16000
3334	952	6897	\N	300
3335	952	6898	\N	860
3336	952	6900	\N	260
3337	952	6902	\N	15800
3338	952	6903	\N	2885
3339	952	6904	\N	1950
3340	952	6905	\N	86
3341	952	6906	\N	25650
3342	952	6907	\N	5850
3343	952	6908	\N	3150
3344	953	5520	\N	50000
3345	954	6858	\N	18000
3346	954	6864	\N	1380
3347	954	6867	\N	3600
3348	954	6868	\N	920
3349	955	7967	\N	35
3350	955	7968	\N	45
3351	955	7969	\N	170
3352	955	7970	\N	20
3353	955	7971	\N	325
3354	955	7972	\N	20
3355	955	7973	\N	15
3356	955	7974	\N	195
3357	955	7975	\N	25
3358	955	7976	\N	10
3359	955	7977	\N	30
3360	955	7978	\N	30
3361	955	7979	\N	10
