349	-8	Project Proposal/Digest	2021-10-05	Director Sensors	B	NRDI/INTELL/MCDEW/PROPOSAL/002	2A/C
351	94	Financial Status	2022-08-24	Director Comm	A	Nil	94-A
351	95	Market Research Report	2022-08-24	Director Comm	B	Nil	95-A/D
351	-1	Project Proposal/Digest	2019-08-20	Director Comm	C	Nil	3-A/F
352	6	Financial Status	2022-08-24	Director Sensors \r\n                 (A.O.D)	E	DEW II/FS/02	6A
352	7	Market Research Report	2022-08-24	Director Sensors \r\n                 (A.O.D)	F	DEW II/MS/02	7A/G
352	-8	Project Proposal/Digest	2021-10-05	Director Sensors	B	NRDI/INTELL/MCDEW /2020/PROPOSAL/002	2A/C
353	46	Project Proposal/Digest	2022-01-24	Director NWS	A	\N	1-A/K
353	47	Financial Status	2022-08-30	Director NWS	AB	\N	32-A
353	48	Market Research Report	2022-08-30	Director NWS	AC	\N	33-A/E
354	9	Financial Status	2022-09-06	Director Sensors \r\n                 (A.O.D)	G	DEW2/FS/03	9A
354	10	Market Research Report	2022-09-06	Director Sensors \r\n                 (A.O.D)	H	DEW2/MS/03/1-2	10A/N
365	4	Market Research Report	2022-09-23	Director Sensors \r\n                 (A.O.D)	AL	RAV2/MS/11	39 A/K
354	-11	Project Proposal/Digest	2021-10-05	Director Sensors	B	NRDI/INTELL/MCDEW/2020/PROPOSAL/002	2A/C
355	50	Project Proposal/Digest	2022-01-24	Director NWS	A	\N	1-A/K
355	51	Financial Status	2022-09-07	Director NWS	AD	\N	34-A
355	52	Market Research Report	2022-09-07	Director NWS	AE	\N	35-A/H
356	33	Financial Status	2022-09-08	Director Sensors \r\n                 (A.O.D)	AF	RAV2/FS/10	33 A
356	34	Market Research Report	2022-09-08	Director Sensors \r\n                 (A.O.D)	AG	RAV2/MS/10	34 A/S
356	-35	Project Proposal/Digest	2021-10-22	Director Sensors	D	INTELL/RAV2/v1	7 A/C
359	59	Financial Status	2022-09-09	Director Sensors \r\n                 (A.O.D)	BD	HSTD/FS/22	59 A
359	-61	Project Proposal/Digest	2021-12-21	Director Sensors	AS	HSTD/Proposal	43 A/S
359	60	Market Research Report	2022-09-09	Director Sensors \r\n                 (A.O.D)	BE	HSTD/MS/22/1-2	60 A/Q
371	12	Purchase Case	2022-10-06	Director Sensors \r\n                 (A.O.D)	J	1004 & 983	12 A/C
360	59	Financial Status	2022-09-09	Director Sensors \r\n                 (A.O.D)	BD	HSTD/FS/22	59 A
360	60	Market Research Report	2022-09-09	Director Sensors \r\n                 (A.O.D)	BE	HSTD/MS/22	60 A/K
360	-61	Project Proposal/Digest	2021-12-21	Director Sensors	AS	HSTD/Proposal	43 A/S
365	1	MoMs of PMR Meeting	2022-07-18	DNCW (TECH)	AH	PN/NCW (TECH)/03/3815493	36 A/D
371	13	Market Research Report	2022-10-06	Director Sensors \r\n                 (A.O.D)	K	MS/HSTD2/04/1-2	13 A/S
371	-14	Project Proposal	2021-11-03	Director Sensors	A	NRDI/404/HSTD/Phase II/270	1 A/N
361	1	Purchase Case	2022-09-16	Director NWS	A	984, 985, 986, 987, 988 & 989	57-A/N
361	2	Market Research Report	2022-09-16	Director NWS	B	\N	57-B/G
362	13	Market Research Report	2022-09-16	Director Sensors \r\n                 (A.O.D)	K	SUR-17/MS/04/01	13 A/F
362	-14	Project Proposal	2022-04-25	Director Sensors	B	INTELL/PP/SUR-17	2 A/J
362	12	Purchase Case	2022-09-16	Director Sensors \r\n                 (A.O.D)	J	Purchase Case 991	12 A
363	1	Purchase Case	2022-09-22	Director NWS	AH	990	38-A
363	2	Market Research Report	2022-09-22	Director NWS	AJ	\N	39-A/J
364	12	Purchase Case	2022-09-22	Director Sensors \r\n                 (A.O.D)	J	993	12 A
364	13	Market Research Report	2022-09-22	Director Sensors \r\n                 (A.O.D)	K	DEW II/MS/04/1	13 A/G
364	-14	Project Proposal	2021-10-05	Director Sensors	B	NRDI/INTELL/MCDEW/2020/PROPOSAL/002	2 A/C
365	2	MTSS Case	2022-08-24	MTSS	AJ	MTSS/20/266	37 A/F
367	1	Purchase Case	2022-09-26	Director Comm	A	997	18-A
365	3	Purchase Case	2022-09-23	Director Sensors \r\n                 (A.O.D)	AK	994	38 A
367	2	Market Research Report	2022-09-26	Director Comm	B	Nil	18-B/D
369	1	Purchase Case	2022-10-04	Director Comm	A	998 & 999	19-A
369	2	Market Research Report	2022-10-05	Director Comm	B	\N	19-B/H
370	-44	Project Proposal	2021-10-22	Director Sensors	D	INTELL/RAV2/v1	7 A/C
373	15	Market Research Report	2022-10-07	Director Sensors \r\n                 (A.O.D)	M	MS/DEW/05/01	15 A/N
372	15	Purchase Case	2022-10-07	Director Sensors \r\n                 (A.O.D)	L	1005	15 A
370	43	Market Research Report	2022-10-05	Director Sensors \r\n                 (A.O.D)	AP	MS/RAVEN II/12	43 A/C
375	235	Purchase Case	2022-10-12	Director Sensors \r\n                 (A.O.D)	AD	1007 & 1011	235A/B
358	32	Purchase Case	2022-10-07	Director Sensors \r\n                 (A.O.D)	S	983	32 A
358	33	Market Research Report	2022-09-09	Director Sensors \r\n                 (A.O.D)	T	VFD/MS/11/1	33 A/E
374	61	Purchase Case	2022-10-11	Director Sensors \r\n                 (A.O.D)	BA	1009 & 1010	61 A/B
374	62	Market Research Report	2022-10-11	Director Sensors \r\n                 (A.O.D)	BB	MS/UCAV/21/1-2	62 A/M
358	-34	Project Proposal/Digest	2021-12-27	Director Sensors	K	INTELL/VFD/v1	19 A/H
373	14	Purchase Case	2022-10-07	Director Sensors \r\n                 (A.O.D)	L	1006	14 A/B
372	16	Market Research Report	2022-10-07	Director Sensors \r\n                 (A.O.D)	M	SUR-17/MS/05/01	16 A/F
370	41	Manufacture's Letter of Authorization	2022-10-05	M/s Dynamic Tooling Services	AM	DTS/LoA/CNC/Hartford	41 A
370	42	Purchase Case	2022-10-05	Director Sensors \r\n                 (A.O.D)	AN	1001	42 A
376	1	Purchase Case	2022-10-12	Director NWS	AK	1012 & 986	40
376	2	Market Research Report	2022-10-12	Director NWS	AL	\N	41
375	236	Market Research Report	2022-10-12	Director Sensors \r\n                 (A.O.D)	AE	EH/MS/202/2	236A/N
377	1	Work Order	2020-03-26	DNCW (Tech)\r\n                 (A.O.D)	A	NCW/ Raven-I/WO/3210/188	1 A/Q
377	3	Purchase Case	2022-10-14	Director Sensors \r\n                 (A.O.D)	C	1008	3 A
377	4	Market Research Report	2022-10-14	Director Sensors \r\n                 (A.O.D)	D	MS/RAVI/01	4 A/F
377	2	Amended Timeline Letter	2022-06-14	DNCW (Tech)	B	Letter NCW/3120/Raven-I/Amend-II/268	2 A/C
380	45	Purchase Case	2022-10-19	Director Sensors \r\n                 (A.O.D)	AR	1014	45 A/C
380	46	Market Research Report	2022-10-19	Director Sensors \r\n                 (A.O.D)	AS	RAVEN2/MS/13/01	46 A/R
368	40	Purchase Case	2022-10-27	Director NWS	C	1000	40-A
381	56	Purchase Case	2022-10-26	Director NWS	AK	1017	40-A
381	57	Market Research Report	2022-10-26	Director NWS	AL	1017	41-A/G
368	41	Market Research Report	2022-10-05	Director NWS	D	1000	41-A/F
382	48	Purchase Case	2022-11-01	Director Sensors \r\n                 (A.O.D)	AT	1020 & 1021	48 A/B
382	49	Market Research Report	2022-11-01	Director Sensors \r\n                 (A.O.D)	AU	RAVEN2/MS/14/1-2	49 A/W
383	13	Purchase Case	2022-11-04	Director Comm	A	1023	13-A
383	14	Market Research Report	2022-11-04	Director Comm	B	Nil	14-A/D
384	20	Purchase Case	2022-11-04	Director Comm	A	1022	20-A
384	21	Market Research Report	2022-11-04	Director Comm	B	Nil	21-A/D
385	11	Purchase Case	2022-11-11	Director Comm	A	1024	11-A
385	12	Market Research Report	2022-11-11	Director Comm	B	Nil	12-A/D
386	59	Purchase Case	2022-11-15	Director NWS	AM	1025	42-A
386	60	Market Research Report	2022-11-15	Director NWS	AN	1025	43-A/H
379	62	Purchase Case	2022-11-17	Director NWS	AP	1012, 986, 988 & 989	44-A/E
379	63	Market Research Report	2022-11-17	Director NWS	AQ	1012, 986, 988 & 989	45-A/Y
379	64	SVDC Documents	2022-11-17	Director NWS	B	\N	2-A/W
387	51	Purchase Case	2022-11-18	Director Sensors \r\n                 (A.O.D)	AV	1026, 1027 & 1028	51 A/C
387	52	Market Research Report	2022-11-18	Director Sensors \r\n                 (A.O.D)	AW	RAVEN2/MS/15/1-3	52 A/Z
389	12	Purchase Case	2022-11-21	Director Sensors \r\n                 (A.O.D)	J	1047 & 1048	12 A/B
389	13	Market Research Report	2022-11-21	Director Sensors \r\n                 (A.O.D)	K	HSTD II/MS/04/1-2	13 A/L
392	23	Purchase Case	2022-11-22	Director Comm	A	1034	23-A
392	24	Market Research Report	2022-11-22	Director Comm	B	Nil	24-A/D
407	54	Purchase Case	2022-12-09	Director Sensors \r\n                 (A.O.D)	AX	1063 & 1064	54 A/D
388	66	Purchase Case	2022-11-22	Director NWS	AR	1042, 1043, 1045 & 1046	46-A/D
414	13	Market Research Report	2022-12-27	Director Comm	B	Nil	13-A/D
407	55	Market Research Report	2022-12-09	Director Sensors \r\n                 (A.O.D)	AY	RAVEN2/MS/16/1-2	55 A/AB
388	67	Market Research Report	2022-11-22	Director NWS	AS	1042, 1043, 1045 & 1046	47-A/AN
415	57	Purchase Case	2022-12-27	Director Sensors \r\n                 (A.O.D)	AZ	1069	57A
398	69	Purchase Case	2022-11-25	Director NWS	AT	1055	48-A
415	58	Market Research Report	2022-12-27	Director Sensors \r\n                 (A.O.D)	BA	RAVEN2/MS/17/1	58A/E
398	70	Market Research Report	2022-11-25	Director NWS	AU	1055	49-A/E
409	17	Purchase Case	2022-12-15	Director Sensors \r\n                 (A.O.D)	N	1067	17 A/B
409	18	Market Research Report	2022-12-15	Director Sensors \r\n                 (A.O.D)	P	MS/DEW/06/01	18 A/M
410	9	Purchase Case	2022-12-15	Director Sensors \r\n                 (A.O.D)	J	1068	9 A
410	10	Market Research Report	2022-12-15	Director Sensors \r\n                 (A.O.D)	K	MS/RAVEN I/2/1	10 A/H
410	7	Site Approval Letter	2022-11-23	DNCW (TECH)	G	PN/NCW (TECH)/INSTRUCTIONS/478664	7 A/D
410	8	Memo	2022-12-15	Director Sensors	H	Dir sensor/Memo/543	8 A/B
403	9	Market Research Report	2022-12-01	Director Comm	B	Nil	9-A/D
412	103	Purchase Case	2022-12-22	Director Comm	A	1071	103-A
399	49	TA/DA Case	2022-11-17	Director Sensors \r\n                 (A.O.D)	AT	1032 & 1033	50 A/B
399	50	Team Expense Details	2022-11-17	Director Sensors	AU	Team Expense Details	51 A/B
399	51	TY Duty Forms	2022-11-17	Director Sensors	AV	TY Duty Forms	52 A/B
405	14	Purchase Case	2022-12-01	Director Comm	A	1057	14-A
405	15	Market Research Report	2022-12-01	Director Comm	B	Nil	15-A/F
412	104	Market Research Report	2022-12-22	Director Comm	B	Nil	104-A/D
400	1	Purchase Order	2022-11-03	Director Comm	A	6202	1-A/J
400	2	Purchase Case	2022-12-01	Director Comm	B	1038	2-A
400	3	Market Research Report	2022-12-01	Director Comm	C	Nil	3-A/D
401	5	Purchase Case	2022-12-01	Director Comm	A	1039	5-A/B
401	6	Market Research Report	2022-12-01	Director Comm	B	Nil	6-A/G
403	8	Purchase Case	2022-12-01	Director Comm	A	1040	8-A
406	1	Purchase Case	\N	Dir ET	\N	1060	\N
406	2	Market Research Report	\N	Dir ET	\N	\N	\N
402	11	Purchase Case	2022-12-23	Director Comm	A	1059	11-A/B
402	12	Market Research Report	2022-12-23	Director Comm	B	Nil	12-A/F
394	106	Purchase Case	2022-12-23	Director Comm	F/A	1053	106-A
394	107	Market Research Report	2022-12-23	Director Comm	F/B	Nil	107-A/D
404	14	Purchase Case	2022-12-27	Director Comm	A	1056	14-A
404	15	Market Research Report	2022-12-27	Director Comm	B	Nil	15-A/D
414	12	Purchase Case	2022-12-27	Director Comm	A	1072	12-A
416	72	Purchase Case	2022-12-28	Director NWS	AV	1075	50-A
416	73	Market Research Report	2022-12-28	Director NWS	AW	1075	51-A/C
417	75	Purchase Case	2022-12-28	Director NWS	AX	1078	52-A
417	76	Market Research Report	2022-12-28	Director NWS	AY	1078	53-A/E
419	109	Purchase Case	2022-12-29	Director Comm	A	1041 & 1077	109-A/B
419	110	Market Research Report	2022-12-29	Director Comm	B	Nil	110-A/D
420	15	Purchase Case	2022-12-29	Director Comm	A	1080	15-A
420	16	Market Research Report	2022-12-29	Director Comm	A	Nil	16-A/B
422	20	Purchase Case	2023-01-06	Director Sensors \r\n                 (A.O.D)	S	1083 & 1084	20A/D
421	1	Project Proposal	2022-07-25	Director Comm	A	Nil	1-A/D
423	112	Purchase Case	2023-01-13	Director Comm	A	1086	112-A
423	113	Market Research Report	2023-01-13	Director Comm	B	Nil	113-A/D
421	2	Work Order	2022-12-22	DG PMSA	B	361/OPS/IT/	2-A/V
421	3	Purchase Case	2022-12-29	Director Comm	C	1079	3-A
421	4	Market Research Report	2022-12-29	Director Comm	D	Nil	4-A/F
422	21	Market Research Report	2023-01-06	Director Sensors \r\n                 (A.O.D)	T	MS/DEW/07/1-2	21A/U
424	17	Purchase Case	2023-01-13	Director Comm	A	1085	17-A
424	18	Market Research Report	2023-01-13	Director Comm	B	Nil	18-A/D
425	60	Purchase Case	2023-01-13	Director Sensors \r\n                 (A.O.D)	BB	1089	60A/B
425	61	Market Research Report	2023-01-13	Director Sensors \r\n                 (A.O.D)	BC	RAVEN2/MS/18/1	61A/J
426	12	Purchase Case	2023-01-13	Director Sensors \r\n                 (A.O.D)	L	1088	12A
426	13	Market Research Report	2023-01-13	Director Sensors \r\n                 (A.O.D)	M	MS/RAVEN1/3/1	12A/E
427	78	Purchase Case	2023-01-17	Director NWS	AZ	1090	54-A
427	79	Market Research Report	2023-01-17	Director NWS	BA	1090	55-A/H
428	115	Purchase Case	2023-01-23	Director Comm	A	1087	115-A
428	116	Market Research Report	2023-01-23	Director Comm	B	Nil	116-A/D
430	6	Purchase Case	2023-01-24	Director Comm	A	1093	6-A
430	7	Market Research Report	2023-01-24	Director Comm	B	Nil	7-A/B
431	22	TA/DA Case	\N	Director Sensors \r\n                 (A.O.D)	\N	1096	\N
431	23	Work Order	\N	\N	\N	\N	\N
431	24	Purchase Order	\N	\N	\N	\N	\N
432	23	Purchase Case	2023-01-24	Director Sensors \r\n                 (A.O.D)	U	1097	23A
432	24	Market Research Report	2023-01-24	Director Sensors \r\n                 (A.O.D)	V	MS/DEW/08/1	24A/F
433	65	TA/DA Letter	2023-01-17	NCW (TECH)	\N	PN/NCW(TECH)/INSTRUCTIONS/648539	(SECRET)
433	66	TA/DA Letter	2023-01-16	Director Sensor	BF	PN/R & D WING/GENERAL/2473921(SECRET)	SIGNAL 66A
433	68	TA/DA Case	2023-01-24	Director Sensors \r\n                 (A.O.D)	BH	1094	68A
433	67	TA/DA Form	2023-01-24	Director Sensor	BG	TA/DA/RAVEN II/0123	67A/B
434	118	Purchase Case	2023-01-26	Director Comm	A	1091	118-A
434	119	Market Research Report	2023-01-26	Director Comm	B	Nil	119-A/D
435	1	Contract Renewal Minute of Mr Jackson Ishaq	2023-01-31	\N	\N	\N	\N
436	1	Purchase Case	2022-11-04	SO Admin	A	Contract Renewal Minute of Jackson Ishaq	1-A/C
436	2	Purchase Case	2023-01-30	SO Admin	B	Current CSRF Status	2-A
437	27	Market Research Report	2023-02-10	Director Sensors \r\n                 (A.O.D)	X	MS/DEW/09/1	27A/T
439	63	Purchase Case	2023-02-10	Director Sensors \r\n                 (A.O.D)	BD	1102	63A/B
439	64	Market Research Report	2023-02-10	Director Sensors \r\n                 (A.O.D)	BE	RAVEN2/MS/19/1	64A/M
440	81	Purchase Case	2023-02-14	Director NWS	BB	1103	56-A
440	82	Market Research Report	2023-02-14	Director NWS	BC	1103	57-A/G
437	26	Purchase Case	2023-02-10	Director Sensors \r\n                 (A.O.D)	W	1101	26A/C
441	84	Purchase Case	2023-03-01	Director NWS	BD	1106	58-A
441	85	Market Research Report	2023-03-01	Director NWS	BE	1106	59-A/H
442	17	Purchase Case	2023-03-06	Director Comm	A	1104	17-A
442	18	Market Research Report	2023-03-06	Director Comm	B	Nil	18-A/D
443	67	Market Research Report	2023-03-07	Director Sensors \r\n                 (A.O.D)	BG	RAVEN2/MS/20/1	67A/S
443	66	Purchase Case	2023-03-07	Director Sensors \r\n                 (A.O.D)	BF	1109	66A/C
438	27	Purchase Case	2023-03-16	Director Comm	F/A	1098	27-A
438	28	Market Research Report	2023-03-16	Director Comm	F/B	Nil	28-A/D
450	121	Purchase Case	2023-03-21	Director Comm	A	1117	121-A
450	122	Market Research Report	2023-03-21	Director Comm	B	Nil	122-A/D
451	18	Purchase Case	2023-03-21	Director Comm	A	1116	18-A
451	19	Market Research Report	2023-03-21	Director Comm	B	Nil	19-A/D
452	1	Work Order	2023-02-09	DNAM	A	NAM/2036/MTSS/635	1A/H
452	2	Project Proposal	2023-03-14	Director Sensors	B	INTELL/BSE_D/PP	2A/N
452	3	Purchase Case	2023-03-27	Director Sensors \r\n                 (A.O.D)	C	1121	3A
452	4	Market Research Report	2023-03-27	Director Sensors \r\n                 (A.O.D)	D	BSE_D/MS/01/1	4A/G
453	124	Purchase Case	2023-03-28	Director Comm	A	1123	124-A
453	125	Market Research Report	2023-03-28	Director Comm	B	Nil	125-A/D
454	21	Purchase Case	2023-03-29	Director Comm	A	1122	21-A
454	22	Market Research Report	2023-03-29	Director Comm	B	Nil	22-A/D
444	47	Purchase Case	2023-03-10	Director Sensors \r\n                 (A.O.D)	BF	1112	47A
444	45	TA/DA Letter	2023-02-22	Director Sensors \r\n                 (A.O.D)	BD	PN/R AND D WING/ADMIN/3091078	45A/C
444	46	TA/DA Form	2023-03-10	Director Sensors	BE	TA/DA Form	46A/B
445	87	Purchase Case	2023-03-14	Director NWS	BF	1113	60-A
445	88	Market Research Report	2023-03-14	Director NWS	BG	1113	61-A/C
446	90	Purchase Case	2023-03-16	Director NWS	BH	1114	62-A
446	91	Market Research Report	2023-03-16	Director NWS	BJ	1114	63-A/E
447	20	Purchase Case	2023-03-20	Director Comm	A	1105	20-A
447	21	Market Research Report	2023-03-20	Director Comm	B	Nil	21-A/C
448	93	Purchase Case	2023-03-20	Director NWS	BK	1115	64-A
448	94	Market Research Report	2023-03-20	Director NWS	BL	1115	65-A/E
458	1	Purchase Case	2023-04-10	SO Admin	A	1127	1-A
455	97	Market Research Report	2023-03-30	Director NWS	BN	1124	67-A/E
455	96	Purchase Case	2023-03-30	Director NWS	BM	1124	66-A
456	15	Purchase Case	2023-03-31	Director Sensors \r\n                 (A.O.D)	L	1119	15A
456	16	Market Research Report	2023-03-31	Director Sensors \r\n                 (A.O.D)	M	HSTDII/MS/05/1	16A/K
457	99	Purchase Case	2023-03-31	Director NWS	BP	1125	68-A
457	100	Market Research Report	2023-03-31	Director NWS	BQ	1125	69-A/E
460	35	Purchase Case	2023-04-05	Director Sensors \r\n                 (A.O.D)	U	1129	35A/B
460	36	Market Research Report	2023-04-05	Director Sensors \r\n                 (A.O.D)	V	VFD/MS/12/1	36A/M
461	18	Purchase Case	2023-04-07	Director Sensors \r\n                 (A.O.D)	N	1130	17A/B
461	19	Market Research Report	2023-04-07	Director Sensors \r\n                 (A.O.D)	P	HSTDII/MS/06/1	18A/J
459	1	Purchase Case	2023-04-10	SO Admin	A	1128	1-A
459	2	Market Research Report	2023-04-10	SO Admin	B	1128	2-A/B
458	2	Market Research Report	2023-04-10	SO Admin	B	1127	2-A/B
462	1	Purchase Case	2023-04-10	SO Admin	A	1131	1-A
462	2	Market Research Report	2023-04-10	SO Admin	B	1131	2-A/B
463	3	Purchase Case	2023-04-11	Director Sensors \r\n                 (A.O.D)	C	1132	3A/B
463	2	Project Proposal	2023-03-29	Director Sensors	B	INTELL/LRFA/PP	2A/AN
463	1	Work Order	2023-02-09	DNAM	A	NAM/2036/MTSS/637	1 A/X
463	4	Market Research Report	2023-04-11	Director Sensors \r\n                 (A.O.D)	D	LRFA/MS/01/1	4A/K
464	102	Purchase Case	2023-04-13	Director NWS	BR	1144	70-A
464	103	Market Research Report	2023-04-13	Director NWS	BS	1144	71-A/E
465	238	Purchase Case	2023-04-13	Director Sensors \r\n                 (A.O.D)	AF	1143	238 A
466	1	Work Order	2023-02-09	Director Sensors	A	NAM/2036/MTSS/637	1A/X
466	2	Project Proposal	2023-03-19	Director Sesnors	B	INTELL/PP/L_Pro	2A/AC
465	239	Market Research Report	2023-04-13	Director Sensors \r\n                 (A.O.D)	AG	EH/MS/203/1	239 A/G
466	4	Market Research Report	2023-04-13	Director Sensors \r\n                 (A.O.D)	D	L_Pro/MS/01/1	4A/R
466	3	Purchase Case	2023-04-13	Director Sensors \r\n                 (A.O.D)	C	1142 & 1145	3A/C
467	105	Purchase Case	2023-04-17	Director NWS	BT	1146	72-A
467	106	Market Research Report	2023-04-17	Director NWS	BU	1146	73-A/E
468	108	Purchase Case	2023-04-19	Director NWS	BV	1147	74-A
468	109	Market Research Report	2023-04-19	Director NWS	BW	1147	75-A/E
469	6	Purchase Case	2023-04-27	Director Sensors	D	1148	6A/B
469	7	Market Research Report	2023-04-27	Director Sensors	E	BSE D/MS/01/02	7A/K
470	38	Purchase Case	2023-05-04	Director Sensors	W	1149	38A/B
470	39	Market Research Report	2023-05-04	Director Sensors	X	VFD/MS/13/1	39A/K
471	1	Work Order	2023-02-09	DNAM	A	NAM/2036/MTSS/636	1A/J
471	2	Project Proposal	2023-03-19	Director Sensors	B	INTELL/BSE_F/PP	2A/R
471	3	Purchase Case	2023-05-09	Director Sensors	C	1152	3A
471	4	Market Research Report	2023-05-09	Director Sensors	D	BSE_F/MS/01/1	4A/G
472	15	Purchase Case	2023-05-11	Director Sensors	N	1150 & 1151	15A/B
473	111	Purchase Case	2023-05-15	Director NWS	BX	1154	76-A
473	112	Market Research Report	2023-05-15	Director NWS	BY	1154	77-A/E
472	16	Market Research Report	2023-05-11	Director Sensors	P	MS/RAVEN1/4/2	16A/P
474	114	Purchase Case	2023-05-16	Director NWS	BZ	1155	78-A
474	115	Market Research Report	2023-05-16	Director NWS	CA	1155	79-A/E
485	72	Purchase Case	2023-05-25	Director Sensors	BK	1165	72A
476	114	Purchase Case	2023-05-16	Director NWS	BZ	1158	78-A
476	115	Market Research Report	2023-05-16	Director NWS	CA	1158	79-A/E
485	73	Market Research Report	2023-05-25	Director Sensors	BL	RAVEN2/MS/22/1	73A/E
486	20	Purchase Case	2023-05-29	Director NWS	CD	1166	82-A
486	21	Market Research Report	2023-05-29	Director NWS	CE	1166	83-A/E
487	9	Purchase Case	2023-05-30	Director Sensors	G	1167	9A/B
487	10	Market Research Report	2023-05-30	Director Sensors	H	LRFA/MS/03/1	10A/L
488	1	Work Order	2023-02-09	Director Sensors	A	NAM/2036/MTSS/637	1A/X
488	3	Purchase Case	2023-06-01	Director Sensors	C	1168	3A/B
478	69	Purchase Case	2023-05-16	Director Sensors	BH	1156	69A/B
478	70	Market Research Report	2023-05-16	Director Sensors	BJ	RAVEN2/MS/21/1	70A/K
499	4	Market Research Report	2023-06-21	Director Sensors	D	MS/TWT/01/02	4A/N
477	6	Purchase Case	2023-05-12	Director Sensors	E	1153	6A/B
477	7	Market Research Report	2023-05-12	Director Sensors	F	LRFA/MS/02/1	7A/K
488	4	Market Research Report	2023-06-01	Director Sensors	D	LDL/MS/01/1	4A/K
480	3	Purchase Case	2023-05-18	Director Sensors	C	1159	3A
480	4	Market Research Report	2023-05-18	Director Sensors	D	RADOME/MS/01/1	4A/E
480	1	Work Order	2023-03-14	DSM	A	W.O/SMM/1601/Antenna Radome/66	1A/H
488	2	Project Proposal	\N	Director Sensors	B	INTELL/PP/LDL	2A/U
480	2	Project Proposal	2023-03-29	Director Sensors	B	INTELL/RADOME/PP	2A/T
479	6	Purchase Case	2023-05-18	Director Sensors	E	1160	6A
479	7	Market Research Report	2023-05-18	Director Sensors	F	L_PRO/MS/02/1	7A/E
489	18	Purchase Case	2023-06-08	Director Sensors	N	1170	18A/C
494	5	Letter	2023-06-09	Director Sensors	\N	PN/R AND D WING/GENERAL/4764079 (Secret)	\N
475	117	Purchase Case	2023-05-18	Director NWS	CB	1157	80-A
475	118	Market Research Report	2023-05-18	Director NWS	CC	1157	81-A/E
482	24	Purchase Case	2023-05-19	Director Comm	A	1161	24-A
482	25	Market Research Report	2023-05-19	Director Comm	B	Nil	25-A/D
489	19	Market Research Report	2023-06-08	Director Sensors	P	SUR-17/MS/06/01	19A/Q
490	1	Purchase Case	2023-06-16	Director NWS	A	1172	1-A
484	9	Purchase Case	2023-05-20	Director Sensors	G	1163	9A
484	10	Market Research Report	2023-05-20	Director Sensors	H	BSE_D/MS/01/03	10A/G
490	2	Market Research Report	2023-06-16	Director NWS	B	1172	2-A/E
492	123	Purchase Case	2023-06-16	Director NWS	CF	1173	84-A
492	124	Market Research Report	2023-06-16	Director NWS	CG	1173	85-A/E
491	12	Purchase Case	2023-06-16	Director Sensors	J	1171	12A/B
494	2	Project Proposal	2022-12-06	Director Sensors	B	INTELL/PP/DNF	2A/AT
491	13	Market Research Report	2023-06-23	Director Sensors	K	LRFA/MS/03/1	13A/L
493	18	TA/DA Form	2023-06-16	Director Sensors	V	Nil	18 A/B
493	19	TA/DA Case	2023-06-16	Director Sensors	W	1174	19 A
493	17	TA/DA Letter	2023-05-23	HQ COMPAK	U	PN/HQ COMPAK/OPERATIONS/4456522	17 A/F
494	3	Purchase Case	2023-06-19	Director Sensors	C	1175	3A
495	12	Purchase Case	2023-06-19	Director Sensors	J	1176	12A
494	1	Work Order	2023-05-25	SMR(ME)	A	SMR/4021/PPF/163	1A/J
494	4	Market Research Report	2023-06-19	Director Sensors	D	DNF/MS/01/1	4A/E
495	13	Market Research Report	2023-06-19	Director Sensors	K	BSE-D/MS/01/04	13A/G
496	27	Purchase Case	2023-06-20	Director Comm	A	1177	27-A
496	28	Market Research Report	2023-06-20	Director Comm	B	Nil	28-A/D
499	1	Work Order	2023-02-06	SMR(WE)	A	SMR-WE/TWT/4501/01/66	1A/L
499	3	Purchase Case	2023-06-21	Director Sensors	C	1178 & 1181	3A/B
499	2	Project Proposal	2023-05-22	Director Sensors	B	INTELL/TWT/PP	2A/AD
497	18	Purchase Case	2023-06-21	Director Sensors	R	1179	18A
502	6	Purchase Case	2023-06-27	Director Sensors	E	1184	6A/B
502	7	Market Research Report	2023-06-27	Director Sensors	F	BSE_F/MS/02/1	7A/K
503	16	Market Research Report	2023-07-04	Director Sensors	M	LRFA/MS/05/1	16A/M
503	15	Purchase Case	2023-07-04	Director Sensors	L	1185	15A/B
497	19	Market Research Report	2023-06-21	Director Sensors	S	MS/RAVEN1/55/1	19A/J
504	2	Market Research Report	2023-07-07	SO Admin	B	1186	2-A/B
505	1	Purchase Case	2023-07-07	SO Admin	A	1187	1-A
504	1	Purchase Case	2023-07-07	SO Admin	A	1186	1-A
505	2	Market Research Report	2023-07-07	SO Admin	B	1187	2-A/B
506	4	Purchase Case	2023-07-10	Director NWS	C	1190	3-A
506	5	Market Research Report	2023-07-10	Director NWS	D	1190	4-A/E
507	1	Purchase Case	2023-07-10	SO Admin	A	1188	1-A
507	2	Market Research Report	2023-07-10	SO Admin	B	1188	2-A/D
508	1	Purchase Case	2023-07-10	SO Admin	A	1192	1-A
508	2	Market Research Report	2023-07-10	SO Admin	B	1192	2-A/D
509	1	Purchase Case	2023-07-10	SO Admin	A	1193	1-A
509	2	Market Research Report	2023-07-10	SO Admin	B	1193	2-A/D
510	1	Work Order	2023-06-14	Directorate NRD	\N	NHQ letter NRD/0404/DEW-III/670(SECRET)	SECRET
510	2	Project Proposal	2023-06-27	Director Sensors	A	INTELL/MC3/PP	2A/Q
