6313	SS Nut/Bolts (6,8,12 mm)	10	350000	2	Parts
6316	Arduino Nano, Buzzer, Arduino jumpers, connectors, PCB fiber board (for temperature buzzer cct)	13	350000	2	Parts
6317	USB to RS232 Cable, Arduino Nano with power cable, RS2232 to TTL converter, Breadboard, Max232 IC Voltage Regulators, DB9 converter (for parsing circuit)	14	350000	2	Parts
6318	Copper brass mix rod	1	350000	2	Fabrication
6319	Welding Rods	2	350000	2	Fabrication
6321	N type connectors 	4	350000	2	Parts
6322	SMD Capacitors mix	5	350000	2	Parts
6328	Electric Tape	2	350000	2	Other
6329	Velcro strip roll	3	350000	2	Other
6331	4ft (1.2m) Cat6a Snagless Shielded (SFTP) PVC Ethernet Network Patch Cable	2	350000	2	Parts
6373	Cable Ties Pack (6, 8 and 10 inch)	16	350000	2	Other
6375	N Type Female to Female connectors	18	350000	2	Parts
6378	Fuel for Generator	21	350000	2	POLs
2274	CONN RCPT 2POS 0.059 TIN PCB	3	200000	2	Parts
2275	CLICKMATE 2 CIRCUIT 600MM PCB	4	200000	2	Parts
2276	CONN RCPT 8POS 0.059 TIN PCB	5	200000	2	Parts
2277	CLICKMATE 8 CIRCUIT 600MM PCB	6	200000	2	Parts
8331	RJ 45 Cable Box	15	450000	2	Other
2279	16Pin molex connector FeMale	8	200000	2	Parts
2280	2Pin molex connector Male	9	200000	2	Parts
2281	2Pin molex connector FeMale	10	200000	2	Parts
2282	SMA, N Type BNC Adapters	11	200000	2	Parts
2314	Hypertherm 65 & 85 Replace. Ohmic-Sensing Retaining Cap Mech - 220953	1	350000	2	Other
2315	Hypertherm Swirl Ring 45-85 Amps - 220857	2	350000	2	Other
2316	Hypertherm 65 and 85 Replacement FineCut Ohmic Shield - 220948	3	350000	2	Other
2317	Hypertherm 85 Replacement 85A Nozzle, 5/pk - 220816	4	350000	2	Other
2318	Hypertherm CopperPlus Electrode, 5/pk -  220777	5	350000	2	Other
2319	Hypertherm 45XP 65 and 85 FineCut Nozzle, 5/pk -  220930	6	350000	2	Other
2320	Hypertherm 65 and 85 Mechanized Shield -  220817	7	350000	2	Other
2321	Hypertherm 65 and 85 Replacement Electrode, 5/pk -  220842	8	350000	2	Other
2322	100 Gram Paper Rim	1	350000	2	Other
2323	Ink Cartirdge Filling (Black)	2	350000	2	Other
2324	Hard File Cover	3	350000	2	Other
2325	Uniball pointer	4	350000	2	Other
2326	Separators	5	350000	2	Other
2327	Posters	6	350000	2	Other
2328	Rubber seals for control panel	7	350000	2	Other
2331	Burnt resistors of DA VFD	9	350000	2	Other
2332	Jazz Internet recharge INTELL	10	350000	2	Other
2333	Internet charges at SPF	11	350000	2	Other
2334	Selector Switch for VFD	12	350000	2	Other
2336	Diesel generator Fuel	14	350000	2	Chemicals
2344	CSD1412-1600 Ferrite Disk	1	350000	2	Parts
2345	CSD2015-1600 Ferrite Disk	2	350000	2	Parts
2346	Surface Mount RF Transformer	3	350000	2	Parts
2350	DC BLOCK / SMA-F / SMA-M / RoHS	6	350000	2	Parts
2352	Mosfet N-CH 80V 82A LFPAK56	1	350000	2	Parts
2353	Conn Adapt Jack-Jack SMA 50 OHM	2	350000	2	Parts
2354	Conn Adapt Plug-Plug SMA 50 OHM	3	350000	2	Parts
2355	18 GHz Type N Jack to Jack Low p	4	350000	2	Parts
2356	18 GHz Type N Plug to Plug Low P	5	350000	2	Parts
2357	RF N-Type Connector Jack Female Socket	6	350000	2	Parts
2358	Passive Electronic components for power supply X-Band Modulator	7	350000	2	Parts
2359	PCB Printing for power Divider	8	350000	2	Parts
2361	Aluminum (1000 Series)	10	350000	2	Parts
2362	A-36 Carbon Steel	11	350000	2	Parts
2363	First Aid Box items for field trials	12	350000	2	Other
2366	Jazz Internet recharge RF Lab	15	350000	2	Other
2367	Power supplies repair	16	350000	2	Parts
2369	4 Pin connector automotive	1	350000	2	Other
2370	5 Pin connector automotive	2	350000	2	Other
2371	SSR 40A relay	3	350000	2	Other
2372	Thermal Tape	4	350000	2	Other
2373	M4 Rivnuts	5	350000	2	Other
2374	M4X10mm button head HEX screws	6	350000	2	Other
2375	M3X65mm button head HEX screws	7	350000	2	Other
2376	M3X60mm button head HEX screws	8	350000	2	Other
2377	M3X60mm button head HEX screws	9	350000	2	Other
2378	M3X8mm button head HEX screws	10	350000	2	Other
2379	Wire Gland PG9	11	350000	2	Other
2380	Wire Gland PG11	12	350000	2	Other
2381	Heat Sink aluminum	13	350000	2	Other
2382	Exhaust Fan (120mm)	14	350000	2	Other
2383	3 Pin Industrial plug	15	350000	2	Other
2384	Circuit Breaker	16	350000	2	Other
2385	Panel mount connectors (7pin)	17	350000	2	Other
2386	RJ45 connector panel mount	18	350000	2	Other
2387	USB Panel mount connectors	19	350000	2	Other
2389	HDMI Panel mount connectors	20	350000	2	Other
2392	p1000 inner cone	23	350000	2	Other
2393	PCB for launcher electronics	24	350000	2	Other
2411	Ribbon cales in foot	4	200000	2	Parts
2412	Ribbon connectors	5	200000	2	Parts
2413	Rack power rail 4 way	6	200000	2	Parts
2415	HDMI cable 3m	8	200000	2	Parts
2417	VGA cable 3m	9	200000	2	Parts
2418	Power supply cable 3m	10	200000	2	Parts
2419	SATA cables	11	200000	2	Parts
2421	Fitting netbolts ss in DOZ	13	200000	2	Parts
2424	Compact Disk CD RW pkt	16	200000	2	Parts
2425	Fitting Accessories	17	200000	2	Parts
2429	XK LA2018T4010-4MH Frequency (GHz) 2-18 Ghz Gain (db) +/- 1.75 Noise Figure 1.2 Max Input VSWR 2:1 Max Output VSWR 2:1 Output PIDB (dbm) +10dbm Biasing Voltage (V) +12V Interface Connection SMA Female at both ends Impedance Matching 50 Ohm Case 4HM	1	200000	2	Parts
2430	XK LA8018T4215-81 Frequency (GHz) 8-18 Ghz Gain (db) +/- 1.75 Noise Figure 1.2 Max Input VSWR 2:1 Max Output VSWR 2:1 Output PIDB (dbm) +15dbm Biasing Voltage (V) +12V Interface Connection SMA Female at both ends Impedance Matching 50 Ohm Case 81	2	200000	2	Parts
2439	Spare Element & Bits	9	350000	2	Other
2441	Soldering Iron Cleaning Sponge	11	350000	2	Other
2443	Hot melt Glue Sticks	13	350000	2	Parts
2444	Chloroform	14	350000	2	Chemicals
2445	Isopropanol	15	350000	2	Chemicals
2434	Spare Boxes XL	4	350000	2	Other
2446	Ceramic Heater Cartridge	16	350000	2	Parts
2447	NTC 100K Thermistor	17	350000	2	Other
2448	Cleaning brush	18	350000	2	Other
2449	Lubricant Oil	19	350000	2	Chemicals
2451	Silicon grease	20	350000	2	Chemicals
2456	Composite Nail 1" (Pack of 2300)	25	350000	2	Other
2457	Composite Nail 2" (Pack of 2300)	26	350000	2	Other
2460	Carbide drill bit set (Pack of 5)	28	350000	2	Other
2463	WD40	31	350000	2	Chemicals
2464	Thinner	32	350000	2	Chemicals
2465	Cleaning cloth	33	350000	2	Other
2467	Powder coating GSP full scale	35	350000	2	Chemicals
2469	Optical sensor	37	350000	2	Other
2470	PCB	38	350000	2	Parts
2472	MFD sheets	40	350000	2	Other
2473	Connectors	41	350000	2	Other
2475	Miscellaneous (printer cartridges x 04 and paper rim x 06)	43	350000	2	Other
2478	Copper heat sinks material	46	350000	2	Parts
2479	3 phase breaker	47	350000	2	Other
2480	Aluminum raw material	48	350000	2	Other
2481	GSP mast material	49	350000	2	Other
2482	Launcher Rail SS 304 sheet (8' x 4') 6mm	1	350000	2	Parts
2483	Marlin Batteries	2	350000	2	Other
2484	MDF Sheets	3	350000	2	Other
2485	Bonding Adhesive for sheet	4	350000	2	Other
2486	Polyester resin	5	350000	2	Other
2487	Matt Fiber	6	350000	2	Other
2488	Gel coat	7	350000	2	Other
2489	Epoxy resin	8	350000	2	Other
2490	Fiber glass woven	9	350000	2	Other
2491	Mixing cups	10	350000	2	Other
2492	Primer	11	350000	2	Other
2493	Marlin paint, stand & cover	12	350000	2	Other
2496	H-13 Dye Material for compund mould	1	350000	2	Chemicals
2433	Spare Boxes Large	3	350000	2	Other
2498	Acetylene cylinder refill	3	350000	2	Chemicals
2499	Oxygen cylinder refill	4	350000	2	Chemicals
2500	Argon Gas Refill	5	350000	2	Chemicals
2501	Capacitors for matching network	6	350000	2	Parts
2502	Resistors for 100W RF PA	7	350000	2	Parts
2503	RF Connectors	8	350000	2	Parts
6837	Cleaning gear (Cleaning liquid, mosquito repellent, tissue & air freshener)	6	350000	2	Other
7847	Sheet metal ( front sheet,single sheet, Laser cutting)	1	350000	2	Other
7848	Powder coating	2	350000	2	Other
7849	Back plate	3	350000	2	Other
7850	Wheels	4	350000	2	Other
7851	Mil Spec Connector (19 & 4 pin)	5	350000	2	Other
7852	Circuit breaker	6	350000	2	Other
7853	Industrial power plug	7	350000	2	Other
7854	Fans (AC, 4 inch, w/grill)	8	350000	2	Other
7855	HDMI cable	9	350000	2	Other
7856	Power cable 1.5mm, 3 core	10	350000	2	Other
7857	EDB (electronics Distribution box)	11	350000	2	Other
7858	Power cable 2.5mm, 3 core	12	350000	2	Other
7859	Spiral sleeve	13	350000	2	Other
7860	Cable channeling	14	350000	2	Other
7433	D38999/26WB98SN-US Back Shell of 8D511W98SN	5	200000	7	Parts
7861	Nuts + Bolts + Washer	15	350000	2	Other
7862	Heat Shrinks	16	350000	2	Other
7863	Sheet metal	17	350000	2	Other
7864	Solder Wire	18	350000	2	Other
7865	black spray paint	19	350000	2	Other
7866	DC wire	20	350000	2	Other
7867	Double AA battery	21	350000	2	Other
7868	Teflon rod for spacer	22	350000	2	Other
5428	VTx to Antenna Cable (RG-142 4m)	1	350000	2	Other
7902	matt fiber (300 gsm) m2	1	350000	2	Other
7903	Wax box	2	350000	2	Other
7904	pigment (white)	3	350000	2	Other
7905	gel coat (kg)	4	350000	2	Other
7906	Polyester (2 parts) (kg)	5	350000	2	Other
7907	thinner (ltr)	6	350000	2	Other
7908	Crushed Fiber (kg)	7	350000	2	Other
7909	Waxing Cloth	8	350000	2	Other
7910	Brushes	9	350000	2	Other
7911	Nitrile Gloves (box of 100)	10	350000	2	Other
7912	Nuts & Bolts	11	350000	2	Other
7913	Rubber gasket	12	350000	2	Other
7914	Silicon tubes	13	350000	2	Other
7915	White paint	14	350000	2	Other
7918	Sanitization material (Mortein spray, Phenyl, Dettol surface cleaner)	17	350000	2	Cleaning Material
7921	Box files	20	350000	2	Stationary
7946	Electric Light Plug 13Amp (double Plug)	1	350000	2	Building Modification
7947	Electric power Plug 16Amp (Single Plug)	2	350000	2	Building Modification
5644	LMR 400 (1ft) N(M) - N(M) Digi-Key Part Number: ARF3008-ND	1	350000	2	Parts
5645	RG-142 (1ft) N(M) - SMA(M) Digi-Key Part Number: J6912-ND	2	350000	2	Parts
6825	Adapter Coaxial Connector N(F)-N(F) Digi-Key Part Number: ACX2139-ND	3	350000	2	Parts
6826	LMR 400 (3m) N(F)-N(F) Digi-Key Part Number: 095-909-173-120-ND	4	350000	2	Parts
6827	RG-58 SMA (M) Connector N(F)-N(F) Digi-Key Part Number: 2368-06-N002-ND	5	350000	2	Parts
6828	RG-58 SMA (M) Connector N(F)-N(F) Digi-Key Part Number: A112879-ND	6	350000	2	Parts
6829	Attenuator SMA 7dB Digi-Key Part Number: ARF2707-ND	7	350000	2	Parts
6830	Attenuator SMA 10dB Digi-Key Part Number: ARF2710-ND	8	350000	2	Parts
6831	SFP-10G-T (10G Copper to SFP + Adapters) Generic Compatible 10GBASE-T SFP + Copper RJ-45 30m Transceiver Module	9	350000	2	Parts
5598	10G NIC Card Intel X540-T2	1	350000	2	Other
5599	1284-1016-1-ND Ceramic capacitor 100pF	2	350000	2	Parts
5600	1284-1026-1-ND Ceramic capacitor 1pF	3	350000	2	Parts
5601	1284-1042-1-ND Ceramic capacitor 2pF	4	350000	2	Parts
5602	1284-1046-1-ND Ceramic capacitor 2.7pF	5	350000	2	Parts
5603	1284-1351-1-ND Ceramic capacitor 0.8pF	6	350000	2	Parts
5605	YAG1327CT-ND SMD Jumper	7	350000	2	Parts
5606	311-169CRCT-ND Resistance SMD 169ohm	8	350000	2	Parts
5608	311-150CRCT-ND Resistance SMD 150ohm	9	350000	2	Parts
5609	311-165CRCT-ND Resistance SMD 165ohm	10	350000	2	Parts
5610	13-RT0805FRE07140RLCT-ND Resistance SMD 140ohm	11	350000	2	Parts
5611	13-RT0805FRE07490R9LCT-ND Resistance SMD 49.9ohm	12	350000	2	Parts
5612	931-1175 Connector SMA jack STR 50ohm Edge Mount	13	350000	2	Parts
5613	478-12145-1-ND Capacitor Ceramic 10uF	14	350000	2	Parts
5614	ACX1445-ND Connector Adaptor Jack-Jack N 50ohm	15	350000	2	Parts
5615	ACX1169-ND Connector Adapter Jack-Jack N 50ohm	16	350000	2	Parts
5616	1946-1034-ND Connector N plug straight crimp	17	350000	2	Parts
5589	Adapter coaxial connector N(F)-N(F) Digikey ACX2139-ND	1	350000	2	Parts
5590	744-1262-ND RF Attenuator 7dB SMA	2	350000	2	Parts
5591	744-1265-ND RF Attenuator 10dB SMA	3	350000	2	Parts
5592	SPF-10G-T adapters Generic compatible 10Gbase-T-SFP Copper RJ45 39m	4	350000	2	Parts
5641	LMR 400 LLPX connector	1	350000	2	Parts
5642	N(F) - N(F) adapters ACX1169-ND	2	350000	2	Parts
5643	N(F) - N(F) adapters ACX1445-ND	3	350000	2	Parts
7119	2 pin plug/socket	12	350000	2	Parts
7120	USB Port	13	350000	2	Parts
7121	Ethernet Port	14	350000	2	Parts
7122	Antenna RF Port (GPS/Tele)	15	350000	2	Parts
7123	MCU Power Switch (AC-5A)	16	350000	2	Parts
7124	Main Power Switch (220V-3A)	17	350000	2	Parts
7125	Power Socket (220V-3A)	18	350000	2	Parts
7126	PA Switch (AC-5A)	19	350000	2	Parts
7127	Tx  Switch (AC-5A)	20	350000	2	Parts
7128	5A LED indicator	21	350000	2	Parts
7129	Cooling Fans + Brackets (6 inch)	22	350000	2	Parts
7130	Cooling Fans + Brackets (4 inch)	23	350000	2	Parts
7131	Main Input Power Connector - Female	24	350000	2	Parts
7132	Circuit Breaker (220V-16A)	25	350000	2	Parts
7136	Main Power Cable 2.5mm (3 core, Pakistan cable)	29	350000	2	Parts
7137	MCU-Power Supply (960mm)	30	350000	2	Parts
7138	MCU-USB (front panel)  (900mm)	31	350000	2	Parts
7139	MCU-Ethernet Port (900mm)	32	350000	2	Parts
7140	MCU-X310 cable (1200mm rugged Cat7)	33	350000	2	Parts
7141	Power Supply - 100W PA I/P 220 VAC: 900 mm O/P DC: 1800mm	34	350000	2	Parts
7142	Power Supply - 30W PA I/P 220 VAC: 900 mm O/P DC: 1800mm	35	350000	2	Parts
5530	15U Network Rack	1	350000	2	Parts
5531	Full rack track	2	350000	2	Parts
5532	Cantilever tray	3	350000	2	Parts
5534	Fiber glass (m2)	4	350000	2	Parts
5535	Epoxy resin (set of 1.8 kg)	5	350000	2	Parts
5540	Rubber Dampers	10	350000	2	Parts
5541	Wood work	11	350000	2	Other
5542	Filler material (per piece)	12	350000	2	Other
5543	Paint, Primer	13	350000	2	Other
5545	Brushes and Waxing Cloth	15	350000	2	Other
5546	Sand Paper (per piece)	16	350000	2	Other
5547	Wax	17	350000	2	Other
5548	Wood	18	350000	2	Other
5550	Filler and Primer	20	350000	2	Other
5551	Clamps	21	350000	2	Parts
7030	YT-RJ45-JSX-16-001 Connectors	1	350000	2	Parts
7031	IP67 waterproof connectors	2	350000	2	Parts
7042	Jammer button PCB manufacturing	13	350000	2	Parts
7043	Arduino Nano	14	350000	2	Parts
7044	2pin JST XH Connector	15	350000	2	Parts
7045	Aviation Connector GX16-6	16	350000	2	Parts
7047	Arduino Uno Cable	18	350000	2	Parts
7048	USB Mini B Connector	19	350000	2	Parts
7049	Mounting screws (Top to bottom cover crew) + nuts + washers	20	350000	2	Parts
7080	Side Mounting screws	21	350000	2	Parts
7081	PCB Mounting screws	22	350000	2	Parts
7014	Matt fiber (300 gsm) - 25m2	8	350000	2	Parts
7015	Wax box	9	350000	2	Other
7016	Grey pigment box	10	350000	2	Other
7017	Polyester (2 parts) - 26kg	11	350000	2	Parts
7018	Thinner - 2 ltr	12	350000	2	Chemicals
7019	Wooden frame piece	13	350000	2	Other
7020	Polycate box	14	350000	2	Other
7021	Waxing cloth	15	350000	2	Other
7022	Plywood sheet	16	350000	2	Other
7023	Brushes	17	350000	2	Other
7024	Nitrile gloves pack	18	350000	2	Other
7025	Grey paint	19	350000	2	Chemicals
7026	Latches	20	350000	2	Parts
7027	Handles	21	350000	2	Parts
7028	Dampers	22	350000	2	Parts
7029	Nuts and bolts	23	350000	2	Parts
5619	Brass boom 12.5mmx12.5mmx1100mm	1	350000	2	Parts
5620	Brass elements multiple sizes	2	350000	2	Parts
5621	Spacers Teflon 10mmx30mmx4mm block	3	350000	2	Parts
5622	Brass room 16mm hollow tube with wall thickness of 3mm and length 608mm	4	350000	2	Parts
5623	Brass element L =79mm	5	350000	2	Parts
5624	Brass element L =50mm	6	350000	2	Parts
5625	Brass element L =45mm	7	350000	2	Parts
5626	Brass/SS connector sleeve (20mm hollow tube with wall thickness of 2mm and length 26mm)	8	350000	2	Parts
5627	Teflon (28mm hollow tube with wall thickness of 6mm and length 25mm)	9	350000	2	Parts
5628	Teflon (28mm hollow tube with wall thickness of 6mm and length 25mm)	10	350000	2	Parts
5629	Spiral wire 6mm x 20 ft	11	350000	2	Parts
5630	Spiral wire 8mm x 20 ft	12	350000	2	Parts
5631	Knife/blade set	13	350000	2	Other
5632	Nuts & bolts 4/15mm (100pcs box)	14	350000	2	Parts
5633	Nuts & bolts 3/10mm (100pcs box)	15	350000	2	Parts
5634	Nuts & bolts 5/40mm (100pcs box)	16	350000	2	Parts
5635	Nuts & bolts 6/30mm (100pcs box)	17	350000	2	Parts
5636	Packing tape	18	350000	2	Other
5637	Electrical tape set	19	350000	2	Other
5638	Heat sleeve pack	20	350000	2	Other
5639	2core wire 23/76mm dia (10mm)	21	350000	2	Parts
5640	Antenna stand arm	22	350000	2	Parts
7248	Black Spray paint	4	350000	2	Chemicals
7265	Ethernet cable cat7	21	350000	2	Parts
7266	Ethernet cable cat6	22	350000	2	Parts
7329	Heat sleeve pack	37	350000	2	Other
7330	Cable Raceway 10ft	38	350000	2	Parts
7331	Grinder disc	39	350000	2	Other
7332	Cutting disc	40	350000	2	Other
7333	Soldering wire spool	41	350000	2	Parts
7334	Teflon rod (for spacer) (12mmx4ft)	42	350000	2	Parts
7434	D38999/26WD19SN-US Back shell of 8D515F19SN	6	200000	7	Parts
7335	Teflon rod (for spacer) (10mmx4ft)	43	350000	2	Parts
7336	Push Button	44	350000	2	Parts
7337	Arduino Nano	45	350000	2	Parts
7338	Famale header strips	46	350000	2	Parts
7339	GX-16 2pin connector	47	350000	2	Parts
7340	Female usb to mini B cable	48	350000	2	Parts
7341	JST-xh 2pin wire	49	350000	2	Parts
7342	Male header strip	50	350000	2	Parts
7345	Matt fiber 300gsm m2	53	350000	2	Parts
7346	Wax box	54	350000	2	Other
7347	Grey pigment box	55	350000	2	Other
7348	Gel coat kg	56	350000	2	Other
7349	Polyester (2 parts) kg	57	350000	2	Parts
7350	Thinner ltr	58	350000	2	Chemicals
7353	Polycate box	60	350000	2	Other
7355	Waxing cloth	61	350000	2	Other
7357	Brushes	62	350000	2	Other
6843	SCR relay for jammer Batch 3	1	350000	2	Parts
6844	SSR modules for jammers AC	2	350000	2	Parts
6845	SSR modules for jammers DC	3	350000	2	Parts
6846	PCB Sheets incl manufacturing cost	4	350000	2	Other
6848	Components for jammer button PCB (SSR power supply, 0.75mm wiring, spiral sleeves, on/off switches & button) - 4 sets	6	350000	2	Other
6849	DPDT Switches for Jammers	7	350000	2	Parts
6851	Cleaning gear (soap, phenyl, detol)	9	350000	2	Other
6854	Raw material for antenna (brass rods, brass boom, paint for coating) - 02 yagi & 02 LPDA	12	350000	2	Other
7185	Black spray paint	16	350000	2	Chemicals
7193	Momentory switches 16mm	20	350000	2	Parts
7206	Ethernet cable cat7	28	350000	2	Parts
7208	Ethernet cable cat6	29	350000	2	Parts
7232	Stationery for facility	38	350000	2	Other
6875	LMR900 connectors	4	350000	2	Parts
6876	Jammer switch box, handle, spiral & heat sleeves for upkeep of wiring, paint, silicon pipe, fiber sheet glands for upkeep	5	350000	2	Other
5484	LMR-400 LLPX (3m)	1	350000	2	Parts
5485	N Type Connectors	2	350000	2	Parts
5489	Solder Pb94B	5	350000	2	Other
6893	PVC Pipe structure	2	350000	2	Other
6894	Plastic Sheet	3	350000	2	Other
6895	PLA-CF	4	350000	2	Other
6896	Nylon-CF	5	350000	2	Other
6897	E3D SS Nozzle	6	350000	2	Other
6898	E3D HS Nozzle	7	350000	2	Other
6900	CDs	9	350000	2	Other
6902	Opto isolators	11	350000	2	Other
6903	SSR	12	350000	2	Other
6904	Printer repair Refill	13	350000	2	Other
6905	Ethernet Cable	14	350000	2	Parts
6906	Braking pads for casing	15	350000	2	Parts
6907	Bonding adhesive	16	350000	2	Parts
6908	Metallic sheet	17	350000	2	Other
5520	UPS Battery	2	350000	2	Parts
6858	SSD for IPC	2	350000	2	Other
6864	Refreshments for trails team	6	350000	2	Other
6867	Covid gear (nasks, sanitizers, Dettol etc)	8	350000	2	Parts
6868	Table cloth	9	350000	2	Other
7967	Screws (M3x5 screws for PCB mounting)	4	350000	2	Other
7968	Screws (M3x15 screws for casing)	5	350000	2	Other
7969	GX16-6 Aviation socket	6	350000	2	Other
7970	JST Xh 3 Pin (Connector for DIO)	7	350000	2	Other
7971	USB Mounting cable	8	350000	2	Other
7972	LEDCHIP-LED0603 (LED indication)	9	350000	2	Other
7973	2 Pin Jst Xh connector (Connector for reset button)	10	350000	2	Other
7974	Momentary Button (Reset Button, Mountable)	11	350000	2	Other
7975	0.1uF Capacitor	12	350000	2	Other
7976	10K Resistor	13	350000	2	Other
7977	12MHz Crystal Unit	14	350000	2	Other
7978	16MHz Crystal Unit	15	350000	2	Other
7979	1K Resistor	16	350000	2	Other
7980	1N5819 Schottky Diode	17	350000	2	Other
7981	1uF (Capacitor)	18	350000	2	Other
7982	20pF Capacitor	19	350000	2	Other
7983	8pF Capacitor	20	350000	2	Other
7984	CH340 (USB Programmer IC)	21	350000	2	Other
7985	MAX232_TIDW	22	350000	2	Other
7986	MCU-ATMEGA2560-16AU(TQFP100) Microcontroller	23	350000	2	Other
7987	Micro USB Port (Connector for programming)	24	350000	2	Other
7988	Profi interface cable with PC (50m/164 ft.)	1	350000	2	Parts
7989	Profi interface cable with controller (50m/164 ft)	2	350000	2	Parts
7990	Matt Fiber (305m2)	3	350000	2	Parts
7991	Epoxy (166 sets - 1.8kg/set)	4	350000	2	Other
7992	Wax	5	350000	2	Other
7993	Brushes	6	350000	2	Other
7994	Waxing cloth	7	350000	2	Other
7995	Nylon Nut Bolts	8	350000	2	Parts
7996	Epoxy get coat (12 sets - 1.5 kg/set)	9	350000	2	Other
7997	Epoxy pigment packet (white)	10	350000	2	Other
7998	Roller	11	350000	2	Parts
7999	Mechanial vise (clips)	12	350000	2	Parts
8000	LN key	13	350000	2	Parts
8001	Thinner	14	350000	2	Other
8002	grey paint	15	350000	2	Other
8003	19 pin army connector	16	350000	2	Parts
8004	Back power pipe threading for profi	17	350000	2	Parts
8017	GX16-3 data port	30	350000	2	Other
8018	Male Headers	31	350000	2	Other
8019	0.1uF capacitor	32	350000	2	Other
8020	0.33uF capacitor	33	350000	2	Other
8021	10K resistor	34	350000	2	Other
8022	16MHz crystal	35	350000	2	Other
8023	JST XH Connector 4pin	36	350000	2	Other
8024	22pF capacitor	37	350000	2	Other
8025	AMS1117-5.0 dropout voltage regulator	38	350000	2	Other
8026	ATMEGA328P-AU flash 2KB SRAM 8bit	39	350000	2	Other
8027	DCJ0202 DC Power jack	40	350000	2	Other
8033	Matt fiber (300 gsm)m2	1	350000	2	Other
8034	Wax box	2	350000	2	Other
8035	Pigment (white)	3	350000	2	Other
8036	gel coat (kg)	4	350000	2	Other
8037	Polyester (2 parts) (kg)	5	350000	2	Other
8038	thinner (ltr)	6	350000	2	Other
8039	Crushed Fiber (kg)	7	350000	2	Other
8040	Waxing Cloth	8	350000	2	Other
8041	Brushes	9	350000	2	Other
8042	Nitrile Gloves (box of 100)	10	350000	2	Other
8043	Hardener	11	350000	2	Other
8044	Nuts & Bolts	12	350000	2	Other
8045	Rubber gasket	13	350000	2	Other
8046	Silicon tubes	14	350000	2	Other
8049	Video cable	10	350000	2	Other
8050	balancers	11	350000	2	Other
8054	Industrial plugs/ connectors & wiring	15	350000	2	Other
8056	Electric Circuit Breaker	17	350000	2	Parts
8057	PLA Filament (for 3D printing)	18	350000	2	Parts
8058	TPU filament for gasket fabrication of glands for profi and RF cables for radome tower	1	350000	2	Other
8060	GPS Antenna, DB9 connector & battery wire	3	350000	2	Parts
8061	Disinfection material for lab & facility	4	350000	2	Cleaning Material
8062	LWF trials wiring, USB cable & connectors	5	350000	2	Other
8063	USB to TTL module for parcer	6	350000	2	Other
8067	AC wire 1.5mm,3 core	1	350000	2	Other
8068	DC wire 0.8mm,2 core	2	350000	2	Other
8070	USB to TTL	4	350000	2	Other
8071	DB 9 connector Female	5	350000	2	Other
8072	AC plug 3 pin	6	350000	2	Other
8073	RG-142 N-type to N-type cable	7	350000	2	Other
8074	LED light 5W	8	350000	2	Other
8075	Steel nails 1", 1.5"	9	350000	2	Other
8076	Extension board	10	350000	2	Other
8077	BNC to BNC connector	11	350000	2	Other
8078	Bulb holder	12	350000	2	Other
8079	GYMSA super glue	13	350000	2	Other
8080	UPS 1 kVA	14	350000	2	Other
8081	Camera 2MP	15	350000	2	Other
8082	DVR	16	350000	2	Other
8088	Inaugration plate, ribbon, scissor, petrol, bnc to bnc connector for camera	6	350000	2	Other
8089	04x chairs, HDMI splitter, inuaguration plate, 2pin connectors, lock, channel, ropes	7	350000	2	Other
8090	Epoxy based gel coat (box of 400gm)	1	350000	2	Other
8091	Epoxy resin (pack of 1.8kg)	2	350000	2	Other
8095	Mold PLA (gm)	6	350000	2	Other
8096	Mid core + Edge core (ABS)	7	350000	2	Other
8104	Power selector switch	15	350000	2	Other
8105	N-type connectors	16	350000	2	Parts
8106	AC plug	17	350000	2	Parts
8108	RS232-USB Cable	19	350000	2	Parts
8109	USB to TTL module	20	350000	2	Parts
8110	Clamps	21	350000	2	Parts
8111	Industrial Power plugs (3 prong female & male)	22	350000	2	Parts
8115	front metal sheet incl. laser cutting	4	350000	2	Other
8116	Powder coating	5	350000	2	Other
8117	back plate laser cutting	6	350000	2	Other
8121	Circuit breaker 220V-16A, double	10	350000	2	Parts
8122	Industrial power plug, 3 prong female	11	350000	2	Parts
8123	Industrial power plug, 3 prong male	12	350000	2	Parts
8124	AC fans 4inch with grill	13	350000	2	Parts
8125	HDMI cable	14	350000	2	Parts
8126	Ethernet cable	15	350000	2	Parts
8127	Cable channeling	16	350000	2	Parts
8128	VGA cable	17	350000	2	Parts
8129	Power cable 1.5mm, 3 core	18	350000	2	Parts
8130	Power cable 2.5mm, 3 core	19	350000	2	Parts
7789	Paint & oil	2	350000	2	Chemicals
7790	Registers	3	350000	2	Stationary
7791	Air filter & oil filter	4	350000	2	Other
7792	HDMI cable	5	350000	2	Other
7793	Plastic Storage boxes	6	350000	2	Other
7797	UPS battery & wiring	2	350000	2	Parts
7800	Misc. items (mortin spray, tyfon, waste pipe, bell & paint for trees)	5	350000	2	Stationary
7804	Raw material for VTS Yagi antenna & manufacturing cost	9	350000	2	Parts
7805	Nuts and bolts for radome	10	350000	2	Parts
7807	Oil & Air Filter	12	350000	2	Other
7810	Box folder	15	350000	2	Stationary
7811	Safety Goggles	1	350000	2	Other
7812	Safety gloves (form fitting)	2	350000	2	Other
7813	Chemical respirator	3	350000	2	Other
7814	KN-95 masks	4	350000	2	Other
