5	350022	Physical	Submission of critical design report	\N	\N	2023-04-30	2023-04-30	\N	\N	\N	Completed	\N	236
5	350023	Physical	Submission of Lab Testing Report	\N	\N	2023-07-01	2023-06-27	\N	\N	\N	Completed	\N	244
5	350026	Physical	Hardware Purchase Order	\N	\N	\N	2023-07-18	\N	\N	\N	Completed	\N	266
5	350030	Physical	Submission of Documentation	\N	\N	2024-09-01	\N	\N	\N	\N	Not started	\N	288
5	350025	Physical	Submission of Preliminary Design Report	\N	\N	2024-02-01	2024-01-30	\N	\N	\N	Completed	\N	257
5	350021	Physical	Lab Trials	\N	2023-12-04	2024-02-01	2024-02-01	100	\N	\N	Completed	\N	230
5	350027	Physical	Hardware Purchase Order	\N	\N	2023-11-01	2023-10-17	\N	\N	\N	Completed	\N	274
5	350020	Physical	Hardware Lab Assembly	\N	\N	2024-02-01	2024-02-01	\N	\N	\N	Completed	\N	224
6	400002	Milestone	Submission of Sea Acceptance Trials (SATs)	\N	\N	2021-07-01	2021-04-30	\N	\N	\N	Completed	\N	301
7	400002	Milestone	Delivery of finalized product	\N	\N	2021-08-01	2021-07-12	\N	\N	\N	Completed	\N	302
6	450002	Milestone	Issuance of Payment Release Order	\N	\N	\N	\N	\N	\N	\N	Awaited	\N	308
7	450002	Milestone	Hardware Lab Assembly , Forwarding of Acceptance Trials Procedure	\N	\N	2023-11-30	\N	\N	\N	\N	In progress	\N	309
8	450002	Milestone	Installation of designed system at site, Testing and validation of gun, Submission of Documentation i.a.w clause 13 of work order	\N	\N	2023-12-31	\N	\N	\N	\N	Not started	\N	310
1	350018	Milestone	Acceptance of work order	\N	\N	2022-04-01	2022-04-01	\N	\N	\N	Completed	\N	207
2	350018	Milestone	Submission of Project Plan	\N	\N	2022-05-02	2022-04-21	\N	\N	\N	Completed	\N	208
1	450002	Milestone	Submission of Global Project Plan	\N	\N	2023-07-17	\N	\N	\N	\N	Completed	\N	303
2	450002	Milestone	Issuance of Payment Release Order	\N	\N	\N	\N	\N	\N	\N	Completed	\N	304
3	450002	Milestone	Submission of Preliminary Design Review	\N	\N	2023-08-31	\N	\N	\N	\N	Completed	\N	305
3	350031	Activity	Inspection of Raw Material	\N	2023-10-01	2023-12-01	2023-10-18	100	\N	\N	Completed	\N	293
3	350018	Milestone	Design Demonstration and testing	\N	\N	2022-06-01	2022-05-02	\N	\N	\N	Completed	\N	209
6	350018	Milestone	Completion of Warranty from the date of acceptance	\N	\N	2023-09-30	\N	\N	\N	\N	Not started	\N	212
1	300005	Milestone	Acceptance of Work Order	25000000	\N	2023-02-27	2023-02-27	\N	\N	\N	Completed	\N	88
2	300005	Milestone	Submission of Project Plan	25000000	\N	2023-03-26	2023-03-30	\N	\N	\N	Completed	\N	89
3	300005	Milestone	Submission of Hardware Purchase Order	20000000	\N	2023-04-26	2023-04-19	\N	\N	\N	Completed	\N	90
2	300007	Milestone	Submission of Project Plan	\N	\N	2023-12-09	2023-12-08	\N	\N	\N	Completed	\N	325
3	200011	Milestone	SATs	\N	\N	2023-01-11	\N	\N	\N	\N	Completed	\N	33
1	300006	Milestone	Submission of project plan.	\N	\N	2023-10-08	2023-10-08	\N	\N	\N	Completed	\N	312
2	300006	Milestone	Submission of ATPs to end user for approval / revision prior finalization.	\N	\N	2023-11-08	2023-11-08	\N	\N	\N	Completed	\N	313
6	200014	Milestone	Installation , STW and integration of the computer system	\N	\N	2023-10-06	\N	\N	\N	\N	Not started	\N	45
7	200014	Milestone	Acceptance of the system 	\N	\N	2023-10-06	\N	\N	\N	\N	Not started	\N	46
6	250003	Milestone	Release of beta version after debugging/ addressing user observations	\N	\N	\N	\N	\N	\N	\N	Not started	\N	66
1	300007	Milestone	Acceptance of Work Order	\N	\N	2023-10-10	2023-10-10	\N	\N	\N	Completed	\N	324
6	300007	Milestone	Acceptance Trials & Delivery for 06 x Rugged Version Control System for PAP-104 System Vehicles and 03 x Operator GUI Consoles followed by Operators and Maintainers Training to PN Personnel	\N	\N	2024-05-09	\N	\N	\N	\N	Not started	\N	329
7	300007	Milestone	Completion of Warranty from the date of Acceptance	\N	\N	2025-05-09	\N	\N	\N	\N	Not started	\N	330
3	300006	Milestone	Submission of final design and hardware (to be used for experiments/simulation) purchase order.	\N	\N	2023-11-20	2023-11-22	\N	\N	\N	Completed	\N	314
1	200017	Milestone	Deliver SSMLP to the user	\N	\N	2024-03-31	\N	\N	\N	\N	Not started	\N	338
3	300007	Milestone	Submission of Hardware Purchase Order	\N	\N	2024-01-09	2024-01-11	\N	\N	\N	Completed	\N	326
2	200014	Milestone	Submission of Comprehensive System Design	\N	\N	2023-10-06	2023-12-05	\N	\N	\N	Completed	\N	41
6	200018	Milestone	STW and Acceptance trials followed by training	\N	\N	2025-01-15	\N	\N	\N	\N	Not started	\N	353
7	200018	Milestone	Testing with iterface computer and receiver	\N	\N	2025-03-17	\N	\N	\N	\N	Not started	\N	354
8	200018	Milestone	Completion of Warranty	\N	\N	2026-03-16	\N	\N	\N	\N	Not started	\N	355
3	200014	Milestone	Ordering of major components of the hardware	\N	\N	2023-10-06	\N	\N	\N	\N	In progress	\N	42
2	200018	Milestone	Submission of Global Project Plan	\N	\N	2024-02-15	2024-01-31	\N	\N	\N	Completed	\N	343
3	200018	Milestone	Submission of Comprehensive Design	\N	\N	2024-03-15	2024-03-01	\N	\N	\N	Completed	\N	344
6	300005	Milestone	Performance Trials of the Prototype ROV	5000000	\N	2024-02-26	2024-03-26	\N	\N	\N	Completed	\N	93
1	200018	Milestone	Acceptance of work order	\N	\N	2024-01-15	2024-01-15	\N	\N	\N	Completed	\N	342
9	350012	Activity	Deployment & acceptance of the complete system along with Documentation	\N	2023-08-10	\N	\N	0	\N	\N	In progress	\N	178
3	250003	Milestone	Submission of wire diagram of submarine TLT section	\N	\N	\N	2024-02-16	\N	\N	\N	Completed	\N	63
6	300008	Milestone	Field Trials of the Prototype ROV	\N	\N	2025-02-28	\N	\N	\N	\N	Not started	\N	361
1	300008	Milestone	Acceptance of work order	\N	\N	2024-03-01	2024-03-01	\N	\N	\N	Completed	\N	356
2	300008	Milestone	Submission of Project Plan	\N	\N	2024-03-31	2024-04-01	\N	\N	\N	Completed	\N	357
5	450002	Physical	Submission of Critical Design Review	\N	\N	2023-09-30	\N	\N	\N	\N	Completed	\N	307
5	350018	Physical	Installation , STW , HATs , SATs of Antenna Units along with associated accessories	\N	\N	2022-10-01	2023-07-25	\N	\N	\N	Completed	\N	211
5	200014	Physical	Development of MMI and Control System	\N	\N	2023-10-06	\N	\N	\N	\N	Not started	\N	44
5	300005	Physical	Fabrication of Operator GUI Console	10000000	\N	2023-08-26	2023-08-11	\N	\N	\N	Completed	\N	92
5	300006	Physical	Delivery / Acceptance of ROV system.	\N	\N	2024-02-20	\N	\N	\N	\N	Not started	\N	316
5	350019	Physical	Bench testing for propulsion unit	\N	2023-09-04	2023-12-01	2023-12-01	100	\N	\N	Completed	\N	217
5	200018	Physical	Integration of SDR with RF along with lab trials and provision of technical manuals	\N	\N	2024-11-15	\N	\N	\N	\N	Not started	\N	352
5	300007	Physical	Delivery of 02 x Rugged Version Control System for PAP-104 System Vehicles for Preliminary Sea Trials on board MCMVs along with provision of Technical Manuals & Interface Control Documents	\N	\N	2024-04-09	2024-03-08	\N	\N	\N	Completed	\N	328
5	350031	Physical	Workshop trials	\N	2024-06-01	2024-12-01	\N	0	\N	\N	In progress	\N	295
3	300008	Milestone	Submission of Hardware Purchase Order	\N	\N	2024-04-30	2024-05-02	\N	\N	\N	Completed	\N	358
1	350029	Milestone	Delivery of 01 Variable Frequency Drive	\N	\N	2023-04-30	2023-04-17	\N	\N	\N	Completed	\N	363
3	350032	Milestone	Submission of Design Study	\N	\N	2024-08-01	\N	\N	\N	\N	Not started	\N	366
6	350032	Milestone	Aerial Testing of Prototype Tank onboard SE & Delivery of Prototype	\N	\N	2025-01-01	\N	\N	\N	\N	Not started	\N	369
7	350032	Milestone	Delivery of Remaining 25x Fuel Tanks & Documentation	\N	\N	2025-05-01	\N	\N	\N	\N	Not started	\N	370
1	350032	Milestone	Work Order Effective Date	\N	\N	2024-05-01	2024-05-01	\N	\N	\N	Completed	\N	364
2	350032	Milestone	Submission of Global Project Plan	\N	\N	2024-06-01	2024-05-14	\N	\N	\N	Completed	\N	365
1	350034	Milestone	Acceptance of terms & conditions of work order	\N	\N	\N	\N	\N	\N	\N	Not started	\N	371
2	350034	Milestone	Submission of Project Plan and List of Deliverables	\N	\N	\N	\N	\N	\N	\N	Not started	\N	372
6	350034	Milestone	Delivery of 03x Base Assemblies	\N	\N	\N	\N	\N	\N	\N	Not started	\N	376
8	350034	Milestone	Acceptance of systems	\N	\N	\N	\N	\N	\N	\N	Not started	\N	378
9	350034	Milestone	Warranty Completion	\N	\N	\N	\N	\N	\N	\N	Not started	\N	379
3	350034	Milestone	Issuance of Payment Release Order	\N	\N	\N	\N	\N	\N	\N	Not started	\N	373
7	350034	Milestone	Issuance of Payment Release Order	\N	\N	\N	\N	\N	\N	\N	Not started	\N	377
6	250007	Milestone	Release of beta version after debugging and detailed testing.	\N	\N	2024-12-25	\N	\N	\N	\N	Not started	\N	385
7	250007	Milestone	Delivery of VR based 3D Harbah model (portable and installable), submission of user manual, acceptance trials and user training.	\N	\N	2025-02-25	\N	\N	\N	\N	Not started	\N	386
1	250008	Milestone	Acceptance of Work Order	\N	\N	2024-06-25	2024-06-25	\N	\N	\N	Completed	\N	389
8	250007	Milestone	Submission of completion report.	\N	\N	2025-03-25	\N	\N	\N	\N	Not started	\N	387
9	250007	Milestone	\N	\N	\N	\N	\N	\N	\N	\N	Not started	\N	388
1	250007	Milestone	Acceptance of work order.	\N	\N	2024-03-25	2024-03-25	\N	\N	\N	Completed	\N	380
2	250007	Milestone	Submission of Initial Design Document	\N	\N	2024-04-25	2024-04-23	\N	\N	\N	Completed	\N	381
3	250007	Milestone	Submission of wire diagram of Harbah Missile showing sub-assemblies.	\N	\N	2024-07-25	\N	\N	\N	\N	In progress	\N	382
2	250008	Milestone	Submission of Initial Design Document	\N	\N	2024-07-25	\N	\N	\N	\N	In progress	\N	390
3	250008	Milestone	Submission of wire diagram of LY 80(N) Missile System and its environment	\N	\N	\N	\N	\N	\N	\N	Not started	\N	391
6	250008	Milestone	Release of Beta version after debugging/ addressing user observations	\N	\N	\N	\N	\N	\N	\N	Not started	\N	394
7	250008	Milestone	Delivery of VR based LY 80(N) missile simulator, system deployment, testing and evaluation, submission of user manuals, acceptance trials and user training	\N	\N	\N	\N	\N	\N	\N	Not started	\N	395
9	250008	Milestone	Completion of warranty period	\N	\N	2026-06-25	\N	\N	\N	\N	Not started	\N	397
8	250008	Milestone	Submission of completion report	\N	\N	2025-06-25	\N	\N	\N	\N	Not started	\N	396
111	200019	Milestone	sad	\N	\N	2025-11-29	\N	\N	\N	\N	Not started	\N	398
1	250009	Milestone	\N	\N	\N	\N	\N	\N	\N	\N	Not started	\N	399
112	200001	Financial	saaasa	\N	\N	2026-01-13	\N	\N	\N	\N	In Progress	\N	403
113	200001	Financial	saaasa	\N	\N	2026-01-15	\N	\N	\N	\N	In Progress	\N	404
114	200001	Physical	dfsasasasasasasasasasa	\N	\N	2026-01-13	\N	\N	\N	\N	In Progress	\N	405
116	200009	General	a	\N	\N	2026-01-21	\N	\N	\N	\N	Completed	\N	407
117	450005	Financial	adsa	\N	\N	2026-01-29	\N	\N	\N	\N	In Progress	\N	408
118	200009	General	saaasa	\N	\N	2026-01-16	\N	\N	\N	\N	Pending	\N	409
119	200009	Financial	adsa	\N	\N	2026-01-04	\N	\N	\N	\N	Completed	\N	410
120	200009	General	adsa	\N	\N	2026-01-04	\N	\N	\N	\N	Pending	\N	411
4	250002	General	Procurement of Batch-2 VR hardware such as 3D modeling equipment and game development software etc. including installation and test/trials	4000000	\N	2026-01-01	\N	\N	\N	\N	In Progress	\N	59
4	200002	General	Installation on remaining 05 Ships	\N	\N	2026-01-01	2021-05-28	\N	\N	\N	In Progress	\N	4
4	200003	General	Ruggedized enclosure with GUI	\N	\N	2026-01-01	2020-01-31	\N	\N	\N	In Progress	\N	8
4	200004	General	Delivery of repaired/upgraded hardware	\N	\N	2026-01-01	2021-12-15	\N	\N	\N	In Progress	\N	14
115	200001	General	work	\N	\N	2026-01-07	\N	\N	\N	\N	In Progress	\N	406
5	350032	Physical	Ground Testing of Prototype Tank onboard SE	\N	\N	2024-12-01	\N	\N	\N	\N	Not started	\N	368
5	350034	Physical	Issuance of Payment Release Order	\N	\N	\N	\N	\N	\N	\N	Not started	\N	375
5	250007	Physical	Release of Instructor/ Supervisor Graphical User Interface (GUI).	\N	\N	2024-11-25	\N	\N	\N	\N	Not started	\N	384
5	250008	Physical	Release of Instructor GUI dashboard	\N	\N	\N	\N	\N	\N	\N	Not started	\N	393
5	300008	Physical	Development of Prototype ROV Training Simulator	\N	\N	2024-11-30	\N	\N	\N	\N	Not started	\N	360
4	350012	General	Deployment of Data loggers	\N	2021-11-10	2026-01-01	2021-11-10	100	\N	\N	In Progress	\N	173
4	350013	General	Submission of Design Engineering Study	\N	\N	2026-01-01	2020-08-31	\N	\N	\N	In Progress	\N	182
4	350014	General	Submission of Hardware Purchase Orders	\N	\N	2026-01-01	2021-11-15	\N	\N	\N	In Progress	\N	196
4	350015	General	Submission of Design of feedback control system for single magnetron injection locking\r\nDesign of Feedback control systems for single magnetron injection locking\r\n\r\nDesign of Feedback control systems for single magnetron injection locking	\N	\N	2026-01-01	2022-03-15	\N	\N	\N	In Progress	\N	203
4	350019	General	Submission of Maintenance report	\N	\N	2026-01-01	2023-08-31	\N	\N	\N	In Progress	\N	216
4	350020	General	Submission of Hardware Purchase Order	\N	\N	2026-01-01	2023-08-28	\N	\N	\N	In Progress	\N	223
4	350022	General	Detailed Design Report	\N	\N	2026-01-01	2023-04-15	\N	\N	\N	In Progress	\N	235
4	350023	General	Submission of Design Report	\N	\N	2026-01-01	2023-05-31	\N	\N	\N	In Progress	\N	243
4	350024	General	Submission of Design Report & Drawings	\N	\N	2026-01-01	2023-05-02	\N	\N	\N	In Progress	\N	249
4	350021	General	Hardware Lab Assembly	\N	\N	2026-01-01	2023-11-30	\N	\N	\N	In Progress	\N	229
4	350025	General	Submission of Design Engineering Study	\N	\N	2026-01-01	2023-09-28	\N	\N	\N	In Progress	\N	256
4	350026	General	Critical Design Report	\N	\N	2026-01-01	2023-07-07	\N	\N	\N	In Progress	\N	265
4	350027	General	Design Engineering Study	\N	\N	2026-01-01	2023-09-28	\N	\N	\N	In Progress	\N	273
4	350030	General	Ground Testing	\N	\N	2026-01-01	\N	\N	\N	\N	In Progress	\N	287
4	400002	General	Submission of Laboratory Test Acceptance Certificate	\N	\N	2026-01-01	2021-03-05	\N	\N	\N	In Progress	\N	299
4	450002	General	Issuance of Payment Release Order	\N	\N	2026-01-01	\N	\N	\N	\N	In Progress	\N	306
4	350018	General	Factory Acceptance Trials (FATs)	\N	\N	2026-01-01	2022-09-30	\N	\N	\N	In Progress	\N	210
4	300005	General	Development and Integration of ROV's Tether Management System	15000000	\N	2026-01-01	2023-05-16	\N	\N	\N	In Progress	\N	91
4	300006	General	Conduct of acceptance Trials of ROV.	\N	\N	2026-01-01	\N	\N	\N	\N	In Progress	\N	315
4	200006	General	Installation of ruggedized solution	32000000	\N	2026-01-01	2022-11-28	\N	\N	\N	In Progress	\N	20
4	200007	General	Installation of rugged solution	\N	\N	2026-01-01	2023-05-22	\N	\N	\N	In Progress	\N	25
4	200008	General	Installation and SATs	1500000	\N	2026-01-01	\N	\N	\N	\N	In Progress	\N	30
4	250001	General	Identification of unattended belongings	\N	\N	2026-01-01	2018-12-15	\N	\N	\N	In Progress	\N	50
4	200013	General	Repairs of sensors and Installation of MMI, Cables and Sensors	\N	\N	2026-01-01	\N	\N	\N	\N	In Progress	\N	37
4	300001	General	Submission of Preliminary Design	\N	\N	2026-01-01	2020-11-11	\N	\N	\N	In Progress	\N	73
4	300003	General	Submission of Structural Drawings/ CFD Simulation Results	\N	\N	2026-01-01	2022-03-29	\N	\N	\N	In Progress	\N	78
4	300004	General	Submission Preliminary Design	\N	\N	2026-01-01	\N	\N	\N	\N	In Progress	\N	85
4	350002	General	Ruggedized Jammer (Eagle Hunt-01) Trials at SUJAWAL	\N	\N	2026-01-01	2019-11-30	\N	\N	\N	In Progress	\N	97
4	350003	General	Submission of Preliminary Design	\N	\N	2026-01-01	2020-10-28	\N	\N	\N	In Progress	\N	106
4	350004	General	Submission of Preliminary Design	\N	\N	2026-01-01	2020-10-28	\N	\N	\N	In Progress	\N	112
4	350005	General	Submission of Preliminary Design	\N	\N	2026-01-01	2020-10-28	\N	\N	\N	In Progress	\N	130
4	350009	General	Conduct of Factory Acceptance Trials (FATs)	\N	\N	2026-01-01	2020-09-15	\N	\N	\N	In Progress	\N	151
4	350006	General	Submission of test benches for HSTD avionics and aerospace components	\N	\N	2026-01-01	2022-03-15	\N	\N	\N	In Progress	\N	144
4	350010	General	Supply Of Hardware at INTELL Facility	\N	\N	2026-01-01	2021-09-30	\N	\N	\N	In Progress	\N	160
4	350011	General	Submission of Hardware Purchase Order	\N	2021-07-15	2026-01-01	\N	0	\N	\N	In Progress	\N	167
4	350034	General	Delivery of 03x Radomes	\N	\N	2026-01-01	\N	\N	\N	\N	In Progress	\N	374
4	200014	General	Delivery of major components of hardware	\N	\N	2026-01-01	\N	\N	\N	\N	In Progress	\N	43
4	350028	General	Submission of laboratory based implementation report for power combining of 4 1kW commercial magnetrons & Antenna Mode Convertor Design	\N	2023-09-04	2026-01-01	2023-12-11	100	\N	\N	In Progress	\N	281
4	200018	General	SDR, RF System Design and Development	\N	\N	2026-01-01	\N	\N	\N	\N	In Progress	\N	351
4	350031	General	Inspection of Control Monitoring Chassis	\N	2023-12-04	2026-01-01	2024-02-28	100	\N	\N	In Progress	\N	294
4	300007	General	Development and Integration of Subsystems for 02 x Rugged Version Control System for PAP-104 Systems Vehicles	\N	\N	2026-01-01	2024-02-09	\N	\N	\N	In Progress	\N	327
4	250003	General	Release of alpha version (graphical models) for user testing/ debugging & designed info-graphics (audio, video and images etc).	\N	\N	2026-01-01	\N	\N	\N	\N	In Progress	\N	64
121	200006	General	saaasa	\N	\N	2026-01-09	\N	\N	\N	\N	In Progress	\N	413
122	450013	Technical	sadasdas	\N	\N	2026-01-16	\N	\N	\N	\N	Pending	\N	414
123	450013	Technical	asdasd	\N	\N	2026-01-16	\N	\N	\N	\N	Pending	\N	415
124	450013	Technical	fsdfs	\N	\N	2026-01-23	\N	\N	\N	\N	Pending	\N	416
125	450012	Technical	sadasd	\N	\N	2026-01-21	\N	\N	\N	\N	Pending	\N	418
126	450012	Technical	asdasdsad	\N	\N	2026-01-26	\N	\N	\N	\N	Pending	\N	419
127	450015	Technical	sadasdasd	\N	\N	2026-01-20	\N	\N	\N	\N	Pending	\N	420
128	450016	Technical	sadsadasdasdasdsa	\N	\N	2026-02-17	\N	\N	\N	\N	Pending	\N	421
129	450016	Technical	ssdasdasdadsa	\N	\N	2026-02-19	\N	\N	\N	\N	Pending	\N	422
130	450017	Technical	dsadasdasdasdsadasda	\N	\N	2026-02-08	\N	\N	\N	\N	Pending	\N	423
131	450017	Technical	sadasdasdsad	\N	\N	2026-02-23	\N	\N	\N	\N	Pending	\N	424
132	450017	Technical	dsadasdasdasdsadasda	\N	\N	2026-02-08	\N	\N	\N	\N	Pending	\N	425
133	450017	Technical	sdsadasdasdasd	\N	\N	2026-02-23	\N	\N	\N	\N	Pending	\N	426
134	450018	Technical	Scratch the case	\N	\N	2026-02-09	\N	\N	\N	\N	Pending	\N	427
135	450018	Technical	Overhaul	\N	\N	2026-02-24	\N	\N	\N	\N	Pending	\N	428
136	450019	Technical	SDADSADS	\N	\N	2026-02-09	\N	\N	\N	\N	Pending	\N	429
137	450020	Technical	sadadsad	\N	\N	2026-02-16	\N	\N	\N	\N	Pending	\N	430
138	450021	Technical	sdaadsadsad	\N	\N	2026-02-17	\N	\N	\N	\N	Pending	\N	431
139	450022	Technical	dasdadsadsa	\N	\N	2026-02-16	\N	\N	\N	\N	Pending	\N	432
140	450023	Technical	afasfsaa	\N	\N	2026-01-30	\N	\N	\N	\N	Pending	\N	433
141	450004	General	adsa	\N	\N	2026-01-20	\N	\N	\N	\N	In Progress	\N	434
5	350028	Physical	Antenna Mode Conversion Implementation & Filed Demonstration of Power Combination	\N	\N	\N	\N	\N	\N	\N	In progress	\N	282
5	400002	Physical	Submission of Harbor Acceptance Trials (HATs)	\N	\N	2021-06-01	2021-03-20	\N	\N	\N	Completed	\N	300
4	300008	General	Development of Protype ROV Tests Benches	\N	\N	2026-01-01	\N	\N	\N	\N	In Progress	\N	359
4	350032	General	On-site Inspection of the Fabricated Tank	\N	\N	2026-01-01	\N	\N	\N	\N	In Progress	\N	367
4	250007	General	Release of desingned info graphics (Audio, Video and images etc. ) and supervisory control.	\N	\N	2026-01-01	\N	\N	\N	\N	In Progress	\N	383
4	250008	General	Release of designed infographics (audio, video, images etc.)	\N	\N	2026-01-01	\N	\N	\N	\N	In Progress	\N	392
\.


