453	2019-02-28	\N	Fulfilled	300000	300002	UK	2019-02-28 00:00:00	160001	4075550	0	4075550	0	4075550	Old procurement for project	-1	Ps	160000	300000	2	f	\N	\N	\N	1	1011-01-01 00:00:00	\N
456	2021-04-20	\N	Fulfilled	350000	350011	UK	2021-04-20 00:00:00	350011	4021650	0	4021650	683681	4705331	Engine 1, accessories, fuel tank & motors	24	Ps	350000	350000	1	f	\N	8	\N	1	1011-01-01 00:00:00	\N
457	2021-04-20	\N	Fulfilled	350000	350011	UK	2021-04-20 00:00:00	350011	1341400	0	1341400	228038	1569438	Fuel tank, fuel circuit pipe	5	Ps	350000	350000	1	f	\N	8	\N	1	1011-01-01 00:00:00	\N
458	2021-04-20	\N	Fulfilled	350000	350011	UK	2021-04-20 00:00:00	350011	1178450	0	1178450	200337	1378787	Sensors and motors for propulsiob	20	Ps	350000	350000	1	f	\N	8	\N	1	1011-01-01 00:00:00	\N
459	2021-05-05	\N	Fulfilled	350000	350011	UK	2021-05-05 00:00:00	350011	1715398	0	1715398	291618	2007016	Avionics components payload	5	Ps	350000	350000	1	f	\N	13	\N	1	1011-01-01 00:00:00	\N
461	2021-05-05	\N	Fulfilled	350000	350011	UK	2021-05-05 00:00:00	350011	3700773	0	3700773	629131	4329904	Engine 2, pixhawk, camera	24	Ps	350000	350000	1	f	\N	13	\N	1	1011-01-01 00:00:00	\N
462	2021-05-05	\N	Fulfilled	300000	300001	UK	2021-05-05 00:00:00	300001	14346410	0	14346410	2438890	16785300	Purchase for project	17	Ps	300000	300000	2	f	\N	14	\N	1	1011-01-01 00:00:00	\N
463	2021-05-19	\N	Fulfilled	350000	350002	Uk	2021-05-19 00:00:00	350002	190045	0	190045	32308	222353	Machines for testing & wiring Oas machines	5	Ps	350000	350000	1	f	\N	206	\N	1	1011-01-01 00:00:00	\N
464	2021-05-05	\N	Fulfilled	350000	350002	UK	2021-05-05 00:00:00	350002	1664400	0	1664400	282948	1947348	30W & 10W amplifiers	40	Ps	350000	350000	1	f	\N	202	\N	1	1011-01-01 00:00:00	\N
465	2021-05-05	\N	Fulfilled	350000	350011	UK	2021-05-05 00:00:00	350011	1035229	0	1035229	175988.93	1211217.93	Airframe layup facility renovation	18	Ps	350000	350000	1	f	\N	13	\N	1	1011-01-01 00:00:00	\N
469	2021-05-05	\N	Fulfilled	350000	350011	UK	2021-05-05 00:00:00	350011	169160	0	169160	28757	197917	Taisync IP camera	31	Ps	350000	350000	1	f	\N	13	\N	1	1011-01-01 00:00:00	\N
471	2021-05-21	\N	Fulfilled	350000	350005	0	2021-05-21 00:00:00	350005	1153815	0	1153815	196149	1349964	Rasin infusion, IT, fuel pump & connectors	5	Ps	350000	350000	2	f	\N	16	\N	1	1011-01-01 00:00:00	\N
472	2021-06-07	\N	Fulfilled	350000	350005	0	2021-06-07 00:00:00	350005	1847432	0	1847432	293323	2140755	P220 engine, accessories & structure material	24	Ps	350000	350000	2	f	\N	21	\N	1	1011-01-01 00:00:00	\N
473	2021-06-07	\N	Fulfilled	350000	350005	0	2021-06-07 00:00:00	350005	1022850	0	1022850	173885	1196735	Honeycomb, raw material and mounts	5	Ps	350000	350000	2	f	\N	21	\N	1	1011-01-01 00:00:00	\N
475	2021-05-27	\N	Fulfilled	350000	350003	0	2021-05-27 00:00:00	350003	4325550	0	4325550	735344	5060894	Keysight signal generator	40	Ps	350000	350000	2	f	\N	16	\N	1	1011-01-01 00:00:00	\N
476	2021-05-27	\N	Fulfilled	350000	350003	0	2021-05-27 00:00:00	350003	2985000	0	2985000	507450	3492450	100W amplifiers	24	Ps	350000	350000	2	f	\N	16	\N	1	1011-01-01 00:00:00	\N
477	2021-05-27	\N	Fulfilled	350000	350003	0	2021-05-27 00:00:00	350003	716100	0	716100	121737	837837	Digikey items and miscellaneous	20	Ps	350000	350000	2	f	\N	16	\N	1	1011-01-01 00:00:00	\N
478	2021-06-22	\N	Fulfilled	350000	350010	0	2021-06-22 00:00:00	350010	201700	0	201700	34289	235989	Purchase for project	5	Ps	350000	350000	1	f	\N	7	\N	1	1011-01-01 00:00:00	\N
479	2021-06-15	\N	Fulfilled	200000	200004	0	2021-06-15 00:00:00	200004	11165	0	11165	0	11165	Rent a car	47	Ps	200000	200000	2	f	\N	\N	\N	1	1011-01-01 00:00:00	\N
480	2021-04-09	\N	Fulfilled	200000	200004	0	2021-04-09 00:00:00	200004	60250	0	60250	10243	70493	Purchase for projects	5	Ps	200000	200000	2	f	\N	12	\N	1	1011-01-01 00:00:00	\N
481	2021-10-06	\N	Fulfilled	300000	300001	0	2021-10-06 00:00:00	300001	5897436	0	5897436	1002564	6900000	Construction of SVDC Phase-1	52	Ps	300000	300000	2	f	\N	19	\N	1	1011-01-01 00:00:00	\N
482	2021-06-08	\N	Fulfilled	350000	350004	0	2021-06-08 00:00:00	350004	480239	0	480239	81641	561880	Misc. items (stationery, safety gear and IT equipment)	20	Ps	350000	350000	2	f	\N	17	\N	1	1011-01-01 00:00:00	\N
483	2021-06-08	\N	Fulfilled	350000	350004	0	2021-06-08 00:00:00	350004	2815370	0	2815370	478613	3293983	Machine shop works	18	Ps	350000	350000	2	f	\N	17	\N	1	1011-01-01 00:00:00	\N
484	2021-05-15	\N	Fulfilled	350000	350005	0	2021-05-15 00:00:00	350005	47200	0	47200	0	47200	TA/DA for 02 employees	-3	Rb	350000	350000	2	f	\N	\N	\N	1	1011-01-01 00:00:00	\N
485	2021-07-28	\N	Fulfilled	350000	350005	0	2021-07-28 00:00:00	350005	104900	0	104900	17833	122733	Machining of carbon fiber parts	53	Ps	350000	350000	2	f	\N	32	\N	1	1011-01-01 00:00:00	\N
486	2021-07-28	\N	Fulfilled	350000	350005	0	2021-07-28 00:00:00	350005	506536	0	506536	86111	592647	Shock cords and backup parachutes	40	Ps	350000	350000	2	f	\N	32	\N	1	1011-01-01 00:00:00	\N
487	2021-08-27	\N	Fulfilled	350000	350005	0	2021-08-27 00:00:00	350005	934840	0	934840	158923	1093763	Avionics items for launcherhoisting Marlin 2	5	Ps	350000	350000	2	f	\N	32	\N	1	1011-01-01 00:00:00	\N
488	2021-07-30	\N	Fulfilled	350000	350004	0	2021-07-30 00:00:00	350004	4637782	0	4637782	788423	5426205	UT Equipment, camera and auxiliaries	24	Ps	350000	350000	2	f	\N	26	\N	1	1011-01-01 00:00:00	\N
489	2021-07-30	\N	Fulfilled	350000	350004	0	2021-07-30 00:00:00	350004	321870	0	321870	54718	376588	Auxiliary items for camera and video subscription for rotax engine installation	5	Ps	350000	350000	2	f	\N	26	\N	1	1011-01-01 00:00:00	\N
490	2021-07-28	\N	Fulfilled	350000	350003	0	2021-07-28 00:00:00	350003	324600	0	324600	55182	379782	M1475A Magnetrons	24	Ps	350000	350000	2	f	\N	28	\N	1	1011-01-01 00:00:00	\N
491	2021-07-28	\N	Fulfilled	350000	350003	0	2021-07-28 00:00:00	350003	998935	0	998935	169819	1168754	Hardware material for experimentation	5	Ps	350000	350000	2	f	\N	28	\N	1	1011-01-01 00:00:00	\N
492	2021-08-09	\N	Fulfilled	200000	200004	0	2021-08-09 00:00:00	200004	74400	0	74400	12648	87048	Purchase for project	20	Ps	200000	200000	2	f	\N	9	\N	1	1011-01-01 00:00:00	\N
493	2021-06-29	\N	Fulfilled	350000	350005	0	2021-06-29 00:00:00	350005	1168266	0	1168266	198605	1366871	Material for structure and avionic components for GCS	5	Ps	350000	350000	2	f	\N	25	\N	1	1011-01-01 00:00:00	\N
494	2021-06-29	\N	Fulfilled	350000	350005	0	2021-06-29 00:00:00	350005	80000	0	80000	13600	93600	Shear testing jig	53	Ps	350000	350000	2	f	\N	25	\N	1	1011-01-01 00:00:00	\N
495	2021-06-29	\N	Fulfilled	400000	400002	0	2021-06-29 00:00:00	400002	751000	0	751000	127670	878670	Items for computer interfacing of Data Bell Logger for PNS ALAMGIR	20	Ps	400000	400000	1	f	\N	6	\N	1	1011-01-01 00:00:00	\N
496	2021-06-08	\N	Fulfilled	350000	350004	0	2021-06-08 00:00:00	350004	1338050	0	1338050	227469	1565519	Rotax engine accessories	19	Ps	350000	350000	2	f	\N	17	\N	1	1011-01-01 00:00:00	\N
499	2021-06-29	\N	Fulfilled	350000	350003	0	2021-06-29 00:00:00	350003	378000	0	378000	64260	442260	Coaxial termination	24	Ps	350000	350000	2	f	\N	22	\N	1	1011-01-01 00:00:00	\N
500	2021-06-29	\N	Fulfilled	350000	350003	0	2021-06-29 00:00:00	350003	735980	0	735980	125116	861096	Hardware material to conduct experiment	20	Ps	350000	350000	2	f	\N	22	\N	1	1011-01-01 00:00:00	\N
501	2021-08-30	\N	Fulfilled	350000	350005	0	2021-08-30 00:00:00	350005	722795	0	722795	122875	845670	Speed enhancement assemblies, consumables, materials for Marlin 1b, PPEs and misc.	5	Ps	350000	350000	2	f	\N	\N	\N	1	1011-01-01 00:00:00	\N
502	2021-09-07	\N	Fulfilled	200000	200004	0	2021-09-07 00:00:00	200004	186318	0	186318	31674	217992	Purchase for project	17	Ps	200000	200000	2	f	\N	\N	\N	1	1011-01-01 00:00:00	\N
503	2021-09-01	\N	Fulfilled	350000	350010	0	2021-09-01 00:00:00	350010	245617	0	245617	41755	287372	Items for VFD drain pump custimization	5	Ps	350000	350000	1	f	\N	\N	\N	1	1011-01-01 00:00:00	\N
504	2021-09-07	\N	Fulfilled	350000	350012	0	2021-09-07 00:00:00	350012	683090	0	683090	116125	799215	Instrumentation components, IT instruments and sensors	5	Ps	350000	350000	1	f	\N	\N	\N	1	1011-01-01 00:00:00	\N
505	2021-06-21	\N	Fulfilled	350000	350002	0	2021-06-21 00:00:00	350002	215800	0	215800	36686	252486	RF MOSFET HEMT	40	Ps	350000	350000	1	f	\N	\N	\N	1	1011-01-01 00:00:00	\N
506	2021-07-06	\N	Fulfilled	350000	350004	0	2021-07-06 00:00:00	350004	22540500	0	22540500	3831885	26372385	CNC Machine and accessories	50	Ps	350000	350000	2	f	\N	\N	\N	1	1011-01-01 00:00:00	\N
508	2021-09-10	\N	Fulfilled	200000	200002	0	2021-09-10 00:00:00	200002	298608	0	298608	50763	349371	Cables and connectors	20	Ps	200000	200000	2	f	\N	\N	\N	1	1011-01-01 00:00:00	\N
509	2021-09-09	\N	Fulfilled	350000	350005	0	2021-09-09 00:00:00	350005	227000	0	227000	38590	265590	Speed enhancement works for launcher	53	Ps	350000	350000	2	f	\N	\N	\N	1	1011-01-01 00:00:00	\N
511	2021-09-09	\N	Fulfilled	350000	350014	0	2021-09-09 00:00:00	350014	810640	0	810640	137809	948449	Stepper motors and universal joints	24	Ps	350000	350000	1	f	\N	4	\N	1	1011-01-01 00:00:00	\N
512	2021-09-09	\N	Fulfilled	350000	350014	0	2021-09-09 00:00:00	350014	320746	0	320746	54527	375273	Electronics, construction and misc. items	20	Ps	350000	350000	1	f	\N	4	\N	1	1011-01-01 00:00:00	\N
513	2021-04-01	\N	Fulfilled	160000	\N	0	2021-04-01 00:00:00	160001	12080	0	12080	0	12080	Refreshment for Table Tennis Championship	-1	Ps	160000	800000	2	f	\N	\N	\N	1	1011-01-01 00:00:00	\N
514	2021-04-01	\N	Fulfilled	400000	400002	0	2021-04-01 00:00:00	160001	240000	0	240000	0	240000	Office furniture	2	Ps	160000	400000	2	f	\N	\N	\N	1	1011-01-01 00:00:00	\N
515	2021-04-01	\N	Fulfilled	400000	400002	0	2021-04-01 00:00:00	160001	300000	0	300000	0	300000	Purchase of computers	21	Ps	160000	400000	2	f	\N	\N	\N	1	1011-01-01 00:00:00	\N
516	2021-04-01	Payment to OI/C Teabar	Fulfilled	160000	\N	0	2021-04-01 00:00:00	160001	7480	0	7480	0	7480	Official meeting Feb 21	-1	Ps	160000	800000	2	f	\N	\N	\N	1	1011-01-01 00:00:00	\N
517	2021-04-02	\N	Fulfilled	160000	\N	0	2021-04-02 00:00:00	160001	47600	0	47600	0	47600	Installation of steel board in PG Block	21	Ps	160000	800000	2	f	\N	\N	\N	1	1011-01-01 00:00:00	\N
518	2021-04-05	\N	Fulfilled	160000	\N	0	2021-04-05 00:00:00	160001	62750	0	62750	0	62750	Preparation for JCRC visit	21	Ps	160000	800000	2	f	\N	\N	\N	1	1011-01-01 00:00:00	\N
519	2021-04-08	Payment to Comm Department	Fulfilled	160000	\N	0	2021-04-08 00:00:00	160001	49400	0	49400	0	49400	Internet wiring repair and maintenance	-1	Ps	160000	800000	2	f	\N	\N	\N	1	1011-01-01 00:00:00	\N
520	2021-04-06	\N	Fulfilled	160000	\N	0	2021-04-06 00:00:00	160001	8500	0	8500	0	8500	Bracket fan for tea bar	21	Ps	160000	800000	2	f	\N	\N	\N	1	1011-01-01 00:00:00	\N
521	2021-04-13	Payment to SO Admin	Fulfilled	160000	\N	0	2021-04-13 00:00:00	160001	58800	0	58800	0	58800	PSR Lab poster	-1	Ps	160000	800000	2	f	\N	\N	\N	1	1011-01-01 00:00:00	\N
522	2021-04-14	\N	Fulfilled	160000	\N	0	2021-04-14 00:00:00	160001	49500	0	49500	0	49500	Telephone wiring in PG Block	-1	Ps	160000	800000	2	f	\N	\N	\N	1	1011-01-01 00:00:00	\N
523	2021-09-30	60% payment will be release on successful testing of prototype and 40% will be released on successful testing of power supplies in final form.	Fulfilled	200000	200004	\N	2021-10-08 17:44:20	200004	1100000	0	1100000	187000	1287000	Functional replacement of power supplies	54	Ps	200000	200000	2	f	\N	39	Macro Care is partner for power solutions for ELINT project. Therefore only one quotation is submitted here.	2	\N	2022-08-16 15:33:33
253	2021-02-21	\N	Fulfilled	200000	200004	UK	2021-02-21 00:00:00	200004	13126	0	13126	0	13126	Rent a car	47	Ps	200000	200000	2	f	\N	\N	\N	1	1011-01-01 00:00:00	\N
532	2021-09-09	\N	Fulfilled	350000	350002	0	2021-09-09 00:00:00	350002	739015	0	739015	125635	864650	Purchase for project	55	Ps	350000	350000	1	f	\N	220	\N	1	1011-01-01 00:00:00	\N
533	2021-07-14	\N	Fulfilled	200000	200002	0	2021-07-14 00:00:00	200002	240000	0	240000	40800	280800	Purchase for project	8	Ps	200000	200000	2	f	\N	14	\N	1	1011-01-01 00:00:00	\N
534	2021-07-14	\N	Fulfilled	200000	200002	0	2021-07-14 00:00:00	200002	900000	0	900000	153000	1053000	Purchase for project	40	Ps	200000	200000	2	f	\N	14	\N	1	1011-01-01 00:00:00	\N
535	2021-09-08	\N	Fulfilled	350000	350004	0	2021-09-08 00:00:00	350004	2666000	0	2666000	453220	3119220	Curing Oven	18	Ps	350000	350000	2	f	\N	33	\N	1	1011-01-01 00:00:00	\N
536	2021-09-08	\N	Fulfilled	350000	350004	0	2021-09-08 00:00:00	350004	535715	0	535715	91072	626787	Purchase for project	5	Ps	350000	350000	2	f	\N	33	\N	1	1011-01-01 00:00:00	\N
537	2021-09-08	\N	Fulfilled	350000	350004	0	2021-09-08 00:00:00	350004	650000	0	650000	110500	760500	Manufacturing of ROTAX test bench	53	Ps	350000	350000	2	f	\N	33	\N	1	1011-01-01 00:00:00	\N
538	2021-09-08	\N	Fulfilled	350000	350004	0	2021-09-08 00:00:00	350004	5586756	0	5586756	878568	6465324	Avid CNC Laser Cutter	24	Ps	350000	350000	2	f	\N	33	\N	1	1011-01-01 00:00:00	\N
540	2021-10-08	\N	Cancelled	200000	200004	\N	2021-10-08 17:44:27	200004	1130779	0	1130779	180925	1311704	RF Generator & Accessories Rent	35	Ps	200000	200000	2	f	\N	39	Offer of M/s RIMS (Pvt) Ltd is recommended as it is the only technically acceptable offer.	2	\N	\N
541	2021-10-21	100% on delivery	Cancelled	350000	350010	\N	2021-10-25 11:16:18	350010	127174	0	127174	21620	148794	Equipment for hydraulic pump and battery fans	5	Ps	350000	350000	1	f	\N	19	Offer of M/s Al Umar Enterprises is recommended based on lowest cost.	1	\N	2022-08-15 15:04:28
542	2021-10-21	50% advance & 50 % on delivery	Cancelled	350000	350010	\N	2021-10-25 11:16:12	350010	1143517	0	1143517	169368	1312885	Reconstruction of lab for VFDs	18	Ps	350000	350000	1	f	\N	19	Offer of M/s Epesol (Pvt) Ltd is recommended based on lowest cost.	1	\N	2022-08-15 15:26:54
543	2021-10-21	100% on delivery	Fulfilled	350000	350014	\N	2021-10-25 11:15:02	350014	1193841	0	1193841	201894	1395735	Simulation PC, Electronics, Raw materials for manufaturing & miscellaneous items	5	Ps	350000	350000	1	f	\N	10	Offer of M/s Al Umar Enterprises is recommended based on lowest cost.	1	\N	2022-07-29 12:42:41
544	2021-10-21	50% advance & 50 % on delivery	Fulfilled	350000	350014	\N	2021-10-25 11:14:54	350014	2591628	0	2591628	440577	3032205	Inertial Measurement Unit	24	Ps	350000	350000	1	f	\N	10	Offer of M/s Iqra Orient is recommended based on lowest cost.	1	\N	2022-07-29 12:40:25
545	2021-10-21	50% advance & 50 % on delivery	Fulfilled	350000	350014	\N	2021-10-25 11:14:48	350014	1005065	0	1005065	170859	1175924	Tools for CNC Milling Machine	50	Ps	350000	350000	1	f	\N	10	Offer of M/s Dynamic Tools Services is recommended as it is the only technically acceptable offer.	1	\N	2022-07-29 12:39:12
549	2021-10-22	100 % advance on delivery	Cancelled	350000	350014	\N	\N	350014	364645	0	364645	48859	413504	Electrical rewiring and repair for RF lab	5	Ps	350000	350000	1	f	\N	10	Offer of M/s Al Umar Enterprises is recommended based on lowest cost.	1	\N	\N
550	2021-10-25	\N	Fulfilled	300000	300001	\N	2021-10-26 09:34:27	300001	49970	0	49970	8494	58464	Items required for penetrator	20	Ps	300000	300000	2	f	\N	24	Offer of M/s GM Enterprises is recommended, only one quotation is attached as the value of case is less than 50,000/-.	1	\N	\N
551	2021-09-22	\N	Fulfilled	350000	350010	0	2021-09-22 00:00:00	350010	376875	0	376875	64069	440944	Items for compressors and regulating pumps for VFDs	5	Ps	350000	350000	1	f	\N	\N	\N	1	1011-01-01 00:00:00	\N
552	2021-10-27	\N	Fulfilled	200000	200004	\N	2021-10-27 16:03:36	200004	4266308	0	4266308	725272	4991580	Mechanical works WO 2	34	Ps	200000	200000	2	f	\N	39	Offer of M/s Research & Development Engg Co is recommended as it is the only technically acceptable offer.	2	\N	\N
553	2021-10-29	100% payment on delivery.	Cancelled	350000	350014	\N	\N	350014	0	0	0	0	0	Rewiring of RF lab (room 105) and repair/replacement of electrical box.	\N	Ps	350000	350000	1	f	\N	12		1	\N	\N
555	2021-11-05	\N	Cancelled	300000	300001	\N	2021-11-08 09:28:29	300001	398000	0	398000	67660	465660	Manufacturing of Body Structure of Miniature for Lab Testing	66	Ps	300000	300000	2	f	\N	27	Offer of M/s ADI Enterprises is recommended based on lowest cost.	1	\N	\N
556	2021-11-05	50% Advance 50% on delivery	Fulfilled	300000	300001	\N	2021-11-11 09:33:43	300001	398000	0	398000	67660	465660	Manufacturing of frame and body for Scaled down design	66	Ps	300000	300000	2	f	\N	27	Offer of M/s ADI Enterprises is recommended based on lowest cost.	1	\N	\N
563	2021-11-09	70% advance  with PO and 30% on delivery	Fulfilled	350000	350004	\N	2021-11-15 10:54:01	350004	390268	0	390268	66345	456613	ROTAX accessories (Engine spares and fuel circuit items)	24	Ps	350000	350000	2	f	\N	39	Offer of M/s Iqra Orient is recommended based on lowest cost.	1	\N	2022-07-29 15:08:47
564	2021-11-09	50% advance and 50% after delivery	Fulfilled	350000	350004	\N	2021-11-15 10:53:51	350004	841655	0	841655	143080	984735	CNC Tools	50	Ps	350000	350000	2	f	\N	39	Offer of M/s Dynamic Tools Services is recommended as it is the only technically acceptable offer.	1	\N	2022-07-29 15:08:08
567	2021-11-10	100% upon delivery	Fulfilled	350000	350004	\N	2021-11-15 10:53:36	350004	965630	0	965630	162802	1128432	Local machine tools / fuel circuit items and bench antenna & cables	5	Ps	350000	350000	2	f	\N	39	Offer of M/s Al Umar Enterprises is recommended based on lowest cost.	1	\N	2022-07-29 15:06:30
568	2021-11-15	\N	Fulfilled	200000	200004	\N	2021-11-18 15:50:38	200004	450200	0	450200	76534	526734	Circular Connectors	12	Ps	200000	200000	2	f	\N	39	Offer of M/s Crown Systems is recommended based on lowest cost.	2	\N	\N
570	2021-11-12	\N	Cancelled	160000	\N	\N	\N	350012	0	0	0	0	0	DUMMY CASE	\N	Ps	350000	350000	1	f	\N	\N		1	\N	\N
571	2021-11-12	\N	Fulfilled	200000	200004	\N	2021-11-18 15:50:48	200004	415915	0	415915	70705	486620	Accessories	20	Ps	200000	200000	2	f	\N	39	Offer of M/s GM Enterprises is recommended based on lowest cost.	1	\N	\N
572	2021-11-23	100% payment on delivery	Cancelled	350000	350014	\N	\N	350014	0	0	0	0	0	Rewiring & Repair Works for RF Lab	\N	Ps	350000	350000	1	f	\N	11		1	\N	\N
573	2022-02-01	100% payment on delivery	Fulfilled	350000	350014	\N	2022-02-03 11:05:20	350014	324500	0	324500	40045	364545	Rewiring and Repair Works for RF LAB	20	Ps	350000	350000	1	f	\N	14	Offer of M/s GM Enterprises is recommended based on lowest cost.	1	\N	\N
574	2021-11-26	70% payment with PO (advance), 30% after delivery/acceptance	Fulfilled	350000	350004	\N	2021-12-07 14:18:07	350004	778210	0	778210	111147.7	889357.7	ROTAX Testing	24	Ps	350000	350000	2	f	\N	42	Offer of M/s Iqra Orient is recommended based on lowest cost.	1	\N	2022-07-29 15:03:11
575	2021-11-26	100% payment upon delivery	Fulfilled	350000	350004	\N	2021-12-07 11:37:53	350004	94590	0	94590	16083	110673	Local items for Rotax Engine Test Bench	5	Ps	350000	350000	2	f	\N	42	Offer of M/s Al Umar Enterprises is recommended based on lowest cost.	1	\N	2022-07-29 13:01:09
576	2021-11-26	50% Advance , 50% after delivery	Fulfilled	350000	350004	\N	2021-12-07 14:18:12	350004	2498000	0	2498000	424660	2922660	Compressor & Accessories for CNC	50	Ps	350000	350000	2	f	\N	42	Offer of M/s Dynamic Tools Services is recommended as it is the only technically acceptable offer.	1	\N	2022-07-29 12:55:03
577	2021-11-29	50% advance and 50% after delivery	Cancelled	350000	350004	\N	\N	350004	0	0	0	0	0	Titanium Blocks	\N	Ps	350000	350000	2	f	\N	42		1	\N	\N
578	2021-11-29	\N	Cancelled	350000	350004	\N	\N	350004	0	0	0	0	0	Titanium Blocks	\N	Ps	350000	350000	2	f	\N	42	\N	1	1011-01-01 00:00:00	\N
579	2021-11-29	50% advance and 50% after delivery	Cancelled	350000	350004	\N	2021-12-07 11:37:43	350004	277312	0	277312	47142	324454	Titanium Alloy Sheet for Manufacturing	68	Ps	350000	350000	2	f	\N	42	Offer of M/s Cosmos Engineering is recommended based on lowest cost.	1	\N	2022-08-15 15:24:30
580	2021-12-02	\N	Fulfilled	200000	200004	\N	2021-12-02 09:40:57	200004	150000	0	150000	25500	175500	Specialized Antenna cover for transportation	8	Ps	200000	200000	2	f	\N	42	M/s Axpert Vision is approved collaborator for this project and and is regularly engaged for making enclosures and transportation boxes. Therefore, only one quotation is obtained.	2	\N	\N
581	2021-12-10	\N	Fulfilled	200000	200004	\N	2021-12-10 16:52:44	200004	2880000	0	2880000	489600	3369600	Antenna 2-18 GHz for Omni DF	56	Ps	200000	200000	2	f	\N	45	The item is propriety and therefore quotation from only one vendor is submitted.	2	\N	\N
584	2021-12-08	100% payment upon delivery	Fulfilled	350000	350003	\N	2021-12-13 10:15:56	350003	536776	0	536776	87242	624018	Generator, RF Passive Devices & PCB Fabrication Services	5	Ps	350000	350000	2	f	\N	34	Offer of M/s Al Umar Enterprises is recommended based on lowest cost.	1	\N	2022-07-29 15:21:01
585	2021-12-08	100% payment upon delivery	Cancelled	350000	350012	\N	\N	350012	0	0	0	0	0	Local instrumentation & miscellaneous items	\N	Ps	350000	350000	1	f	\N	10		1	\N	\N
656	2021-11-01	Hiace van for 1st Nov	Fulfilled	200000	200004	\N	2022-01-13 09:24:56	200004	10110	0	10110	1011	11121	Transport for project	47	Pt	200000	200000	2	f	\N	34	\N	1	\N	\N
586	2021-12-09	100% payment upon delivery	Fulfilled	350000	350012	\N	2021-12-13 10:16:08	350012	327144	0	327144	52137	379281	Instrumentation & miscellenous items	5	Ps	350000	350000	1	f	\N	11	Offer of M/s Al Umar Enterprises is recommended based on lowest cost.	1	\N	2022-07-29 15:17:43
587	2021-12-13	\N	Cancelled	300000	300001	\N	2021-12-13 12:32:57	300001	390500	0	390500	66385	456885	Manufacturing of Die for Buoyancy	66	Ps	300000	300000	2	f	\N	30	Offer of M/s ADI Enterprises is recommended based on lowest cost.	1	\N	\N
588	2021-12-23	100% payment upon delivery	Fulfilled	350000	350002	\N	2021-12-29 11:23:26	350002	408952	0	408952	68081	477033	Container modification, project demonstration & trials	5	Ps	350000	350000	1	f	\N	228	Offer of M/s Al Umar Enterprises is recommended based on lowest cost.	1	\N	\N
589	2021-12-13	\N	Fulfilled	300000	300001	\N	2021-12-14 09:28:52	300001	390500	0	390500	66385	456885	Manufacturing of Die for Buoyancy of Scale down ROV	66	Ps	300000	300000	2	f	\N	30	Offer of M/s ADI Enterprises is recommended based on lowest cost.	1	\N	\N
590	2021-12-13	\N	Fulfilled	200000	200008	\N	2021-12-15 17:10:37	200008	376770	0	376770	64050	440820	Data converters, processing boards and accessories	66	Ps	200000	200000	1	f	\N	5	Offer of M/s ADI Enterprises is recommended based on lowest cost.	1	\N	\N
591	2021-12-21	100% upon delivery	Cancelled	350000	350005	\N	\N	350005	48010	0	48010	8162	56172	Spares and consumable items for launcher trials	5	Ps	350000	350000	2	f	\N	46	Offer of M/s Al Umar Enterprises is recommended based on lowest cost.	1	\N	\N
592	2021-12-21	100% upon delivery	Fulfilled	350000	350005	\N	2021-12-24 15:59:12	350005	48010	0	48010	8162	56172	Spares & Consumables for Launcher trials	5	Ps	350000	350000	2	f	\N	46	Offer of M/s Al Umar Enterprises is recommended based on lowest cost.	1	\N	\N
593	2021-12-21	50% Advance & 50% at delivery	Fulfilled	350000	350006	\N	2021-12-24 15:59:03	350006	2200000	0	2200000	374000	2574000	High pressure Air Vessel	62	Ps	350000	350000	1	f	\N	46	Offer of M/s Karamad Engineering Services is recommended based on lowest cost.	1	2022-06-15 15:03:35	2022-08-15 14:10:58
594	2021-12-22	\N	Cancelled	200000	200004	\N	\N	200004	10000	0	10000	0	10000	Rent a car	-3	Rb	200000	200000	2	f	\N	\N	\N	1	\N	\N
596	2021-12-23	100% payment upon delivery	Cancelled	350000	350010	\N	\N	350010	1526969	0	1526969	259355	1786324	Instrumentation,Wiring ,power supplies for Pumps and Machine Tools	5	Ps	350000	350000	1	f	\N	22	Offer of M/s Al Umar Enterprises is recommended based on lowest cost.	1	\N	\N
597	2021-12-23	100% payment upon delivery	Cancelled	350000	350010	\N	\N	350010	0	0	0	0	0	Stall Charges for Industrial Seminar	\N	Ps	350000	350000	1	f	\N	22		1	\N	\N
598	2021-12-23	50% payment in advance 50% after delivery	Fulfilled	350000	350002	\N	2021-12-29 11:23:12	350002	294500	0	294500	50065	344565	Fibre Optic Cable for RADAR	40	Ps	350000	350000	1	f	\N	228	Offer of M/s Telec Electronics & Machinery (Pvt) Ltd is recommended based on lowest cost.	1	\N	2022-07-29 15:14:20
599	2021-12-24	\N	Fulfilled	200000	200004	\N	2021-12-24 16:00:10	200004	390040	0	390040	66309	456349	Connectors, cables and electronic components	20	Ps	200000	200000	2	f	\N	50	Offer of M/s GM Enterprises is recommended based on lowest cost.	1	\N	\N
600	2021-12-24	100% on Delivery	Cancelled	350000	350004	\N	\N	350004	0	0	0	0	0	UCAV 17 LOCAL ITEMS	\N	Ps	350000	350000	2	f	\N	45		1	\N	\N
601	2021-12-24	50% advance 50% after completion of order	Fulfilled	350000	350004	\N	2021-12-30 10:02:41	350004	1453900	0	1453900	247163	1701063	Taisync datalink	31	Ps	350000	350000	2	f	\N	45	Offer of M/s Prestige Trading Group is recommended based on lowest cost.	1	\N	2022-07-29 12:51:43
