356	\N	\N	project RAVEN II. Design of full-scale Gyro Stabilized Platform (GSP) is completed. High torque motors with built in control unit & power supply is need for GSP test bench. These motors will enable testing of extreme roll/pitch performance of GSP under maximum loading and its behavior under shock/jerk load. This is necessary to ensure requisite operation of GSP when installed onboard ships. Electronic components are also required for its integration. Tools including Carbide End Mill Cutter, drill set and E3D spanner etc. are required for 3D printer and Avid CNC Plasma Cutter to be utilized for in-house manufacturing activities. Drill bits, rawl bolts & actuator nut extension are also required for concrete drilling and securing of test bench. Moreover, for production of clamps, casting process is being implemented. A metal furnace is needed for preheating of the casting dyes. Additionally, miscellaneous expenditure (stationery, internet recharge and IT accessories) are also built in below requirement	\N	\N	\N	35	978,979	0	0	0	\N
359	\N	\N	project HSTD. Design and manufacturing of MARLIN-02 UAV is completed and ready for conducting Ground and Aerial trials. Ripstop Nylon Material is required to cover launcher and manufacturing machines for protection against weather conditions. Moreover, launcher crane bearings and bolts need to be replaced due to rusting. Minor adjustments have been undertaken to enhance the efficiency of MARLIN-02 Launcher for which wiring and electronic components are required. Pneumatic Actuator pressure is increased to 80 bar to prepare it for MARLIN-02 HSTD. New concrete flooring will be done in Manufacturing Facility (MF)/ Serial Production Facility (SPF) for placement of project demonstrators. Moreover, Avionics lab (Room No. 102) upkeep (wooden flooring, paint etc.) is also required. Additionally, crane and truck rent for launcher transportation to/from Port Qasim is also added in the minute. Furthermore, miscellaneous expenditure such as internet recharge, stationary and publication charges are also incorporated in the minute	\N	\N	\N	61	981,983	0	0	0	\N
362	\N	It is pertinent to mention that milestone M-4 titled 'Factory Acceptance Tests (FATs)' of project  SUR-17 is already submitted on 25 Aug 22. PRO for 15% payment amounting Rs. 1.4M is awaited from NHQ and will be available soon. After issuance of PRO, additional 1.06 M will be available in equipment head. Therefore, current purchase case may please be processed as this amount is required urgently to meet the installation milestone.	. In-house serial production of 12 Antennas (08 x Class A Antenna and 04 x Class B Antenna) for SUR-17 Radar is completed. Design of power splitter is finalized. Aluminum sheets are required for in-house fabrication of power splitter and aluminum block is required for manufacturing of SUR-17 clamps. Moreover, clamps milling and powder coating charges are also included in the minute. Furthermore, RAMs are required for hardware design laptops upgradation to run design software smoothly.	\N	\N	\N	14	991	0	0	0	\N
360	\N	\N	project HSTD. Design and manufacturing of MARLIN-02 UAV is completed and ready for conducting Ground and Aerial trials. Ripstop Nylon Material is required to cover launcher and manufacturing machines for protection against weather conditions. Moreover, launcher crane bearings and bolts need to be replaced due to rusting. Minor adjustments have been undertaken to enhance the efficiency of MARLIN-02 Launcher for which wiring and electronic components are required. Furthermore, miscellaneous expenditure such as internet recharge, stationary and publication charges are also incorporated in the minute	\N	\N	\N	61	981	0	0	0	\N
365	\N	\N	 A Ground Tracking & Receiving Station (GT&RS) is required to be developed at RDS MIANWALI for tracking and live video reception from the airborne transmitter of the Video Telemetry System. Since Raven-I and Raven-II are sequential projects and requirement for Gyro Stablized Platform is almost completed, GT&RS development will be undertaken through current available funds in project Raven-II in order to meet stringent project timeline/ upcoming milestone. It is also pertinent to mention that DG c4i had asked INTELL NRDI to submit impact of forex on project Raven-I vide Min 36/N (copy enclosed at Encl-36A/ (Flag AH). Accordingly, MTSS case for additional funds amounting Rs. 18.9M due to disparity in forex rate is under process at NHQ (copy enclosed at Encl-37A (Flag AJ). Therefore, after approval of this case, sufficient funds will still be available in these projects to achieve remaining milestones.	\N	\N	\N	40	994	0	0	0	\N
363	\N	\N	 for fabrication of Moveable Trolley and Pole shifting.	\N	\N	\N	55	990	0	0	0	\N
361	\N	\N	\N	\N	\N	\N	57	984,985,986,987,988,989	0	0	0	\N
364	\N	\N	X-band 100W amplifier is required for injection locking of X-band 25kW magnetron. X-band 100W amplifier is not available as COTs item, therefore, NRDI INTELL is indigenously designing and developing X-band 100W amplifier, for which amplifier ICs and passive components are required along with fabrication of PCBs. The preliminary design of directional coupler (51dB) is also finalized and raw material is required for its in-house fabrication. Moreover, magic-T, required for combining two magnetrons power, is also being developed in-house. Additionally, Electric Discharge Machining (EDM) charges for directional coupler (51dB) and magic-T are also incorporated in the minute.	\N	\N	\N	11	993	0	0	0	\N
366	\N	\N	Movements of teams to ELINT project site	\N	\N	100000	93	996	0	0	0	2022-08-10
367	\N	\N	For procurement of printer which will replace the defective printer and for repair of defective modules	\N	\N	\N	20	997	0	0	0	\N
370	\N	\N	 RAVEN 2. Design for the installation of Gyro Stabalized Platform (GSP) onboard PNS MOAWIN has been finalized. Manufacturing drawings for the designed mast system have been generated and manufacturing is underway, for which CNC Milling Machine Tools are required. As M/s Dynamic Tooling Services is the sole distributor of Hartford CNC Machines (copy of certificated enclosed at Encl 41 A (F/AM)) therefore, the firm is engaged to get the tools from OEM.	\N	\N	\N	41	1001	0	0	0	\N
369	\N	\N	 for protection of ELINT system from power fluctuations and replacement of PCBs in the system	\N	\N	\N	19	998,999	0	0	0	\N
368	\N	\N	 for purchase of PLA Material for 3D Printer at NWS Division.	\N	\N	\N	40	1000	0	0	0	\N
387	\N	\N	. A spare high torque motor control unit, load transmission coupling accessories and fixture seals are required to undertake study on better ingress protection and smoother load transmission. As dusty environment in Manufacturing Facility (MF) is affecting working efficiency of air compressor therefore, filters are required. Design & Manufacturing team requires Composite Fabrication Course to eliminate multiple kind of errors encountered in fitments and assembly, which can then enable the team to develop the defect free composite assemblies. These experimental guidelines are not available as freeware. Moreover, brad nailer is required for fastening the aluminum, MDF and MS sheets on AVID CNC. Carbide tip Vernier caliper will be used for precise marking on hardened material like MS SS and die grinder will be used for metal burr removal and welding finishing. Moreover, manufacturing items are procured for the fabrication and finishing of Gyro Stabilized Platform (GSP) assembly box. Refills are also required for gas cutter and welding purpose.	\N	\N	\N	53	1026,1027,1028	3763898	911583	250000	\N
467	\N	\N	 for purchase of lamination pannels, LED lights and 5 seater for observatory room at SVDC.	\N	\N	\N	107	1146	0	0	0	\N
371	\N	It is pertinent to mention that milestone M4-M6 of project HSTD II is already submitted to NHQ on 17 Jun 22. PRO for 35% payment amounting Rs. 3.32 M against submitted milestone is awaited from NHQ and will be available soon. After issuance of PRO, additional Rs. 2.31 M will be available in equipment head. Therefore, current purchase case may please be processed.	. Design and manufacturing of MARLIN-02 UAV is completed and ready for conducting Ground and Aerial Trials. In-house trials are planned at PN GHARO facility for which fuel, tools and safety equipment are required. Moreover, minor adjustments have been made to enhance the efficiency of MARLIN-02 Launcher and pneumatic actuator pressure is also increased to 80 bar to prepare it for MARLIN-02 HSTD. Manufacturing components are required for the same and Crane/truck rent for launcher transportation to/from Port Qasim is also included. The required 02 x batteries (3S 4000mAH) are MARLIN engine batteries whereas LiPo current and voltage sensors are required for measuring its current and voltage in real-time. Furthermore, concrete flooring is planned in Manufacturing Facility (MF) for placement of project demonstrators. Avionics Lab (Room No. 102) upkeep (wooden flooring, paint etc.) is also required. Additionally, miscellaneous expenditure such as internet recharge and poster printing charges are also incorporated in the minute.	\N	\N	\N	14	1004,983	0	0	0	\N
373	\N	\N	. Active and passive components are required for the fabrication of 9 GHz (X-band) 100W Power Amplifier (PA) which is required for injection locking of X-band 25kW magnetron. Moreover, industrial control system is required for provision of gain control of the biasing circuit of 100W Power Amplifier. Antenna composite structures and casings required for 9GHz (X-band) magnetron power combination experiment are also designed and for its development raw material/tools are required by manufacturing team. Furthermore, miscellaneous expenditure, such as internet recharge, printer repair, toner refill and poster printing charges are also incorporated in the minute.	\N	\N	\N	14	1006	0	0	0	\N
372	\N	It is pertinent to mention that milestone M-4 titled 'Factory Acceptance Tests (FATs) of project SUR-17 is successfully completed on 30 Sep 22. PRO for 15% payment amounting Rs 1.4M is awaited from NHQ and will be available soon. After issuance of PRO, additional 1.06M will be available in equipment head. Therefore, current purchase case may please be processed as this amount is required urgently to meet the installation milestone.	. Weighted Power Divider is required in installation of complete antenna array on RADAR frame and supports received from PND. Design of said power divider circuit is completed. Aluminum sheets and RF components are required for its development, assembly and packaging. Moreover, raw material is also required for strengthening of antenna mast.	\N	\N	\N	5	1005	0	0	0	\N
358	\N	It is pertinent to mention that milestone M-10 (Documenetation & Project Completion Certificate) of project VFD is submitted to NHQ in Jul 22. PRO for 15% payment amounting Rs. 7 M is awaited from NHQ and will be available soon.	. The project has been successfully completed in Jul 22 and is currently under warranty period. Miscellaneous expenditure including concrete flooring of Manufacturing Facility (MF) is required for placement of project demonstrators. Avionics Lab (Room No. 102) upkeep (wooden flooring, paint etc.) is also proposed. Moreover, few miscellaneous transportation charges are also incorporated in the minute.	\N	\N	\N	61	983	0	0	0	\N
374	\N	\N	. An avionics flight controller is required for pilot training and data link testing whereas, current and voltage sensors will be used for measuring current and voltage of Aerial Vehicle (AV) of flight controller in real-time. Moreover, balsa sheet and orbital sander tools are required for finishing of the UAV. Furthermore, miscellaneous expenditure such as internet recharge is also incorporated in the minute.	\N	\N	\N	61	1009,1010	0	0	0	\N
376	\N	\N	for SVDC	\N	\N	\N	56	1012,986	0	0	0	\N
375	\N	\N	. A command shelter has been designed and developed under project EH. For technology demonstration purpose, a customized vehicle is required to mount the shelter for smooth transportation from one place to another. Moreover, 220V power supply through a 19KVA generator is also available onboard the truck so it can be used for independent operation of shelter, without the need of ground supply. Furthermore, a USRP based concept demonstrator for 2.4GHz telecommand/telemetry signals is also required to provide demos/ coverage during PN exercises when required.	\N	\N	\N	237	1007,1011	0	0	0	\N
378	\N	\N	\N	\N	\N	\N	56	1012	0	0	0	\N
380	\N	\N	 . INTELL NRDI team has successfully conducted the lab trials on 11 Oct 22. NCW will intimate the availability of PNS MOAWIN for onboard installation of Gyro Stabilized Platform (GSP) and field trials. Aluminum sheets and fasteners are required for in-house fabrication of GSP screen casing. Auto paint and powder coating is required for finishing. Voltage stabilizer will be used with 65” LED to avoid voltage fluctuation onboard ship. Moreover, raw material is required for the installation of GSP onboard PNS MOAWIN. A powerful vacuum pump along with its accessories is required in Manufacturing Facility (MF) for fabrication of larger patterns and clips/nozzle are required for its pipefitting. Additionally, IT Equipment are required for design team in MF. Furthermore, miscellaneous expenditure such as AC repair, gas/cartridge refilling and internet recharge are also incorporated in the minute.	\N	\N	\N	13	1014	0	0	0	\N
377	\N	\N	. Ground Tracking and Receiver Station (GT&RS) is required to be developed at RDS MIANWALI for tracking and live video reception from the airborne transmitter of the Video Telemetry System.  Civil works have already been initiated. As mentioned in purchase case, electrical works and equipment installation is required.	\N	\N	\N	60	1008	0	0	0	\N
381	\N	\N	 for purchase of portable operator console for prototype ROV test  platform (with 15" display and ports for USB, ethernet etc).	\N	\N	\N	56	1017	0	0	0	\N
382	\N	\N	. Low Noise Amplifier will be used to increase the power level of received signal. It is required when using a RF cable greater than 8 meters between antenna and the Line of Sight Video Telemetry System (LoS VTS) receiver unit. SWYV-9 cable is a low loss RF cable which will be used between the receiver antenna and the LoS VTS receiver unit. Aluminum stock is required for in-house development of Gyro Stabilized Platform (GSP) casing and TIG welding accessories will be utilized for joining aluminum sheets of GSP casing. Electronic components along with raw materials are required for installation of LCD onboard ship PNS MOAWIN. During field trials, LoS VTS system will be integrated along with GSP onboard ship for which fasteners and electronic/electrical accessories are required. Additionally, ASUS Mini PC will be used in workstations of LoS VTS. Miscellaneous expenditure such as internet recharge is also incorporated in the minute.	\N	\N	\N	50	1020,1021	0	0	0	\N
384	\N	\N	for repair of accessories of ELINT system	\N	\N	\N	22	1022	0	0	0	\N
383	\N	\N	for provision to the boat as supervisor laptop as well procurement of items for assembly of rugged version of NIU.	\N	\N	\N	13	1023	0	0	0	\N
385	\N	\N	 to procure supervisor laptop and accessories for assembly of rugged version of NIU	\N	\N	\N	13	1024	0	0	0	\N
468	\N	\N	 for purchase of items for SVDC/ ROV-II project.	\N	\N	\N	110	1147	0	0	0	\N
389	\N	\N	. Ground trials of MARLIN-02 UAV have been successfully conducted. Manufacturing material is required for in-house development of carriage for carrying the HSTD onboard launcher for aerial trials. Moreover, high pressure fuel lines are required for safe supply of fuel and lubricant oils to P1000 engine. Furthermore, miscellaneous expenditure such as internet recharge are also incorporated in the minute.	\N	\N	\N	14	1047,1048	1983333	862500	0	\N
409	\N	\N	. RF cables and connectors are required for X-band Cassegrain antenna testing whereas IGBTs are required for X-band Magnetrons modulators. PCB substrate is required for antenna manufacturing and Teflon rod will be used for end cap manufacturing. Tools and manufacturing material are required for RF devices fabrication. Personal Protective Equipment (PPE) is required for Manufacturing Facility (MF) staff. Rechargeable batteries and battery charger are required for wireless IT equipment. Stationery is also included for preparing documentation. Few miscellaneous expenditures such as PC motherboard repair and internet recharge are also added in the minute.	\N	\N	\N	6	1067	0	0	0	\N
395	\N	\N	\N	\N	\N	\N	87	1036	5475128	1230000	300000	\N
403	\N	\N	 for development of METGRAPH	\N	\N	\N	10	1040	0	0	0	\N
390	\N	\N	For movement of project teams to project site	\N	\N	100000	98	1049	0	0	0	2022-11-28
391	\N	\N	For refreshment of teams visiting project site for execution of projects	\N	\N	100000	98	1050	0	0	0	2022-11-24
392	\N	\N	repair of defective modules of ELINT system that have been replaced by spare.	\N	\N	\N	25	1034	0	0	0	\N
396	\N	\N	\N	\N	\N	\N	50	1033	3763898	911583	250000	\N
405	\N	\N	 for development of reggedized version of NIU.	\N	\N	\N	16	1057	0	0	0	\N
393	\N	\N	\N	\N	\N	\N	71	1052	0	0	0	\N
398	\N	\N	 for purchasing parts of ROV.	\N	\N	\N	71	1055	5000	2000	0	\N
402	\N	\N	 for development of Metgraph	\N	\N	\N	16	1059	0	0	0	\N
407	\N	\N	. The Gyro Stabilized platform (GSP) has been successfully installed onboard PNS MOAWIN by INTELL NRDI team. Following avionics and electronic items along with manufacturing material is required for in-house development of ranger, which is required for antenna pointing towards target during GSP testing. Additionally, circuit breakers and other electrical accessories are required for in-house manufacturing of power supply, which will also be used during testing. Moreover, bearings are required for Avid spindle. Furthermore, miscellaneous expenditure such as internet recharge, lathe and GPU repair charges are also incorporated in the minute.	\N	\N	\N	56	1063,1064	3763898	911583	250000	\N
400	\N	\N	 for development of METGRAPH	\N	\N	\N	3	1038	0	0	0	\N
408	\N	\N	For movement of project teams to project site	\N	\N	100000	100	1066	0	0	0	2022-12-12
401	\N	\N	 for development of METGRAPH	\N	\N	\N	6	1039	0	0	0	\N
404	\N	\N	 for development of Metgraph	\N	\N	\N	13	1056	0	0	0	\N
406	\N	\N	for office ups	\N	\N	\N	3	1060	0	0	0	\N
394	\N	\N	project for repair of defective medules of ELINT system that have been replaced by spare	\N	\N	\N	28	1053	0	0	0	\N
397	\N	\N	\N	\N	\N	\N	2	1054	0	0	0	\N
399	\N	\N	.	\N	\N	\N	52	1032,1033	3763898	911583	250000	\N
410	\N	\N	. A Ground Tracking & Receiving Station (GT&RS) is required to be developed at NAS TURBAT for tracking and live video reception from the airborne transmitter of the Video Telemetry System. Site approval to initiate civil works and subsequent installation has been received from NHQ (copy of letter enclosed at Encl-7 A/D (Flag G)). In order to meet PN operational requirements and stringent project timeline, approval is desired to undertake civil works at NAS TURBAT.	It is submitted that RAVEN I has taken a loan amounting Rs. 17.9M from project Eagle Hunt. A lone adjustment request is already submitted to Dir Finance to regularize this loan through sequential projects. A reminder is also sent dated 15 Dec 22 (copy enclosed at Encl- 8A/B (Flag H)). Upon said loan reconciliation in RDWIS, funds amounting Rs. 4.5M will be available in RAVEN I project head to undertake civil works proposed vide this minute. Moreover, it is pertinent to mention that MTSS case for additional funds amounting Rs. 18.9M due to disparity in forex rate is also approved at NHQ and Work Order will be available soon. Apropos, approval may please be accorded to initiate civil works at NAS TURBAT to timely complete upcoming project milestone.	\N	\N	11	1068	0	0	0	\N
411	\N	\N	For movement of project teams to project site	\N	\N	100000	102	1070	0	0	0	2022-12-21
412	\N	\N	For repair of assemblies of IFM system of ELINT	\N	\N	\N	105	1071	0	0	0	\N
413	\N	\N	For movement of project teams to project site	\N	\N	\N	0	1073	0	0	0	\N
414	\N	\N	 for development of digital display	\N	\N	\N	14	1072	0	0	0	\N
421	\N	\N	 for development of front end of the DADSS software	\N	\N	\N	5	1079	0	0	0	\N
418	\N	\N	For refreshment of teams visiting project site for ELINT project	\N	\N	\N	0	1074	0	0	0	\N
415	\N	\N	. The Gyro Stabilized Platform, developed in-house, is successfully installed onboard PNS MOAWIN. Spares of high torque motor control unit, load transmission coupling accessory and fixture seals are needed to conduct study on better ingress protection and smoother load transmission during operation.	\N	\N	\N	59	1069	3763898	911583	250000	\N
416	\N	\N	. Due to increase in market prices of the material and resultant change in scope of work related with installation of tank glass, the flollowing extra work was required to be undertaken by the original vendor.	\N	\N	\N	74	1075	5000	2000	0	\N
417	\N	\N	 for construction of a multipurpose enclosure for conduct of various SVDC R&D activities.	\N	\N	\N	77	1078	5000	2000	0	\N
419	\N	\N	 for repair of power supplies and RF assemblies of ELINT system.	\N	\N	\N	111	1041,1077	0	0	0	\N
426	\N	\N	. It is submitted that 02 x Ground Tracking & Receiving Station (GT&RS) are required at TURBAT & GWADAR respectively under project Raven-I. Following raw material is required for the in-house development of radomes, a weatherproof enclosure to be installed onboard the GT&RS for protecting the VTS Receiving antenna against harsh marine environment.	\N	Above expenditure is required from Miscellaneous head of project Raven-I.	\N	14	1088	0	0	0	\N
422	\N	\N	. Power combination of 4 x S-Band Magnetrons for extended damage range is planned, as desired by NHQ to increase range from 25-50 meters. In this regard, raw material is required for the manufacturing of Magic Tee and H-Tee Assembly. Moreover, RF mixer IC, Magnetron launcher and power supply is required for the conduct of said experiment. Furthermore, RF switch, diodes and op-amps are required for the development of pulse biasing circuits of GaN power amplifiers. In addition, safety PPEs & posters to ensure safety of men & material, stationery and other miscellaneous expenditures are also included in the minute.	It is pertinent to mention that all technical milestones of DEW WO-2 are successfully completed. Upon release of pending 5% PRO, Rs. 1,009,135/- will be available in equipment head while Rs. 1,179,968/- will be available in HR head. Accordingly, sufficient funds will be available in the project for the proposed expenditure to conduct extended range experiment as desired by NHQ.	\N	\N	22	1083,1084	0	0	0	\N
425	\N	\N	. Following miscellaneous items are required for the development of frame/ fixtures for the Gyro Stabilized Platform. These include various L-channels, SS screws, U-clamps and rope etc. Anchoring mounts are required for subsequent installation onboard ship. Moreover, tools for AVID CNC, Rivnuts box, iFixit kit are required to undertake the in-house manufacturing and assembly work of the required frame. Paint will be utilized for its protective coating while safety gear is required for the personnel operating the CNC machine for manufacturing activities. Furthermore, miscellaneous expenditures including facility upkeep, filters replacement in the existing RO plant installed at MF and stationery items for office use are also built in the proposed requirement.	\N	Proposed expenditure is required from Miscellaneous head of project Raven II.	\N	62	1089	3763898	911583	250000	\N
434	\N	\N	 for repir of system assemblies and modules	\N	\N	\N	120	1091	0	0	0	\N
427	\N	\N	 for installation of Sea Water Capacity 20,000 GPD Reverse Osmosis System (SWRO) plant at SVDC	\N	\N	\N	80	1090	5000	2000	0	\N
433	\N	\N	, for operationalization of GT & RS at RDS Mianwali. Ex post facto approval is requested.	\N	\N	\N	22	1094	3763898	911583	250000	\N
428	\N	\N	 for repair of defective assemblies of ELINT system	\N	\N	\N	117	1087	0	0	0	\N
420	\N	\N	for improving team capacity to finalize the rugged version of CDS display with improved efficiency and reliability. The training will be in form of source codes, guidelines and video tutorials that can be learned at learners’ own pace. The training mainly includes AXI DMA package that covers high speed data stream handling in FPGAs. The training material is provided by Mohammad S Sadri of Green Electronics (Germany), who has extensive lectures online regarding training on FPGAs. This instance is a paid training because it’s an advance topic. The training has been arranged though M/s Electrmech	\N	\N	\N	17	1080	0	0	0	\N
429	\N	\N	For movement of project teams to project site	\N	\N	\N	0	1092	0	0	0	\N
430	\N	\N	 for running the software being developped as part of the project.	\N	\N	\N	8	1093	0	0	0	\N
432	\N	\N	. In order to undertake combination of four magnetrons, adaptors are required. For this purpose, electrical discharge machining will be done using copper electrode. Furthermore, to develop a support Jig of RF equipment for field testing, raw materials including MS rod, strap and lipo batteries are required. Generator fuel is required to run equipment during field trials. Additionally, electrical works at manufacturing facility and internet charges of labs are also included.	It is pertinent to mention that milestone M-6 (Submission of Experiment Report of FPGA based implementation) of project MC-2 is submitted to NHQ in Aug 22. PRO for 10% payment amounting Rs. 3M is awaited from NHQ and will be available soon. Out of this, Rs. 0.98 M will be available in Equipment head which is sufficient for the planned procurement.	\N	\N	25	1097	0	0	0	\N
435	\N	\N	\N	\N	\N	\N	3	1099	3763898	911583	250000	\N
440	\N	\N	 for installation of granite marble slabs at stair case area of UUV Test Tank at SVDC.	\N	\N	\N	83	1103	5000	2000	0	\N
436	\N	\N	. Due to shortage of funds in HR head of CSRF, individual has to be paid from Miscellaneous head of CSRF.	\N	\N	\N	3	1100	3763898	911583	250000	\N
439	\N	\N	. H13 shaft, metal stock base and combustor are required to commence reinforcement of GSP test bench. MDF will be utilize in development of welding jig of supports. Metal stock is needed to undertake CNC machining of rugged mount of platform. Electrical discharge machining will be done using copper electrode to attain improved finishing. Protective flame proof covers are needed to meet safety compliance during procedures of Avid Plasma. Moreover, Electic panel, wiring and electronic items are needed to undertake in-house development of GSP control box. Furthermore, miscellaneous expenditure such as internet charges and laptop charger for office use are also built in the proposed requirement.	\N	\N	\N	65	1102	3763898	911583	250000	\N
438	\N	\N	 for repair of assemblies of	\N	\N	\N	28	1098	0	0	0	\N
443	\N	\N	. Networking items such as switch, socket, cables & router are required to install video streaming system. Furthermore, LCD,keyboard, aluminum sheets, cables & connectors are vital to undertake development of VSS casing. Active & passive components are prerequisite for in-house fabrication of PCBs. CNC machine stock (such as aluminum hinge, wing and servo plate) are needed for the machining on mounting blocks. Moreover, CF rod is required for the mounting of GSP plates. Hatch lock is required to make the mount easily removable. Consumable items such as vacuum bagging and thermopole sheets are needed for the proper storage of sensitive equipment. Moreover, miscellaneous items such as sealant tape needed for winding the plastic bags, PC power supply for machine shop and internet charges has been consolidated.	\N	\N	\N	68	1109	3763898	911583	250000	\N
452	\N	\N	. Metal sheet and Aluminum stock are required to kick start the manufacturing of support structures & parts of Base Scan Eagle Dish Antenna. Raw Aluminum stock will be further utilize in the manufacturing of SA male & female connectors. Powder Coating to be undertaken to prevent corrosion. Argon Gas will be utilize in TIG welding. Clamp Set will be utilized in sheet metal assembly and clamping. Moreover, Acrylic sheet is needed for plasma covering to ensure equipment safety.	It is pertinent to mention that milestone M-2 (Submission of Global Project Plan) of project BSE-D has been submitted to NHQ. PRO of 20% payment amounting Rs. 659,276.2 (Exclusive of GST & MTSS Share) is awaited from NHQ and will be available to NRDI soon. Out of this, Rs. 483,160/- will be available in Equipment Head which is sufficient for the planned procurement.	\N	\N	5	1121	483160	152943.2	23173	\N
437	\N	\N	. GaN HEMTs and biasing circuit components such as ICs, diodes and resistors are required to undertake development of driver and intermediate stage of Power Amplifier. Furthermore, active and passive components will be utilize for prototype development of continuous, pulsed biasing circuit and impedance matching circuit of Power Amplifier. Moreover, aluminum sheet will be utilized as a protection shield during experimentation.	It is pertinent to mention that milestone M-6 (Submission of Experiment Report of FPGA based implementation) of project MC-2 is submitted to NHQ in Aug 22. PRO of 10% payment amounting Rs. 3M is awaited from NHQ and will be available soon. Out of this, Rs. 0.989 M will be available in Equipment head which is sufficient for the planned procurement.	\N	\N	28	1101	989103	1200000	0	\N
453	\N	\N	 for protection of the system for electrical surges.	\N	\N	\N	126	1123	0	0	0	\N
442	\N	\N	 for development of METGRAPH system	\N	\N	\N	19	1104	0	0	0	\N
441	\N	\N	 for purchasing IT Equipments for Subsea Vehicle & Development Centre.	\N	\N	\N	86	1106	5000	2000	0	\N
454	\N	\N	 for development of displays including screens and bezels.	\N	\N	\N	23	1122	0	0	0	\N
449	\N	\N	for movement of project teams to project site	\N	\N	\N	0	1118	0	0	0	\N
446	\N	\N	 for purchase of office furniture at SVDC.	\N	\N	\N	92	1114	0	0	0	\N
444	\N	\N	\N	\N	\N	\N	47	1112	5475128	1230000	300000	\N
447	\N	\N	 for development of rugged system for installation and acceptance onboard ship	\N	\N	\N	22	1105	0	0	0	\N
461	\N	\N	. AVID Mach4 software is needed for operation of AVID plasma and cutting of launcher parts. INGCO air impact wrench is required to facilitate in quick bolting and unbolting during assembling and dismantling of M2 launcher. High pressure pneumatic pipe and hose are needed to build connection of actuator and pressure vessel in M2 launcher. Brakes shoe are needed as an essential part of M2 launcher brakes. Paint & red oxide are required to undertake paint work on launcher. Parachute release mechanism is required to undertake landing mechanism of Marlin 2. Furthermore, Welding rod, nuts, bolts, drill bits & disc will be utilized during assembling of launcher. Loctite red will be utilized in strengthening of nut bolts. Rawal bolts are needed for ground anchoring of M2 launcher during assemby work. Grease & lubrication oil are required for smooth working of actuator during launch.  Moreover, argon, oxygen & LPG cylinder require refill to be used in launcher welding work.	It is pertinent to mention that PRO against milestone M-4 (Conduct of Ground Test) of project HSTD II amounting Rs. 2,371,528/- ( exclusive of MTSS share & GST) has been received. Moreover, PRO of milestone M-5 (documentation) amounting Rs. 474,306/- (exclusive of MTSS share & GST) is awaited from NHQ and will be available soon. Out of this, Rs. 966,591/- will be available in Equipment head which is sufficient for the planned procurement.	\N	\N	20	1130	1983333	862500	0	\N
456	\N	\N	. Stainless steel sheet, base mounting, laser and wire cutting are needed to fabricate the p220 outer body. The p220 engine outer body will be subjected to XRF (X-ray fluorescence) testing to ascertain the elemental composition of the material in the engine mounting part. Moreover, 3D scanning is required for attaining precise dimensions of the motor mount. MS rod and bending parts are needed to develop Marlin1 Carriage spares of the standoff, front impact part & axle. A temperature sensor probe is required to measure the temperature of the JetCat engine. Brass rod & brass pipe will be utilize in the fabrication of Yagi-Uda antenna, which is needed for long range communication with HSTD from ground control. Steel wire rope will be utilize in launcher for connecting carriage and actuator. Cover is required for protection of launcher from rust and harsh weather. Straps on the Launcher are sewn together to ascertain reinforcement and avert breakage. Lipo batteries are required as spares for HSTD testing and evaluation. Furthermore, repair works are required on the diesel engine of launcher's compressor. Starter & fuel tank of diesel engine needs replacement.	It is pertinent to mention that PRO against milestone M-4 (Conduct of Ground Test) of project HSTD II amounting Rs. 2,371,528/- (Exclusive of MTSS Share & GST) is received. Moreover, PRO of milestone M-5 (Documentation) amounting Rs. 474,306/- (Exclusive of MTSS Share & GST) is awaited from NHQ and will be available soon. Out of this, 1.98 M will be available in Equipment head which is sufficient for the planned procurement.	\N	\N	17	1119	1983333	862500	0	\N
459	\N	\N	 for installation of washroom accessories and AC repair/ gas refill in system lab.	\N	\N	\N	3	1128	0	0	0	\N
457	\N	\N	 for purchase of components for ROV-II.	\N	\N	\N	101	1125	0	0	0	\N
460	\N	\N	. Teflon block is required as a high voltage insulator for protection of VFD spares. Red oxide is needed for rust prevention of VFD parts. Wrapping sheets to be utilized in packing and safety of equipment. Disc, paper, tapes and cleaner will be needed for finishing of the spare parts. Clamps, nuts & bolts are required for fastening of VFD Panels. Lubrication oil is needed for lubrication of VFD box doors. Consumable items such as disposable cup and microfiber cloth are required to undertake composites work. Paints & thinner are required to undertake paint works of metal parts. Safety Gloves & KN5 mask are needed to ensure safety compliance during corrective maintenance. RF PC Ram upgradation & a Hard Drive for Machine Shop PC are required to facilitate in inventory management of spares. Stationary items such as Paper Rim (A4 Size), Ball points, Note Pads, White board dusters and markers are required to commence daily office related task. Wiper, screws & spray are required for CNC machine. Furthermore, AC repair works at NDT lab & fuel charges to undertake trials of Gharo, MLQ & MC are also incorporated.	\N	\N	\N	37	1129	0	0	0	\N
458	\N	\N	 for purchase of washroom door locks and repair maintenance of public washroom.	\N	\N	\N	1	1127	0	0	0	\N
462	\N	\N	 for colour work on shed and its frame in tennis area and side cover of fibre glass for door.	\N	\N	\N	3	1131	0	0	0	\N
464	\N	\N	 for purchase/ installation of 2.0 Ton Ceiling/ Cassette AC Unit for Mechanical Engineering Section at SVDC.	\N	\N	\N	104	1144	0	0	0	\N
