192	Allocation	2023-10-18 12:17:54.292	2023-10-23 11:16:59.04	26	Contract value is being amended after receipt of additional GST PKR 338,000/- as received vide MTSS letter No. 177 dated 11 Oct 23 (Encl-RAV-I)	Fulfilled	350000	2023-10-18	2	800000	RAV-I
204	Funding	2023-11-17 10:10:45.479	2023-11-27 14:34:59.614	139	MS-1 payment received in Oct 23 was erroneously entered as PKR 6,899,175 instead of PKR 6,889,175.	Fulfilled	350000	2023-11-17	2	800000	HH1
203	Payment	2023-11-15 11:12:53.424	2023-11-27 14:35:43.895	4504	Duplicate entry done in system as the system was not showing payment history.	Fulfilled	350000	2023-11-15	1	800000	\N
205	Commitment	2023-11-29 10:05:15.156	2023-11-29 12:11:01.751	4475	Name of firm is to be mentioned in purchase case	Fulfilled	200000	2023-11-29	1	800000	\N
187	Allocation	2023-10-17 12:00:03.738	2023-10-31 11:02:20.748	45	Manager IS salaries are being shifted to CSRF as RAVEN-I loan return vide Min-20 (Purchase case 1179)	Cancelled	350000	2023-10-17	2	800000	HH1
186	Allocation	2023-10-17 10:07:40.125	2023-10-31 11:02:29.04	24	Amount of PKR 4,381,237/- is being shifted to CSRF apropos RAVEN-1 loan Min 20 of purchase case 1179	Cancelled	350000	2023-10-17	2	800000	RAV-II
183	Allocation	2023-10-17 09:44:17.875	2023-10-31 11:02:34.225	45	Salary of Manager IS is being shifted to CSRF apropos RAVEN-1 loan Min 20 of purchase case 1179	Cancelled	350000	2023-10-17	2	800000	HH1
200	Allocation	2023-10-27 09:56:23.442	2023-10-31 11:51:47.88	32	Funds amounting Rs. 350,000 for Dir Fin salary are being shifted to CSRF apropos RAVEN-1 loan Min 20 of purchase case 1179	Fulfilled	350000	2023-10-27	2	800000	LDL
207	Purchase Case	2023-12-05 10:49:30.894	2023-12-06 11:56:53.038	317	The expenditure was done for EH project. The purchase case has to be corrected accordingly.	Fulfilled	350000	2023-12-05	1	350000	\N
208	Purchase Case	2023-12-05 11:16:42.642	2023-12-06 11:57:08.071	320	The expenditure was done for EH project. The purchase case has to be corrected accordingly.	Fulfilled	350000	2023-12-05	1	350000	\N
209	Purchase Case	2023-12-05 11:19:57.871	2023-12-06 11:57:19.622	321	The expenditure was done for EH project. The purchase case has to be corrected accordingly.	Fulfilled	350000	2023-12-05	1	350000	\N
211	Purchase Case	2023-12-05 11:23:45.509	2023-12-06 11:57:42.043	403	The expenditure was done for EH project. The purchase case has to be corrected accordingly.	Fulfilled	350000	2023-12-05	1	350000	\N
212	Purchase Case	2023-12-05 11:24:47.814	2023-12-06 11:57:53.516	323	The expenditure was done for EH project. The purchase case has to be corrected accordingly.	Fulfilled	350000	2023-12-05	1	350000	\N
213	Employee	2024-01-09 10:55:13.391	2024-01-16 11:23:48.792	11-23-12-9214	13 is the correct ID for NWS	Cancelled	200000	2024-01-09	2	820000	\N
217	Purchase Case	2024-01-24 12:01:07.774	2024-02-01 09:48:22.044	1170	Change of Head from Sensor Division to CSRF as this amount is approved as EH loan return to RGA	Fulfilled	350000	2024-01-24	1	350000	\N
214	Employee	2024-01-09 11:29:20.626	2024-01-16 11:23:58.352	11-23-12-9214	13 is the correct ID for NWS	Fulfilled	300000	2024-01-09	2	820000	\N
220	Allocation	2024-01-29 10:31:22.69	2024-01-31 14:28:41.13	29	Misc amount is being amended to correct project financials, i.a.w. information received from/ verified by Sensors Division dated 26 Jan 24.	Fulfilled	350000	2024-01-29	2	800000	BSE-D
215	Purchase Case	\N	\N	1170	\N	Draft	350000	2024-02-27	1	350000	\N
218	Purchase Case	\N	\N	1170	\N	Draft	350000	2024-04-01	1	350000	\N
202	Payment	2023-11-15 08:55:52.038	2024-01-31 14:30:35.927	4315	50% balance payment of case 1170 has been returned to project account,since vender did not complete the job.	Cancelled	350000	2023-11-15	1	800000	\N
219	Allocation	2024-01-26 09:02:27.556	2024-01-31 14:27:57.902	24	Additional GST has been added in contract amount/ MTSS share	Fulfilled	350000	2024-01-26	2	800000	RAV-II
216	Purchase Case	\N	\N	1170	\N	Draft	350000	2024-02-27	1	350000	\N
222	Commitment	2024-02-12 13:53:29.204	2024-02-13 14:11:39.187	4726	Terms and condtions of purchase case needs to be amended as "100% payment after delivery" as per recent discussion of MTSS with vendor.	Fulfilled	350000	2024-02-12	1	800000	\N
240	Purchase Case	2024-04-04 10:42:15.186	2024-04-08 10:32:39.466	1394	Name of Electromech entered by mistake	Fulfilled	200000	2024-04-04	2	200000	\N
237	Allocation	2024-04-02 09:58:58.551	2024-04-08 10:33:25.859	5	Rs. 50,000/- have been shifted to Equipment head from CSRF head as per approval received vide Para 12 of NIU-HZ Min-23.	Fulfilled	200000	2024-04-02	2	800000	NIU-HZ
226	Purchase Case	2024-02-16 10:01:28.564	2024-02-19 14:44:24.922	1369	As request generated by M/s MTSS	Fulfilled	350000	2024-02-16	2	350000	\N
238	Allocation	2024-04-02 10:04:04.687	2024-04-08 10:33:58.098	39	Rs. 50,000/- have been shifted from Project share to CSRF head as delineated vide Para 9 and approved vide Para 12 of NIU-HZ Min-23.	Fulfilled	200000	2024-04-02	2	800000	IGS
228	Funding	2024-02-21 08:42:09.554	2024-02-26 14:36:56.899	162	Funds received in Jan 24 to be corrected in RDWIS.	Fulfilled	350000	2024-02-21	2	800000	RAV-I
229	Salary Order	2024-02-26 11:12:22.679	2024-02-26 14:42:38.285	2772	As per loan return plan of Sensors Division, the paid salary of Manager IS for Mar 23 is to be shifted to CSRF head.	Fulfilled	880000	2024-02-26	1	800000	\N
244	Purchase Case	2024-04-24 11:05:29.045	\N	1394	Firm name entered incorrectly. Same needs to be fixed.	In Process	200000	2024-04-24	1	200000	\N
227	Funding	2024-02-16 10:25:14.886	2024-04-25 13:51:45.981	162	MS-13 Payment to be amended in RDWIS.	Cancelled	350000	2024-02-16	2	800000	RAV-I
230	Allocation	2024-02-28 08:50:03.842	2024-03-21 12:20:49.746	36	Project funds to be updated i.a.w. revised Work Order.	Fulfilled	350000	2024-02-28	2	800000	DNF
224	Allocation	2024-02-16 09:40:59.708	2024-03-21 12:21:00.951	11	Additional GST has been received in Jan 24, which is being adjusted in MTSS share.	Fulfilled	200000	2024-02-16	2	800000	NIU-HS
232	Allocation	2024-03-15 09:38:04.671	2024-03-21 12:21:07.296	48	Project breakdown is being ammended as requested by Division vide NWS Memo NWS/Memo/7 dated 14 Mar 24	Fulfilled	300000	2024-03-15	2	800000	PAP104
231	Funding	2024-03-14 10:02:17.869	2024-03-21 12:21:17.437	166	Funds against MS-7 have been amended to reconcile with accounts adjustment carried out by MTSS in Feb 24	Fulfilled	350000	2024-03-14	2	800000	BSE-D
233	Allocation	2024-03-15 10:13:52.06	2024-03-21 12:21:25.641	46	Rs. 6,000,000/- to be shifted from Eq head to HR head after receipt of DG NRDI approval against Min-37.	Fulfilled	350000	2024-03-15	2	800000	VFD2
234	Allocation	2024-03-18 09:53:49.678	2024-03-21 12:21:38.304	15	Rs.106,250/ are being shifted from Misc head to CSRF as requested by Div vide Dir Sensors/Memo dated 13 Mar 24.  However, complete loan of Rs.212,500/ as per loan plan is not being shifted to CSRF, which may require case reversal by Division.	Fulfilled	350000	2024-03-18	2	800000	SUR
245	Purchase Case	2024-04-24 11:20:43.879	2024-04-26 11:03:27.364	1394	Firm entered incorrectly, needs to be corrected.	Fulfilled	200000	2024-04-24	1	200000	\N
235	Contract	2024-03-29 09:21:11.805	2024-03-29 12:13:28.591	648	Grant of Salary Increment	Fulfilled	350000	2024-03-29	2	820000	\N
236	Allocation	2024-03-29 10:49:22.286	2024-04-04 10:38:50.837	50	RDW share and MTSS share have been reconciled as received from MTSS	Fulfilled	200000	2024-03-29	2	800000	NDB
246	Funding	2024-04-30 09:46:49.14	2024-05-08 09:54:56.198	77	Received CSRF amount is being shifted to received Project share since project CSRF has been shifted to IGS project (i.a.w. Para 9 of Min-23 of NIU-HZ)	Fulfilled	200000	2024-04-30	2	800000	NIU-HZ
247	Funding	2024-06-04 10:09:59.477	\N	150	MS-3 funds have been amended to reconcile with funds data received from MTSS.	In Process	350000	2024-06-04	2	800000	L-PRO
248	Allocation	2024-06-05 09:20:15.507	2024-06-10 10:25:11.435	43	Rs. 72,034/- are being shifted from HR to Equip head of project as per DG NRDI approval vide Para 12, Min-23 of 25mm Gun project case file.	Fulfilled	450000	2024-06-05	2	800000	25MMGUN
225	Purchase Case	2024-02-16 09:52:27.374	\N	1369	As per the request generated by M/s MTSS	Under Revision	350000	2024-02-16	2	350000	\N
223	Purchase Case	2024-02-15 11:11:00.017	\N	1369	As per request generated by M/s MTSS	Under Revision	350000	2024-02-15	2	350000	\N
249	Allocation	\N	\N	5	\N	Draft	200000	2024-07-01	2	800000	NIU-HZ
\.


