787	17	Vacuum Oil	4500	2	num	7306	Vacuum Oil	2862
787	18	6mm id PVC vacuum hose	6000	2	num	7307	6mm id PVC vacuum hose	2863
787	19	Barb connector 1/2 inch	1500	4	num	7308	Barb connector 1/2 inch	2864
787	20	Power lead	28500	4	num	7309	Power lead	2865
787	21	Brass B Nipple 1/4	350	6	num	7310	Brass B Nipple 1/4	2866
787	22	Brass H-Nozzle 8x 1/4	380	6	num	7311	Brass H-Nozzle 8x 1/4	2867
787	23	Brass H-Nozzle 8 x 3/8	480	12	num	7312	Brass H-Nozzle 8 x 3/8	2868
787	24	Brass Bush 3/8 x 1/2	380	6	num	7313	Brass Bush 3/8 x 1/2	2869
787	25	Brass F Nozzle 1/2 x 3/8	550	6	num	7314	Brass F Nozzle 1/2 x 3/8	2870
787	26	Brass R Nipple 1/4 x 1/2	400	6	num	7315	Brass R Nipple 1/4 x 1/2	2871
787	27	SS Jubilee Clip 1in	170	6	num	7316	SS Jubilee Clip 1in	2872
787	28	SS Jubilee Clip 5/8	135	12	num	7317	SS Jubilee Clip 5/8	2873
787	29	Voltage Regulator	12500	1	num	7318	Voltage Regulator	2874
787	30	MS sheet 4ftx4ft	20000	1	num	7319	MS sheet 4ftx4ft	2875
787	31	Nut, bolts and washers	7500	1	num	7320	Nut, bolts and washers	2877
787	32	Die for bending	5000	2	num	7321	Die for bending	2878
787	33	Sheet bending operation	950	3	svc	7322	Sheet bending operation	2879
787	34	Powder Coating	10000	1	svc	7323	Powder Coating	2880
787	35	12 ft ladder	25000	2	num	7324	12 ft ladder	2881
787	36	PVC pipe 20 ft, elbows and glue	25000	1	num	7325	PVC pipe 20 ft, elbows and glue	2882
787	37	Glass fiber cloth 1 meter	1500	24	num	7326	Glass fiber cloth 1 meter	2883
787	38	Reed switches and relay	3000	1	num	7327	Reed switches and relay	2884
787	39	Fishing Wire	4000	1	num	7328	Fishing Wire	2885
787	40	Extrusions, socket hex head, T slots nuts & corner brackets	132500	1	num	7329	Extrusions, socket hex head, T slots nuts & corner brackets	2886
787	41	Auto paint (hardner, thinner)	27500	1	num	7330	Auto paint (hardner, thinner)	2887
787	42	GSP tellies	2200	3	num	7331	GSP tellies	2888
787	43	IT Equipments (usb, Keyboard, mouse, WiFi dongl, 1 TB harddrive, CF card 1 GB, jacket)	50000	1	num	7332	IT Equipments (usb, Keyboard, mouse, WiFi dongl, 1 TB harddrive, CF card 1 GB, jacket)	2889
787	44	2 x AC repair, gas refilling and cartridge refilling	30000	1	num	7333	2 x AC repair, gas refilling and cartridge refilling	2890
787	45	Jazz Recharge INTELL	3000	1	num	7334	Jazz Recharge INTELL	2891
794	1	Portable Operator Console for Prototype ROV Test Platform	389500	1	num	7341	Portable Operator Console for Prototype ROV Test Platform	2896
795	1	Portable Operator Console for Prototype ROV Test Platform	398000	1	num	7342	Portable Operator Console for Prototype ROV Test Platform	2896
800	1	Aluminum Block	66750	1	num	7391	Aluminum Block	2897
797	1	Low Noise Amplifier with Filter Frequency: 1245-1255, Gain: 10dBm, Power: 12V DC	73931	2	num	7382	Low Noise Amplifier with Filter Frequency: 1245-1255, Gain: 10dBm, Power: 12V DC	2939
797	2	SWYV-9 Cable - 20m	51183	1	num	7383	SWYV-9 Cable - 20m	2940
797	3	Freight / Handling	75200	1	svc	7384	Freight / Handling	2941
798	1	Low Noise Amplifier with Filter Frequency: 1245-1255, Gain: 10dBm, Power: 12V DC	124000	2	num	7385	Low Noise Amplifier with Filter Frequency: 1245-1255, Gain: 10dBm, Power: 12V DC	2939
798	2	SWYV-9 Cable - 20m	56500	1	num	7386	SWYV-9 Cable - 20m	2940
798	3	Freight / Handling	0	1	svc	7387	Freight / Handling	2941
799	1	Low Noise Amplifier with Filter Frequency: 1245-1255, Gain: 10dBm, Power: 12V DC	115000	2	num	7388	Low Noise Amplifier with Filter Frequency: 1245-1255, Gain: 10dBm, Power: 12V DC	2939
799	2	SWYV-9 Cable - 20m	61000	1	num	7389	SWYV-9 Cable - 20m	2940
799	3	Freight / Handling	0	1	svc	7390	Freight / Handling	2941
800	2	Aluminum Sheet 8ft x 4ft 2mm thickness	79952	1	num	7392	Aluminum Sheet 8ft x 4ft 2mm thickness	2898
800	3	55" and 65" LCD stands	109500	1	num	7393	55" and 65" LCD stands	2899
800	4	PVC elbows	251	8	num	7394	PVC elbows	2900
800	5	PVC T	151	16	num	7395	PVC T	2901
800	6	PVC Glue	714	1	num	7396	PVC Glue	2902
800	7	MS tumbuckle	763	16	num	7397	MS tumbuckle	2903
800	8	MS Thimble Eye bolt	263	8	num	7398	MS Thimble Eye bolt	2904
800	9	Nylon Rope 30 meters	2075	1	num	7399	Nylon Rope 30 meters	2905
800	10	Silver paint quarter	2310	2	num	7400	Silver paint quarter	2906
800	11	Nylon rod 40mm 1 meter length	4610	5	num	7401	Nylon rod 40mm 1 meter length	2907
800	12	GSP mast paint	9875	1	num	7402	GSP mast paint	2908
800	13	B18.2.41M - Hex nut, style 1, M8 x 1.25 DN (201 Annealed stainless steel (SS) )	158	36	num	7403	B18.2.41M - Hex nut, style 1, M8 x 1.25 DN (201 Annealed stainless steel (SS) )	2909
800	14	Weld bung	167	12	num	7404	Weld bung	2910
800	15	Rubber Damper	4875	1	num	7405	Rubber Damper	2911
800	16	B18.22M - Plain washer, 8mm, regular.	7	36	num	7406	B18.22M - Plain washer, 8mm, regular.	2912
800	17	B18.22M - plain washer, 8mm, wide ( 201 Annealed stainless steel (SS) )	7	12	num	7407	B18.22M - plain washer, 8mm, wide ( 201 Annealed stainless steel (SS) )	2913
800	18	B18.2.2.4M - Hex Flange nut, M8 x 1.25 -- N (201 Annealed stainless steel (SS) )	13	12	num	7408	B18.2.2.4M - Hex Flange nut, M8 x 1.25 -- N (201 Annealed stainless steel (SS) )	2914
800	19	Spacers (Nylon)	5500	1	num	7409	Spacers (Nylon)	2918
800	20	B18.3.1M - 8 x 1.25 x 16 Hex SHCS 16 NHX (201 Annealed stainless steel (SS) )	25	16	num	7410	B18.3.1M - 8 x 1.25 x 16 Hex SHCS 16 NHX (201 Annealed stainless steel (SS) )	2919
800	21	Silicon sealant	15500	2	num	7411	Silicon sealant	2920
800	22	GPS receivers, USB to TTL modules and mil spec connectors	20000	1	num	7412	GPS receivers, USB to TTL modules and mil spec connectors	2921
800	23	ASUS MINI PC C13 1115 G4 @4 77,000 + DDR4 8GB + 256GB NVME	93450	3	num	7413	ASUS MINI PC C13 1115 G4 @4 77,000 + DDR4 8GB + 256GB NVME	2922
800	24	Power jack	12500	1	num	7414	Power jack	2923
800	25	Linear guides	5100	2	num	7415	Linear guides	2924
800	26	Linear bearings	6350	2	num	7416	Linear bearings	2925
800	27	Fasteness	270	20	num	7417	Fasteness	2926
800	28	Manual pulley wheel	8625	1	num	7418	Manual pulley wheel	2927
800	29	SS marking scale	1500	1	num	7419	SS marking scale	2928
800	30	USB to TTL , Receiver Neo 6m and Neo 8m	4438	1	num	7420	USB to TTL , Receiver Neo 6m and Neo 8m	2929
800	31	Powder coating , bending and sheet welding	5000	1	num	7421	Powder coating , bending and sheet welding	2930
800	32	TIG Welding Torch Stubby Gas Lens for WP17	8250	1	num	7422	TIG Welding Torch Stubby Gas Lens for WP17	2931
800	33	TIG Welding Torch Stubby Gas Lens (Pyrex) for WP17	6500	1	num	7423	TIG Welding Torch Stubby Gas Lens (Pyrex) for WP17	2932
800	34	Tungsten Electrode (Thoriated, Ceriated, Lanthanated, Zirconiated, Pure)	65000	1	num	7424	Tungsten Electrode (Thoriated, Ceriated, Lanthanated, Zirconiated, Pure)	2933
800	35	Leather gloves pair	625	4	num	7425	Leather gloves pair	2934
800	36	TIG welding kit (single)	1125	1	num	7426	TIG welding kit (single)	2935
800	37	Auto dimming helmet	18871	2	num	7427	Auto dimming helmet	2936
800	38	Argon Cylinder Refill	9375	1	num	7428	Argon Cylinder Refill	2937
800	39	Internet Charges ar SPF	5460	1	svc	7429	Internet Charges ar SPF	2938
801	1	Aluminum Block	70000	1	num	7430	Aluminum Block	2897
801	2	Aluminum Sheet 8ft x 4ft 2mm thickness	85000	1	num	7431	Aluminum Sheet 8ft x 4ft 2mm thickness	2898
801	3	55" and 65" LCD stands	125000	1	num	7432	55" and 65" LCD stands	2899
801	4	PVC elbows	260	8	num	7433	PVC elbows	2900
801	5	PVC T	160	16	num	7434	PVC T	2901
801	6	PVC Glue	750	1	num	7435	PVC Glue	2902
801	7	MS tumbuckle	780	16	num	7436	MS tumbuckle	2903
801	8	MS Thimble Eye bolt	278	8	num	7437	MS Thimble Eye bolt	2904
801	9	Nylon Rope 30 meters	2300	1	num	7438	Nylon Rope 30 meters	2905
801	10	Silver paint quarter	2500	2	num	7439	Silver paint quarter	2906
801	11	Nylon rod 40mm 1 meter length	5000	5	num	7440	Nylon rod 40mm 1 meter length	2907
801	12	GSP mast paint	10500	1	num	7441	GSP mast paint	2908
801	13	B18.2.41M - Hex nut, style 1, M8 x 1.25 DN (201 Annealed stainless steel (SS) )	165	36	num	7442	B18.2.41M - Hex nut, style 1, M8 x 1.25 DN (201 Annealed stainless steel (SS) )	2909
801	14	Weld bung	180	12	num	7443	Weld bung	2910
801	15	Rubber Damper	5000	1	num	7444	Rubber Damper	2911
801	16	B18.22M - Plain washer, 8mm, regular.	8	36	num	7445	B18.22M - Plain washer, 8mm, regular.	2912
801	17	B18.22M - plain washer, 8mm, wide ( 201 Annealed stainless steel (SS) )	9	12	num	7446	B18.22M - plain washer, 8mm, wide ( 201 Annealed stainless steel (SS) )	2913
801	18	B18.2.2.4M - Hex Flange nut, M8 x 1.25 -- N (201 Annealed stainless steel (SS) )	15	12	num	7447	B18.2.2.4M - Hex Flange nut, M8 x 1.25 -- N (201 Annealed stainless steel (SS) )	2914
801	19	Spacers (Nylon)	6000	1	num	7448	Spacers (Nylon)	2918
801	20	B18.3.1M - 8 x 1.25 x 16 Hex SHCS 16 NHX (201 Annealed stainless steel (SS) )	28	16	num	7449	B18.3.1M - 8 x 1.25 x 16 Hex SHCS 16 NHX (201 Annealed stainless steel (SS) )	2919
801	21	Silicon sealant	17500	2	num	7450	Silicon sealant	2920
801	22	GPS receivers, USB to TTL modules and mil spec connectors	22800	1	num	7451	GPS receivers, USB to TTL modules and mil spec connectors	2921
801	23	ASUS MINI PC C13 1115 G4 @4 77,000 + DDR4 8GB + 256GB NVME	97500	3	num	7452	ASUS MINI PC C13 1115 G4 @4 77,000 + DDR4 8GB + 256GB NVME	2922
801	24	Power jack	15000	1	num	7453	Power jack	2923
801	25	Linear guides	5500	2	num	7454	Linear guides	2924
801	26	Linear bearings	6700	2	num	7455	Linear bearings	2925
801	27	Fasteness	300	20	num	7456	Fasteness	2926
801	28	Manual pulley wheel	9500	1	num	7457	Manual pulley wheel	2927
801	30	USB to TTL , Receiver Neo 6m and Neo 8m	5000	1	num	7459	USB to TTL , Receiver Neo 6m and Neo 8m	2929
801	31	Powder coating , bending and sheet welding	5500	1	num	7460	Powder coating , bending and sheet welding	2930
801	32	TIG Welding Torch Stubby Gas Lens for WP17	9000	1	num	7461	TIG Welding Torch Stubby Gas Lens for WP17	2931
801	33	TIG Welding Torch Stubby Gas Lens (Pyrex) for WP17	7000	1	num	7462	TIG Welding Torch Stubby Gas Lens (Pyrex) for WP17	2932
801	34	Tungsten Electrode (Thoriated, Ceriated, Lanthanated, Zirconiated, Pure)	70000	1	num	7463	Tungsten Electrode (Thoriated, Ceriated, Lanthanated, Zirconiated, Pure)	2933
801	35	Leather gloves pair	700	4	num	7464	Leather gloves pair	2934
801	36	TIG welding kit (single)	1350	1	num	7465	TIG welding kit (single)	2935
801	37	Auto dimming helmet	20000	2	num	7466	Auto dimming helmet	2936
801	38	Argon Cylinder Refill	10000	1	num	7467	Argon Cylinder Refill	2937
801	39	Internet Charges ar SPF	6000	1	svc	7468	Internet Charges ar SPF	2938
802	2	Aluminum Sheet 8ft x 4ft 2mm thickness	90000	1	num	7470	Aluminum Sheet 8ft x 4ft 2mm thickness	2898
802	3	55" and 65" LCD stands	140000	1	num	7471	55" and 65" LCD stands	2899
802	4	PVC elbows	275	8	num	7472	PVC elbows	2900
802	5	PVC T	180	16	num	7473	PVC T	2901
802	6	PVC Glue	800	1	num	7474	PVC Glue	2902
802	7	MS tumbuckle	800	16	num	7475	MS tumbuckle	2903
802	8	MS Thimble Eye bolt	290	8	num	7476	MS Thimble Eye bolt	2904
802	9	Nylon Rope 30 meters	2500	1	num	7477	Nylon Rope 30 meters	2905
802	10	Silver paint quarter	2850	2	num	7478	Silver paint quarter	2906
802	11	Nylon rod 40mm 1 meter length	5550	5	num	7479	Nylon rod 40mm 1 meter length	2907
802	12	GSP mast paint	12500	1	num	7480	GSP mast paint	2908
802	13	B18.2.41M - Hex nut, style 1, M8 x 1.25 DN (201 Annealed stainless steel (SS) )	180	36	num	7481	B18.2.41M - Hex nut, style 1, M8 x 1.25 DN (201 Annealed stainless steel (SS) )	2909
802	1	Aluminum Block	75000	1	num	7469	Aluminum Block	2897
802	14	Weld bung	180	12	num	7482	Weld bung	2910
802	15	Rubber Damper	5750	1	num	7483	Rubber Damper	2911
802	16	B18.22M - Plain washer, 8mm, regular.	10	36	num	7484	B18.22M - Plain washer, 8mm, regular.	2912
802	17	B18.22M - plain washer, 8mm, wide ( 201 Annealed stainless steel (SS) )	10	12	num	7485	B18.22M - plain washer, 8mm, wide ( 201 Annealed stainless steel (SS) )	2913
802	18	B18.2.2.4M - Hex Flange nut, M8 x 1.25 -- N (201 Annealed stainless steel (SS) )	20	12	num	7486	B18.2.2.4M - Hex Flange nut, M8 x 1.25 -- N (201 Annealed stainless steel (SS) )	2914
802	19	Spacers (Nylon)	6850	1	num	7487	Spacers (Nylon)	2918
802	20	B18.3.1M - 8 x 1.25 x 16 Hex SHCS 16 NHX (201 Annealed stainless steel (SS) )	35	16	num	7488	B18.3.1M - 8 x 1.25 x 16 Hex SHCS 16 NHX (201 Annealed stainless steel (SS) )	2919
802	21	Silicon sealant	20000	2	num	7489	Silicon sealant	2920
802	22	GPS receivers, USB to TTL modules and mil spec connectors	25000	1	num	7490	GPS receivers, USB to TTL modules and mil spec connectors	2921
802	23	ASUS MINI PC C13 1115 G4 @4 77,000 + DDR4 8GB + 256GB NVME	102000	3	num	7491	ASUS MINI PC C13 1115 G4 @4 77,000 + DDR4 8GB + 256GB NVME	2922
802	24	Power jack	18000	1	num	7492	Power jack	2923
802	25	Linear guides	6000	2	num	7493	Linear guides	2924
802	26	Linear bearings	7000	2	num	7494	Linear bearings	2925
802	27	Fasteness	320	20	num	7495	Fasteness	2926
802	28	Manual pulley wheel	10000	1	num	7496	Manual pulley wheel	2927
802	29	SS marking scale	2000	1	num	7497	SS marking scale	2928
802	30	USB to TTL , Receiver Neo 6m and Neo 8m	5500	1	num	7498	USB to TTL , Receiver Neo 6m and Neo 8m	2929
802	31	Powder coating , bending and sheet welding	6000	1	num	7499	Powder coating , bending and sheet welding	2930
802	32	TIG Welding Torch Stubby Gas Lens for WP17	10000	1	num	7500	TIG Welding Torch Stubby Gas Lens for WP17	2931
802	33	TIG Welding Torch Stubby Gas Lens (Pyrex) for WP17	8500	1	num	7501	TIG Welding Torch Stubby Gas Lens (Pyrex) for WP17	2932
802	34	Tungsten Electrode (Thoriated, Ceriated, Lanthanated, Zirconiated, Pure)	75500	1	num	7502	Tungsten Electrode (Thoriated, Ceriated, Lanthanated, Zirconiated, Pure)	2933
802	35	Leather gloves pair	730	4	num	7503	Leather gloves pair	2934
802	36	TIG welding kit (single)	1500	1	num	7504	TIG welding kit (single)	2935
802	37	Auto dimming helmet	22000	2	num	7505	Auto dimming helmet	2936
802	38	Argon Cylinder Refill	12000	1	num	7506	Argon Cylinder Refill	2937
802	39	Internet Charges ar SPF	6500	1	svc	7507	Internet Charges ar SPF	2938
810	1	Electronics componants Servo Display PCB (05 Sets)	26680	5	num	7581	Electronics componants Servo Display PCB (05 Sets)	2942
810	2	Plugs and multi sockets	600	6	num	7582	Plugs and multi sockets	2943
810	3	Auxalary computer repair	10000	1	num	7583	Auxalary computer repair	2947
810	4	Printer repair	10000	1	num	7584	Printer repair	2952
810	5	CDVD ROM	9500	1	num	7585	CDVD ROM	2953
810	6	Battery 9v multimeter	550	2	num	7586	Battery 9v multimeter	2949
810	7	Heat Gun Soldering iron SMD Rework 2 in1 Station	90000	1	num	7587	Heat Gun Soldering iron SMD Rework 2 in1 Station	2950
810	8	Heating Sleaves 35, 28, 25, 20 18, 16, 14	10000	1	num	7588	Heating Sleaves 35, 28, 25, 20 18, 16, 14	2959
810	9	Soldering station gun	8500	2	num	7589	Soldering station gun	2961
810	10	Soldring station Gun	640	2	num	7590	Soldring station Gun	2958
811	1	Electronics componants Servo Display PCB (05 Sets)	26900	5	num	7591	Electronics componants Servo Display PCB (05 Sets)	2942
811	2	Plugs and multi sockets	650	6	num	7592	Plugs and multi sockets	2943
811	3	Auxalary computer repair	10300	1	num	7593	Auxalary computer repair	2947
811	4	Printer repair	10400	1	num	7594	Printer repair	2952
811	5	CDVD ROM	9800	1	num	7595	CDVD ROM	2953
811	6	Battery 9v multimeter	580	2	num	7596	Battery 9v multimeter	2949
951	50	Wire Mesh Assorted	2600	1	num	8746	Wire Mesh Assorted	8392
811	7	Heat Gun Soldering iron SMD Rework 2 in1 Station	90500	1	num	7597	Heat Gun Soldering iron SMD Rework 2 in1 Station	2950
811	8	Heating Sleaves 35, 28, 25, 20 18, 16, 14	10200	1	num	7598	Heating Sleaves 35, 28, 25, 20 18, 16, 14	2959
811	9	Soldering station gun	8700	2	num	7599	Soldering station gun	2961
811	10	Soldring station Gun	650	2	num	7600	Soldring station Gun	2958
812	1	Electronics componants Servo Display PCB (05 Sets)	27000	5	num	7601	Electronics componants Servo Display PCB (05 Sets)	2942
812	2	Plugs and multi sockets	680	6	num	7602	Plugs and multi sockets	2943
812	3	Auxalary computer repair	10500	1	num	7603	Auxalary computer repair	2947
812	4	Printer repair	10500	1	num	7604	Printer repair	2952
812	5	CDVD ROM	9900	1	num	7605	CDVD ROM	2953
812	6	Battery 9v multimeter	590	2	num	7606	Battery 9v multimeter	2949
812	7	Heat Gun Soldering iron SMD Rework 2 in1 Station	90600	1	num	7607	Heat Gun Soldering iron SMD Rework 2 in1 Station	2950
812	8	Heating Sleaves 35, 28, 25, 20 18, 16, 14	10300	1	num	7608	Heating Sleaves 35, 28, 25, 20 18, 16, 14	2959
812	9	Soldering station gun	8800	2	num	7609	Soldering station gun	2961
814	1	HP Laptop Elitebook	265000	1	num	7621	HP Laptop Elitebook	2966
812	10	Soldring station Gun	680	2	num	7610	Soldring station Gun	2958
814	2	Window 10 registration DVD	7500	1	num	7622	Window 10 registration DVD	2967
814	3	EK switch power supply (12-48v)	5400	3	num	7623	EK switch power supply (12-48v)	2968
814	4	Mother board and processor	19750	1	num	7624	Mother board and processor	2970
814	5	Synchro convertor supply	4650	2	num	7625	Synchro convertor supply	2972
814	6	Electric SSD  for systems	19000	1	num	7626	Electric SSD  for systems	2973
814	7	3m Patch cord  1 meter	890	8	num	7627	3m Patch cord  1 meter	2974
814	8	3m Patch cord  3 meter	1250	6	num	7628	3m Patch cord  3 meter	2976
814	9	Molex Connection 10 pin male/femal	870	8	num	7629	Molex Connection 10 pin male/femal	2980
814	10	Power supply 220v to 110v	8500	1	num	7630	Power supply 220v to 110v	2981
814	11	Electronic accessories	25000	1	num	7631	Electronic accessories	2982
815	1	HP Laptop Elitebook	266000	1	num	7632	HP Laptop Elitebook	2966
815	2	Window 10 registration DVD	7600	1	num	7633	Window 10 registration DVD	2967
815	3	EK switch power supply (12-48v)	5500	3	num	7634	EK switch power supply (12-48v)	2968
815	4	Mother board and processor	19900	1	num	7635	Mother board and processor	2970
815	5	Synchro convertor supply	4700	2	num	7636	Synchro convertor supply	2972
815	6	Electric SSD  for systems	19300	1	num	7637	Electric SSD  for systems	2973
815	7	3m Patch cord  1 meter	900	8	num	7638	3m Patch cord  1 meter	2974
815	8	3m Patch cord  3 meter	1300	6	num	7639	3m Patch cord  3 meter	2976
815	9	Molex Connection 10 pin male/femal	900	8	num	7640	Molex Connection 10 pin male/femal	2980
815	10	Power supply 220v to 110v	8600	1	num	7641	Power supply 220v to 110v	2981
815	11	Electronic accessories	26500	1	num	7642	Electronic accessories	2982
816	1	HP Laptop Elitebook	267000	1	num	7643	HP Laptop Elitebook	2966
816	2	Window 10 registration DVD	7700	1	num	7644	Window 10 registration DVD	2967
816	3	EK switch power supply (12-48v)	5600	3	num	7645	EK switch power supply (12-48v)	2968
816	4	Mother board and processor	20200	1	num	7646	Mother board and processor	2970
816	5	Synchro convertor supply	4800	2	num	7647	Synchro convertor supply	2972
816	6	Electric SSD  for systems	19500	1	num	7648	Electric SSD  for systems	2973
816	7	3m Patch cord  1 meter	940	8	num	7649	3m Patch cord  1 meter	2974
816	8	3m Patch cord  3 meter	1350	6	num	7650	3m Patch cord  3 meter	2976
816	9	Molex Connection 10 pin male/femal	950	8	num	7651	Molex Connection 10 pin male/femal	2980
816	10	Power supply 220v to 110v	8700	1	num	7652	Power supply 220v to 110v	2981
816	11	Electronic accessories	27000	1	num	7653	Electronic accessories	2982
817	1	HP Laptop Pro book	265000	1	num	7654	HP Laptop Pro book	2983
817	2	Window 10 registration DVD	7500	1	num	7655	Window 10 registration DVD	2984
817	3	Electric SSD  for systems	19000	2	num	7656	Electric SSD  for systems	2985
817	4	Electronic Accessories	25000	1	num	7657	Electronic Accessories	2986
818	1	HP Laptop Pro book	266000	1	num	7658	HP Laptop Pro book	2983
818	2	Window 10 registration DVD	7600	1	num	7659	Window 10 registration DVD	2984
818	3	Electric SSD  for systems	19300	2	num	7660	Electric SSD  for systems	2985
818	4	Electronic Accessories	26500	1	num	7661	Electronic Accessories	2986
819	1	HP Laptop Pro book	267000	1	num	7662	HP Laptop Pro book	2983
819	2	Window 10 registration DVD	7700	1	num	7663	Window 10 registration DVD	2984
819	3	Electric SSD  for systems	19500	2	num	7664	Electric SSD  for systems	2985
819	4	Electronic Accessories	27000	1	num	7665	Electronic Accessories	2986
820	2	Load Resistance Pack	128500	1	num	7667	Load Resistance Pack	2988
820	1	Capacitor Bank (400V, 1500 uF)	144500	1	num	7666	Capacitor Bank (400V, 1500 uF)	2987
820	3	Power Cables (4400V 100A)	123000	1	num	7668	Power Cables (4400V 100A)	2989
820	4	Circuit Breaker (160 A)	9500	1	num	7669	Circuit Breaker (160 A)	2990
829	1	MS sheet 4ftx4ft	9000	1	num	7692	MS sheet 4ftx4ft	2991
821	1	Capacitor Bank (400V, 1500 uF)	145500	1	num	7670	Capacitor Bank (400V, 1500 uF)	2987
821	2	Load Resistance Pack	129000	1	num	7671	Load Resistance Pack	2988
821	3	Power Cables (4400V 100A)	124500	1	num	7672	Power Cables (4400V 100A)	2989
821	4	Circuit Breaker (160 A)	10500	1	num	7673	Circuit Breaker (160 A)	2990
822	1	Capacitor Bank (400V, 1500 uF)	142500	1	num	7674	Capacitor Bank (400V, 1500 uF)	2987
829	2	Stand-off	260	12	num	7693	Stand-off	2992
822	2	Load Resistance Pack	126500	1	num	7675	Load Resistance Pack	2988
822	3	Power Cables (4400V 100A)	120000	1	num	7676	Power Cables (4400V 100A)	2989
822	4	Circuit Breaker (160 A)	8500	1	num	7677	Circuit Breaker (160 A)	2990
823	1	Spare motor control unit	300600	1	num	7678	Spare motor control unit	3037
823	2	Fixtures seals	150000	1	set	7679	Fixtures seals	3038
823	3	Load transmission coupling	150000	1	num	7680	Load transmission coupling	3039
824	1	Spare motor control unit	306000	1	num	7681	Spare motor control unit	3037
824	2	Fixtures seals	156500	1	set	7682	Fixtures seals	3038
824	3	Load transmission coupling	156500	1	num	7683	Load transmission coupling	3039
827	1	Spare motor control unit	302000	1	num	7686	Spare motor control unit	3037
827	2	Fixtures seals	154000	1	set	7687	Fixtures seals	3038
827	3	Load transmission coupling	154000	1	num	7688	Load transmission coupling	3039
828	1	Filter Elemant (H70E)	42500	1	num	7689	Filter Elemant (H70E)	3040
828	2	Filter Element (P70E)	42500	1	num	7690	Filter Element (P70E)	3041
828	3	Suction Filter Element (C3020051)	5500	3	num	7691	Suction Filter Element (C3020051)	3042
829	6	Powder coat	3600	1	num	7697	Powder coat	2996
829	7	Emery paper disk 4in	240	12	num	7698	Emery paper disk 4in	2997
829	9	Paint Gun	12000	1	num	7700	Paint Gun	2999
829	11	Paint remover	1020	10	num	7702	Paint remover	3002
829	12	Scrapper	480	10	num	7703	Scrapper	3003
829	14	Polycate	2100	8	num	7705	Polycate	3005
829	18	Hardener	540	1	num	7709	Hardener	3009
829	19	C clamps	3600	6	num	7710	C clamps	3010
829	20	Spray WD40	960	60	num	7711	Spray WD40	3011
829	21	Acetylene Cylinder refill	8400	1	num	7712	Acetylene Cylinder refill	3012
829	22	Oxygen cylinder refill	10800	1	num	7713	Oxygen cylinder refill	3013
829	23	Argon gas refill	10800	1	num	7714	Argon gas refill	3014
829	24	Welding rod dia 12	1320	10	num	7715	Welding rod dia 12	3016
829	26	Silicone vaccum pipe 100ft	18000	1	num	7717	Silicone vaccum pipe 100ft	3018
829	27	Wrapping sheet	3600	1	num	7718	Wrapping sheet	3019
829	29	Pipe hose extension	8400	1	num	7720	Pipe hose extension	3021
829	30	Dell G5 180W charger	8400	1	num	7721	Dell G5 180W charger	3022
829	34	SS 2kg material	3000	1	num	7725	SS 2kg material	3026
829	35	Actuator	10700	1	num	7726	Actuator	3027
829	36	Petrol & Diesel for generator and compressor	7900	1	num	7727	Petrol & Diesel for generator and compressor	3028
829	39	Die Grinder	30000	1	num	7730	Die Grinder	3031
829	40	Die grinde tungsten pin set	11400	1	num	7731	Die grinde tungsten pin set	3032
829	41	Brad Nailer	187200	1	num	7732	Brad Nailer	3033
829	42	Avid Corn End Mill	15000	1	num	7733	Avid Corn End Mill	3034
829	43	Carbide tip vernier caliper 8"	34200	1	num	7734	Carbide tip vernier caliper 8"	3035
829	44	Tripod stand	6600	1	num	7735	Tripod stand	3036
830	1	MS sheet 4ftx4ft	10000	1	num	7736	MS sheet 4ftx4ft	2991
830	2	Stand-off	285	12	num	7737	Stand-off	2992
830	3	Nutand bolts with washer M3, M4, M6	15	80	num	7738	Nutand bolts with washer M3, M4, M6	2993
830	4	Metal U clamp	400	12	num	7739	Metal U clamp	2994
830	5	Sheet bending operation	400	3	num	7740	Sheet bending operation	2995
830	6	Powder coat	4000	1	num	7741	Powder coat	2996
830	7	Emery paper disk 4in	265	12	num	7742	Emery paper disk 4in	2997
829	4	Metal U clamp	400	12	num	7695	Metal U clamp	2994
829	5	Sheet bending operation	400	3	num	7696	Sheet bending operation	2995
829	8	Sanding paper pack	4600	3	num	7699	Sanding paper pack	2998
829	10	Paint brush 2inch	150	40	num	7701	Paint brush 2inch	3001
829	13	Auto paint	4630	15	num	7704	Auto paint	3004
829	15	Wax	2540	15	num	7706	Wax	3006
829	16	Thinner	600	40	num	7707	Thinner	3007
829	17	Clear coat	3700	10	num	7708	Clear coat	3008
829	25	SS 5*20 Allen head screws	50	200	num	7716	SS 5*20 Allen head screws	3017
829	28	MDF sheets	38059	1	num	7719	MDF sheets	3020
829	31	SMA-SMA cable	1900	4	num	7722	SMA-SMA cable	3023
829	32	Epoxy clear	300	4	num	7723	Epoxy clear	3024
829	37	Silicon Tube (ft)	335	100	ft	7728	Silicon Tube (ft)	3029
829	38	Cottan rag	400	50	kg	7729	Cottan rag	3030
830	8	Sanding paper pack	5000	3	num	7743	Sanding paper pack	2998
830	9	Paint Gun	15000	1	num	7744	Paint Gun	2999
830	10	Paint brush 2inch	135	40	num	7745	Paint brush 2inch	3001
830	11	Paint remover	1250	10	num	7746	Paint remover	3002
830	12	Scrapper	500	10	num	7747	Scrapper	3003
